# t (s)	mx ()	my ()	mz ()	E_total (J)	Angle (rad)	Length (nm)
0	-0.99176717	-0.12805475	0	7.520435e-19	3.27	70
0	-0.990437	-0.13796586	0	7.5204366e-19	3.28	70
0	-0.9890078	-0.14786316	0	7.5204345e-19	3.29	70
0	-0.98747987	-0.1577457	0	7.5204345e-19	3.3	70
0	-0.985853	-0.16761245	0	7.520436e-19	3.31	70
0	-0.9841276	-0.17746241	0	7.520435e-19	3.32	70
0	-0.9823038	-0.18729468	0	7.5204366e-19	3.33	70
0	-0.98038185	-0.19710822	0	7.520438e-19	3.34	70
0	-0.9783618	-0.20690198	0	7.520435e-19	3.35	70
0	-0.9762438	-0.2166751	0	7.5204366e-19	3.36	70
0	-0.9740285	-0.22642657	0	7.5204377e-19	3.37	70
0	-0.9717154	-0.2361553	0	7.520435e-19	3.38	70
0	-0.9693052	-0.2458605	0	7.520436e-19	3.39	70
0	-0.9667982	-0.25554112	0	7.5204366e-19	3.4	70
0	-0.9641944	-0.26519614	0	7.520435e-19	3.41	70
0	-0.9614943	-0.27482468	0	7.5204345e-19	3.42	70
0	-0.958698	-0.2844257	0	7.520435e-19	3.43	70
0	-0.9558061	-0.29399827	0	7.5204377e-19	3.44	70
0	-0.95281816	-0.30354154	0	7.5204345e-19	3.45	70
0	-0.9497351	-0.31305435	0	7.5204345e-19	3.46	70
0	-0.9465571	-0.32253593	0	7.520436e-19	3.47	70
0	-0.9432845	-0.33198524	0	7.5204377e-19	3.48	70
0	-0.9399177	-0.34140128	0	7.520435e-19	3.49	70
0	-0.9364568	-0.35078323	0	7.520436e-19	3.5	70
0	-0.9329021	-0.3601301	0	7.520435e-19	3.51	70
0	-0.92925423	-0.36944097	0	7.520436e-19	3.52	70
0	-0.9255135	-0.37871486	0	7.520435e-19	3.53	70
0	-0.9216801	-0.38795096	0	7.520435e-19	3.54	70
0	-0.9177544	-0.39714816	0	7.5204345e-19	3.55	70
0	-0.91373724	-0.40630576	0	7.5204366e-19	3.56	70
0	-0.9096286	-0.41542265	0	7.5204366e-19	3.57	70
0	-0.90542877	-0.42449796	0	7.520435e-19	3.58	70
0	-0.90113866	-0.43353093	0	7.520435e-19	3.59	70
0	-0.8967583	-0.44252044	0	7.520435e-19	3.6	70
0	-0.89228845	-0.45146573	0	7.5204345e-19	3.61	70
0	-0.8877293	-0.46036595	0	7.5204366e-19	3.62	70
0	-0.8830814	-0.4692201	0	7.520438e-19	3.63	70
0	-0.87834513	-0.47802728	0	7.520436e-19	3.64	70
0	-0.8735209	-0.48678666	0	7.520436e-19	3.65	70
0	-0.8686095	-0.49549735	0	7.520436e-19	3.66	70
0	-0.863611	-0.5041586	0	7.520435e-19	3.67	70
0	-0.8585266	-0.51276934	0	7.5204377e-19	3.68	70
0	-0.8533559	-0.5213288	0	7.520436e-19	3.69	70
0	-0.84810007	-0.5298362	0	7.5204377e-19	3.7	70
0	-0.8427594	-0.53829044	0	7.520435e-19	3.71	70
0	-0.8373344	-0.54669106	0	7.520435e-19	3.72	70
0	-0.8318257	-0.55503696	0	7.5204345e-19	3.73	70
0	-0.82623386	-0.5633274	0	7.520435e-19	3.74	70
0	-0.82055926	-0.57156134	0	7.520435e-19	3.75	70
0	-0.81480277	-0.57973814	0	7.520435e-19	3.76	70
0	-0.8089648	-0.5878571	0	7.520435e-19	3.77	70
0	-0.80304575	-0.59591717	0	7.520435e-19	3.78	70
0	-0.7970467	-0.6039177	0	7.5204366e-19	3.79	70
0	-0.7909677	-0.61185783	0	7.520435e-19	3.8	70
0	-0.7848097	-0.61973685	0	7.5204345e-19	3.81	70
0	-0.7785732	-0.6275539	0	7.5204366e-19	3.82	70
0	-0.772259	-0.6353081	0	7.5204366e-19	3.83	70
0	-0.7658673	-0.6429988	0	7.520436e-19	3.84	70
0	-0.75939924	-0.65062517	0	7.520436e-19	3.85	70
0	-0.752855	-0.65818655	0	7.520436e-19	3.86	70
0	-0.7462356	-0.6656821	0	7.5204366e-19	3.87	70
0	-0.7395416	-0.67311096	0	7.520436e-19	3.88	70
0	-0.7327736	-0.6804726	0	7.520435e-19	3.89	70
0	-0.7259324	-0.68776613	0	7.520436e-19	3.9	70
0	-0.7190185	-0.69499093	0	7.520435e-19	3.91	70
0	-0.7120327	-0.7021463	0	7.520436e-19	3.92	70
0	-0.7049757	-0.7092314	0	7.520436e-19	3.93	70
0	-0.69784826	-0.71624553	0	7.520435e-19	3.94	70
0	-0.6906511	-0.7231881	0	7.520435e-19	3.95	70
0	-0.68338484	-0.7300585	0	7.520436e-19	3.96	70
0	-0.67605025	-0.7368557	0	7.5204366e-19	3.97	70
0	-0.66864794	-0.7435791	0	7.520435e-19	3.98	70
0	-0.6611788	-0.75022835	0	7.520435e-19	3.99	70
0	-0.65364355	-0.7568024	0	7.5204345e-19	4	70
0	-0.6460431	-0.76330096	0	7.5204345e-19	4.01	70
0	-0.63837796	-0.7697232	0	7.520436e-19	4.02	70
0	-0.6306488	-0.77606833	0	7.520436e-19	4.03	70
0	-0.62285674	-0.782336	0	7.5204345e-19	4.04	70
0	-0.6150024	-0.7885254	0	7.520436e-19	4.05	70
0	-0.60708654	-0.79463583	0	7.520435e-19	4.06	70
0	-0.59910995	-0.8006668	0	7.520435e-19	4.07	70
0	-0.5910734	-0.8066178	0	7.5204345e-19	4.08	70
0	-0.58297783	-0.81248814	0	7.520435e-19	4.09	70
0	-0.574824	-0.8182772	0	7.520435e-19	4.1	70
0	-0.5666126	-0.8239845	0	7.5204366e-19	4.11	70
0	-0.55834454	-0.8296091	0	7.5204335e-19	4.12	70
0	-0.55002075	-0.83515114	0	7.5204366e-19	4.13	70
0	-0.5416418	-0.8406094	0	7.520435e-19	4.14	70
0	-0.5332087	-0.84598386	0	7.520436e-19	4.15	70
0	-0.52472234	-0.8512733	0	7.5204335e-19	4.16	70
0	-0.51618356	-0.856478	0	7.520435e-19	4.17	70
0	-0.50759315	-0.86159676	0	7.520435e-19	4.18	70
0	-0.498952	-0.8666298	0	7.5204366e-19	4.19	70
0	-0.49026078	-0.87157583	0	7.520435e-19	4.2	70
0	-0.48152074	-0.87643474	0	7.520435e-19	4.21	70
0	-0.47273242	-0.88120604	0	7.5204345e-19	4.22	70
0	-0.46389684	-0.8858893	0	7.5204345e-19	4.23	70
0	-0.45501494	-0.8904838	0	7.520435e-19	4.24	70
0	-0.44608748	-0.89498943	0	7.520435e-19	4.25	70
0	-0.43711546	-0.8994054	0	7.520435e-19	4.26	70
0	-0.4280997	-0.90373147	0	7.520435e-19	4.27	70
0	-0.41904113	-0.90796727	0	7.520435e-19	4.28	70
0	-0.40994066	-0.91211236	0	7.5204366e-19	4.29	70
0	-0.40079916	-0.916166	0	7.520435e-19	4.3	70
0	-0.3916176	-0.92012805	0	7.520435e-19	4.31	70
0	-0.3823969	-0.9239981	0	7.520435e-19	4.32	70
0	-0.373138	-0.9277758	0	7.520435e-19	4.33	70
0	-0.3638417	-0.93146086	0	7.5204345e-19	4.34	70
0	-0.35450903	-0.9350525	0	7.520435e-19	4.35	70
0	-0.345141	-0.93855083	0	7.520436e-19	4.36	70
0	-0.33573836	-0.9419552	0	7.5204345e-19	4.37	70
0	-0.3263022	-0.9452656	0	7.5204345e-19	4.38	70
0	-0.3168334	-0.94848114	0	7.5204345e-19	4.39	70
0	-0.30733287	-0.95160216	0	7.520435e-19	4.4	70
0	-0.29780167	-0.9546278	0	7.5204366e-19	4.41	70
0	-0.28824067	-0.9575581	0	7.520435e-19	4.42	70
0	-0.2786508	-0.9603926	0	7.5204366e-19	4.43	70
0	-0.26903313	-0.9631309	0	7.520435e-19	4.44	70
0	-0.25938857	-0.96577317	0	7.5204366e-19	4.45	70
0	-0.24971797	-0.96831864	0	7.520435e-19	4.46	70
0	-0.2400225	-0.9707674	0	7.520436e-19	4.47	70
0	-0.23030299	-0.97311914	0	7.5204366e-19	4.48	70
0	-0.2205604	-0.9753734	0	7.520435e-19	4.49	70
0	-0.2107958	-0.9775302	0	7.5204345e-19	4.5	70
0	-0.20101012	-0.97958916	0	7.520435e-19	4.51	70
0	-0.19120435	-0.98155034	0	7.520435e-19	4.52	70
0	-0.18137945	-0.9834133	0	7.520436e-19	4.53	70
0	-0.17153642	-0.9851779	0	7.5204366e-19	4.54	70
0	-0.16167623	-0.9868439	0	7.520435e-19	4.55	70
0	-0.15179986	-0.9884113	0	7.5204345e-19	4.56	70
0	-0.14190833	-0.9898799	0	7.520436e-19	4.57	70
0	-0.13200259	-0.9912494	0	7.520435e-19	4.58	70
0	-0.122083664	-0.99251974	0	7.520435e-19	4.59	70
0	-0.112152524	-0.9936911	0	7.520435e-19	4.6	70
0	-0.10221018	-0.9947627	0	7.5204345e-19	4.61	70
0	-0.09225761	-0.9957353	0	7.5204335e-19	4.62	70
0	-0.0822958	-0.996608	0	7.5204345e-19	4.63	70
0	-0.07232578	-0.99738103	0	7.520435e-19	4.64	70
0	-0.062348515	-0.9980543	0	7.520435e-19	4.65	70
0	-0.05236502	-0.998628	0	7.520435e-19	4.66	70
0	-0.04237629	-0.99910176	0	7.5204345e-19	4.67	70
0	-0.032383315	-0.99947554	0	7.520435e-19	4.68	70
0	-0.02238711	-0.9997496	0	7.520436e-19	4.69	70
0	-0.012388665	-0.9999233	0	7.5204366e-19	4.7	70
0	-0.0023889781	-0.99999714	0	7.5204345e-19	4.71	70
0	0.0076109455	-0.999971	0	7.5204345e-19	4.72	70
0	0.017610112	-0.99984497	0	7.520436e-19	4.73	70
0	0.027607515	-0.99961895	0	7.5204366e-19	4.74	70
0	0.037602153	-0.9992928	0	7.5204345e-19	4.75	70
0	0.047593035	-0.9988668	0	7.5204345e-19	4.76	70
0	0.057579152	-0.998341	0	7.520435e-19	4.77	70
0	0.067559525	-0.99771523	0	7.5204335e-19	4.78	70
0	0.07753312	-0.9969898	0	7.5204335e-19	4.79	70
0	0.08749898	-0.9961646	0	7.520435e-19	4.8	70
0	0.09745609	-0.99524	0	7.520435e-19	4.81	70
0	0.10740345	-0.99421555	0	7.520435e-19	4.82	70
0	0.11734007	-0.9930917	0	7.5204345e-19	4.83	70
0	0.12726495	-0.9918688	0	7.520435e-19	4.84	70
0	0.13717712	-0.9905466	0	7.5204366e-19	4.85	70
0	0.14707555	-0.98912525	0	7.5204345e-19	4.86	70
0	0.15695928	-0.98760504	0	7.520435e-19	4.87	70
0	0.1668273	-0.98598623	0	7.5204345e-19	4.88	70
0	0.17667869	-0.98426855	0	7.520435e-19	4.89	70
0	0.18651235	-0.98245245	0	7.5204345e-19	4.9	70
0	0.19632743	-0.9805385	0	7.520435e-19	4.91	70
0	0.20612282	-0.9785262	0	7.5204366e-19	4.92	70
0	0.21589762	-0.976416	0	7.5204345e-19	4.93	70
0	0.22565083	-0.9742084	0	7.5204366e-19	4.94	70
0	0.23538144	-0.971903	0	7.520435e-19	4.95	70
0	0.24508853	-0.9695008	0	7.5204345e-19	4.96	70
0	0.25477114	-0.9670014	0	7.520435e-19	4.97	70
0	0.26442826	-0.9644054	0	7.520435e-19	4.98	70
0	0.27405894	-0.9617129	0	7.520435e-19	4.99	70
0	0.2836622	-0.9589242	0	7.520435e-19	5	70
0	0.29323712	-0.95603985	0	7.520435e-19	5.01	70
0	0.3027827	-0.95305973	0	7.520436e-19	5.02	70
0	0.312298	-0.94998425	0	7.5204345e-19	5.03	70
0	0.32178202	-0.9468137	0	7.5204345e-19	5.04	70
0	0.33123392	-0.9435486	0	7.5204345e-19	5.05	70
0	0.3406527	-0.94018924	0	7.5204366e-19	5.06	70
0	0.35003743	-0.9367358	0	7.520435e-19	5.07	70
0	0.3593871	-0.9331885	0	7.5204345e-19	5.08	70
0	0.3687009	-0.9295481	0	7.520436e-19	5.09	70
0	0.37797773	-0.92581475	0	7.5204345e-19	5.1	70
0	0.38721687	-0.9219888	0	7.5204366e-19	5.11	70
0	0.3964172	-0.9180706	0	7.5204345e-19	5.12	70
0	0.40557793	-0.9140604	0	7.5204345e-19	5.13	70
0	0.41469815	-0.90995914	0	7.520435e-19	5.14	70
0	0.42377675	-0.9057666	0	7.520435e-19	5.15	70
0	0.43281314	-0.90148365	0	7.5204345e-19	5.16	70
0	0.4418062	-0.89711046	0	7.520435e-19	5.17	70
0	0.45075503	-0.8926478	0	7.5204335e-19	5.18	70
0	0.4596589	-0.8880956	0	7.5204366e-19	5.19	70
0	0.4685167	-0.8834546	0	7.520435e-19	5.2	70
0	0.47732764	-0.8787254	0	7.520435e-19	5.21	70
0	0.4860909	-0.8739082	0	7.520435e-19	5.22	70
0	0.49480554	-0.86900383	0	7.5204366e-19	5.23	70
0	0.50347066	-0.86401236	0	7.520436e-19	5.24	70
0	0.5120855	-0.8589345	0	7.520436e-19	5.25	70
0	0.5206491	-0.85377085	0	7.520435e-19	5.26	70
0	0.5291607	-0.8485217	0	7.520435e-19	5.27	70
0	0.53761923	-0.8431877	0	7.5204345e-19	5.28	70
0	0.546024	-0.83776945	0	7.520435e-19	5.29	70
0	0.5543744	-0.83226746	0	7.520435e-19	5.3	70
0	0.5626692	-0.8266823	0	7.5204366e-19	5.31	70
0	0.57090783	-0.82101434	0	7.5204366e-19	5.32	70
0	0.57908916	-0.81526417	0	7.5204345e-19	5.33	70
0	0.5872127	-0.8094326	0	7.520435e-19	5.34	70
0	0.5952776	-0.8035204	0	7.5204366e-19	5.35	70
0	0.60328287	-0.79752725	0	7.520436e-19	5.36	70
0	0.61122787	-0.7914547	0	7.520435e-19	5.37	70
0	0.6191117	-0.78530306	0	7.520436e-19	5.38	70
0	0.6269336	-0.77907276	0	7.520435e-19	5.39	70
0	0.6346929	-0.77276444	0	7.520435e-19	5.4	70
0	0.6423887	-0.7663791	0	7.520435e-19	5.41	70
0	0.65002024	-0.759917	0	7.5204366e-19	5.42	70
0	0.65758675	-0.7533788	0	7.5204345e-19	5.43	70
0	0.6650875	-0.7467655	0	7.520435e-19	5.44	70
0	0.6725218	-0.7400773	0	7.520435e-19	5.45	70
0	0.6798889	-0.7333152	0	7.520436e-19	5.46	70
0	0.6871879	-0.72647977	0	7.5204345e-19	5.47	70
0	0.6944183	-0.71957177	0	7.520436e-19	5.48	70
0	0.70157903	-0.71259165	0	7.520436e-19	5.49	70
0	0.7086698	-0.7055403	0	7.520435e-19	5.5	70
0	0.7156896	-0.69841844	0	7.5204345e-19	5.51	70
0	0.7226379	-0.6912267	0	7.520435e-19	5.52	70
0	0.7295139	-0.68396604	0	7.520435e-19	5.53	70
0	0.73631704	-0.67663676	0	7.5204345e-19	5.54	70
0	0.7430464	-0.66923994	0	7.520435e-19	5.55	70
0	0.7497016	-0.6617761	0	7.520435e-19	5.56	70
0	0.75628173	-0.65424615	0	7.520435e-19	5.57	70
0	0.76278627	-0.6466507	0	7.520435e-19	5.58	70
0	0.7692147	-0.6389906	0	7.520435e-19	5.59	70
0	0.7755659	-0.63126665	0	7.5204345e-19	5.6	70
0	0.7818397	-0.62347955	0	7.520435e-19	5.61	70
0	0.78803533	-0.6156301	0	7.520436e-19	5.62	70
0	0.794152	-0.6077191	0	7.520435e-19	5.63	70
0	0.80018955	-0.59974736	0	7.5204366e-19	5.64	70
0	0.80614674	-0.5917156	0	7.520435e-19	5.65	70
0	0.81202346	-0.58362466	0	7.520435e-19	5.66	70
0	0.8178192	-0.57547534	0	7.520435e-19	5.67	70
0	0.82353294	-0.5672686	0	7.5204345e-19	5.68	70
0	0.8291643	-0.55900496	0	7.520436e-19	5.69	70
0	0.83471286	-0.5506855	0	7.520435e-19	5.7	70
0	0.8401778	-0.542311	0	7.520435e-19	5.71	70
0	0.8455588	-0.53388226	0	7.520435e-19	5.72	70
0	0.8508553	-0.5254001	0	7.520435e-19	5.73	70
0	0.8560668	-0.51686555	0	7.5204377e-19	5.74	70
0	0.8611924	-0.5082791	0	7.520436e-19	5.75	70
0	0.866232	-0.49964187	0	7.520435e-19	5.76	70
0	0.87118524	-0.4909548	0	7.5204366e-19	5.77	70
0	0.876051	-0.4822185	0	7.520435e-19	5.78	70
0	0.8808294	-0.47343406	0	7.5204366e-19	5.79	70
0	0.88551944	-0.4646022	0	7.520435e-19	5.8	70
0	0.8901213	-0.45572394	0	7.5204366e-19	5.81	70
0	0.89463377	-0.44680005	0	7.5204345e-19	5.82	70
0	0.89905703	-0.43783152	0	7.520435e-19	5.83	70
0	0.90339047	-0.42881927	0	7.520435e-19	5.84	70
0	0.9076333	-0.41976404	0	7.5204366e-19	5.85	70
0	0.91178554	-0.41066682	0	7.520435e-19	5.86	70
0	0.9158465	-0.40152866	0	7.520435e-19	5.87	70
0	0.91981584	-0.3923503	0	7.520435e-19	5.88	70
0	0.9236934	-0.3831326	0	7.520435e-19	5.89	70
0	0.9274784	-0.3738767	0	7.5204345e-19	5.9	70
0	0.9311707	-0.3645833	0	7.520436e-19	5.91	70
0	0.93477	-0.35525358	0	7.520436e-19	5.92	70
0	0.93827575	-0.34588832	0	7.520436e-19	5.93	70
0	0.94168776	-0.33648837	0	7.520435e-19	5.94	70
0	0.9450055	-0.32705483	0	7.5204366e-19	5.95	70
0	0.94822866	-0.3175886	0	7.5204366e-19	5.96	70
0	0.9513571	-0.30809063	0	7.5204366e-19	5.97	70
0	0.95439035	-0.29856175	0	7.520436e-19	5.98	70
0	0.9573283	-0.28900307	0	7.520436e-19	5.99	70
0	0.9601703	-0.2794155	0	7.5204366e-19	6	70
0	0.9629163	-0.26979998	0	7.520435e-19	6.01	70
0	0.9655662	-0.26015747	0	7.520435e-19	6.02	70
0	0.9681195	-0.250489	0	7.5204345e-19	6.03	70
0	0.970576	-0.24079545	0	7.5204366e-19	6.04	70
0	0.9729354	-0.2310778	0	7.520436e-19	6.05	70
0	0.97519743	-0.22133702	0	7.520435e-19	6.06	70
0	0.9773621	-0.21157421	0	7.5204377e-19	6.07	70
0	0.9794288	-0.20179015	0	7.520438e-19	6.08	70
0	0.9813978	-0.19198592	0	7.520435e-19	6.09	70
0	0.9832684	-0.1821625	0	7.520435e-19	6.1	70
0	0.98504096	-0.17232089	0	7.5204366e-19	6.11	70
0	0.98671484	-0.16246201	0	7.5204366e-19	6.12	70
0	0.98829	-0.15258692	0	7.520435e-19	6.13	70
0	0.98976654	-0.14269654	0	7.5204345e-19	6.14	70
0	0.991144	-0.13279189	0	7.5204366e-19	6.15	70
0	0.99242216	-0.122874	0	7.520436e-19	6.16	70
0	0.9936013	-0.1129438	0	7.5204345e-19	6.17	70
0	0.9946811	-0.103002295	0	7.520435e-19	6.18	70
0	0.9956614	-0.0930505	0	7.520435e-19	6.19	70
0	0.9965421	-0.083089404	0	7.520435e-19	6.2	70
0	0.9973232	-0.07311999	0	7.520435e-19	6.21	70
0	0.9980045	-0.06314328	0	7.520438e-19	6.22	70
0	0.9985859	-0.05316023	0	7.520436e-19	6.23	70
0	0.9990678	-0.043171886	0	7.5204366e-19	6.24	70
0	0.9994493	-0.033179216	0	7.5204366e-19	6.25	70
0	0.99973124	-0.02318323	0	7.520436e-19	6.26	70
0	0.9999131	-0.013184925	0	7.520435e-19	6.27	70
0	0.99999493	-0.0031853013	0	7.520436e-19	6.28	70
