# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)	Cell_size (m)	Volume (m^3)
0	0.78580517	0.60670555	0	6.0297775e-19	-3.0799116e-19	0.6626797	0.96	100	1e-09	3.878e-23
0	0.7699917	0.6266629	0	6.030237e-19	-3.0799463e-19	0.6872234	0.96	100	1e-09	3.878e-23
0	0.7535683	0.6463269	0	6.030611e-19	-3.0799752e-19	0.7117671	0.96	100	1e-09	3.878e-23
0	0.7365899	0.66561747	0	6.030887e-19	-3.079996e-19	0.7363108	0.96	100	1e-09	3.878e-23
0	0.7192883	0.6842869	0	6.031055e-19	-3.080019e-19	0.7608545	0.96	100	1e-09	3.878e-23
0	0.70201886	0.70200706	0	6.0311134e-19	-3.0800512e-19	0.7853982	0.96	100	1e-09	3.878e-23
0	0.99260396	3.4977843e-09	0	5.9811646e-19	-3.055632e-19	0	0.95	100	1e-09	3.848e-23
0	0.992356	0.022083785	0	5.981268e-19	-3.0556168e-19	0.024543693	0.95	100	1e-09	3.848e-23
0	0.9916371	0.04376509	0	5.981574e-19	-3.0555894e-19	0.049087387	0.95	100	1e-09	3.848e-23
0	0.99044245	0.06546352	0	5.9820844e-19	-3.055542e-19	0.07363108	0.95	100	1e-09	3.848e-23
0	0.9887727	0.087140806	0	5.982801e-19	-3.055475e-19	0.09817477	0.95	100	1e-09	3.848e-23
0	0.9866332	0.10874116	0	5.983722e-19	-3.055387e-19	0.12271846	0.95	100	1e-09	3.848e-23
0	0.98399925	0.13046664	0	5.9848477e-19	-3.0552888e-19	0.14726216	0.95	100	1e-09	3.848e-23
0	0.9809184	0.151933	0	5.986176e-19	-3.055164e-19	0.17180584	0.95	100	1e-09	3.848e-23
0	0.97736114	0.17337969	0	5.9877076e-19	-3.0550233e-19	0.19634955	0.95	100	1e-09	3.848e-23
0	0.97333646	0.19474384	0	5.9894396e-19	-3.054866e-19	0.22089323	0.95	100	1e-09	3.848e-23
0	0.9688317	0.21608013	0	5.9913653e-19	-3.054697e-19	0.24543692	0.95	100	1e-09	3.848e-23
0	0.9638347	0.23742005	0	5.993486e-19	-3.054523e-19	0.2699806	0.95	100	1e-09	3.848e-23
0	0.9583362	0.25876957	0	5.9957923e-19	-3.0543497e-19	0.2945243	0.95	100	1e-09	3.848e-23
0	0.9523401	0.28008282	0	5.9982785e-19	-3.0541752e-19	0.319068	0.95	100	1e-09	3.848e-23
0	0.9458286	0.3013954	0	6.0009327e-19	-3.054008e-19	0.3436117	0.95	100	1e-09	3.848e-23
0	0.93870604	0.32295534	0	6.0037436e-19	-3.0538841e-19	0.3681554	0.95	100	1e-09	3.848e-23
0	0.931035	0.34450883	0	6.0066966e-19	-3.053779e-19	0.3926991	0.95	100	1e-09	3.848e-23
0	0.9228856	0.36584485	0	6.0097727e-19	-3.0536698e-19	0.41724277	0.95	100	1e-09	3.848e-23
0	0.91413206	0.3872675	0	6.0129516e-19	-3.0535995e-19	0.44178647	0.95	100	1e-09	3.848e-23
0	0.9047254	0.40883258	0	6.0162087e-19	-3.0535835e-19	0.46633017	0.95	100	1e-09	3.848e-23
0	0.89463437	0.43054056	0	6.0195174e-19	-3.0536262e-19	0.49087384	0.95	100	1e-09	3.848e-23
0	0.8837959	0.45244774	0	6.022843e-19	-3.053742e-19	0.5154175	0.95	100	1e-09	3.848e-23
0	0.87215763	0.47457162	0	6.0261493e-19	-3.0539363e-19	0.5399612	0.95	100	1e-09	3.848e-23
0	0.8596366	0.49696955	0	6.0293944e-19	-3.0542178e-19	0.5645049	0.95	100	1e-09	3.848e-23
0	0.8461914	0.5196083	0	6.03253e-19	-3.0545777e-19	0.5890486	0.95	100	1e-09	3.848e-23
0	0.83240527	0.5414891	0	6.0355e-19	-3.054868e-19	0.6135923	0.95	100	1e-09	3.848e-23
0	0.81700504	0.5645265	0	6.0382567e-19	-3.0553508e-19	0.638136	0.95	100	1e-09	3.848e-23
0	0.8004898	0.5877738	0	6.0407377e-19	-3.055867e-19	0.6626797	0.95	100	1e-09	3.848e-23
0	0.7828094	0.6111786	0	6.042881e-19	-3.0563817e-19	0.6872234	0.95	100	1e-09	3.848e-23
0	0.7639617	0.6346261	0	6.0446265e-19	-3.0568483e-19	0.7117671	0.95	100	1e-09	3.848e-23
0	0.74400926	0.65793765	0	6.0459184e-19	-3.057216e-19	0.7363108	0.95	100	1e-09	3.848e-23
0	0.7229968	0.680981	0	6.0467146e-19	-3.057443e-19	0.7608545	0.95	100	1e-09	3.848e-23
0	0.7023199	0.7023113	0	6.046984e-19	-3.0575413e-19	0.7853982	0.95	100	1e-09	3.848e-23
0	0.9925918	4.5643547e-09	0	5.97194e-19	-3.0460657e-19	0	0.94	100	1e-09	3.836e-23
0	0.9923527	0.021703126	0	5.972058e-19	-3.0460492e-19	0.024543693	0.94	100	1e-09	3.836e-23
0	0.9916548	0.043118253	0	5.972405e-19	-3.0460174e-19	0.049087387	0.94	100	1e-09	3.836e-23
0	0.9905061	0.064357236	0	5.9729864e-19	-3.045958e-19	0.07363108	0.94	100	1e-09	3.836e-23
0	0.9888905	0.085721046	0	5.9737965e-19	-3.045879e-19	0.09817477	0.94	100	1e-09	3.836e-23
0	0.9868174	0.107027404	0	5.9748326e-19	-3.0457757e-19	0.12271846	0.94	100	1e-09	3.836e-23
0	0.9842673	0.1284314	0	5.976093e-19	-3.045658e-19	0.14726216	0.94	100	1e-09	3.836e-23
0	0.98124725	0.14982349	0	5.977572e-19	-3.045523e-19	0.17180584	0.94	100	1e-09	3.836e-23
0	0.9777593	0.17116943	0	5.9792647e-19	-3.045371e-19	0.19634955	0.94	100	1e-09	3.836e-23
0	0.9738034	0.19246066	0	5.9811636e-19	-3.045202e-19	0.22089323	0.94	100	1e-09	3.836e-23
0	0.9693504	0.21382108	0	5.983262e-19	-3.0450305e-19	0.24543692	0.94	100	1e-09	3.836e-23
0	0.96440566	0.23518077	0	5.9855477e-19	-3.044854e-19	0.2699806	0.94	100	1e-09	3.836e-23
0	0.95887583	0.25686195	0	5.988015e-19	-3.0447102e-19	0.2945243	0.94	100	1e-09	3.836e-23
0	0.95292646	0.27818668	0	5.9906503e-19	-3.0445334e-19	0.319068	0.94	100	1e-09	3.836e-23
0	0.94637775	0.29977566	0	5.993436e-19	-3.044396e-19	0.3436117	0.94	100	1e-09	3.836e-23
0	0.9391616	0.3217393	0	5.996358e-19	-3.0443217e-19	0.3681554	0.94	100	1e-09	3.836e-23
0	0.93146086	0.34346595	0	5.9993983e-19	-3.0442384e-19	0.3926991	0.94	100	1e-09	3.836e-23
0	0.9231987	0.36516216	0	6.002531e-19	-3.0441764e-19	0.41724277	0.94	100	1e-09	3.836e-23
0	0.91424835	0.38709718	0	6.0057386e-19	-3.0441766e-19	0.44178647	0.94	100	1e-09	3.836e-23
0	0.90470684	0.4089721	0	6.008991e-19	-3.044202e-19	0.46633017	0.94	100	1e-09	3.836e-23
0	0.894379	0.4311621	0	6.0122594e-19	-3.0443113e-19	0.49087384	0.94	100	1e-09	3.836e-23
0	0.88330775	0.45348284	0	6.015511e-19	-3.044481e-19	0.5154175	0.94	100	1e-09	3.836e-23
0	0.8714176	0.47600207	0	6.0187114e-19	-3.0447213e-19	0.5399612	0.94	100	1e-09	3.836e-23
0	0.8586962	0.4986541	0	6.0218144e-19	-3.0450204e-19	0.5645049	0.94	100	1e-09	3.836e-23
0	0.84505093	0.5215105	0	6.0247834e-19	-3.0453848e-19	0.5890486	0.94	100	1e-09	3.836e-23
0	0.8304268	0.54455835	0	6.0275705e-19	-3.045801e-19	0.6135923	0.94	100	1e-09	3.836e-23
0	0.81551355	0.5667036	0	6.0301203e-19	-3.0461262e-19	0.638136	0.94	100	1e-09	3.836e-23
0	0.7989627	0.58986014	0	6.032396e-19	-3.0465817e-19	0.6626797	0.94	100	1e-09	3.836e-23
0	0.78134865	0.61304575	0	6.034343e-19	-3.04702e-19	0.6872234	0.94	100	1e-09	3.836e-23
0	0.7627103	0.6361205	0	6.0359157e-19	-3.0474027e-19	0.7117671	0.94	100	1e-09	3.836e-23
0	0.7430599	0.65899354	0	6.0370717e-19	-3.047699e-19	0.7363108	0.94	100	1e-09	3.836e-23
0	0.7224891	0.6814992	0	6.0377815e-19	-3.0478765e-19	0.7608545	0.94	100	1e-09	3.836e-23
0	0.7023115	0.7022992	0	6.038019e-19	-3.047962e-19	0.7853982	0.94	100	1e-09	3.836e-23
0	0.99255025	6.282778e-09	0	5.9624585e-19	-3.0395858e-19	0	0.93	100	1e-09	3.828e-23
0	0.99232435	0.021096708	0	5.9625965e-19	-3.0395649e-19	0.024543693	0.93	100	1e-09	3.828e-23
0	0.9916659	0.041906837	0	5.963012e-19	-3.0395168e-19	0.049087387	0.93	100	1e-09	3.828e-23
0	0.9905809	0.06256624	0	5.963706e-19	-3.039431e-19	0.07363108	0.93	100	1e-09	3.828e-23
