# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Roundness ()	Size (nm)
0	0.999233	-1.9819357e-08	0	7.0590425e-19	-1.2918083e-20	0	0.24	100
0	0.6315675	0.63156366	0	4.433375e-19	-1.1546882e-20	0.7853982	0.24	100
0	0.99942285	-2.232922e-08	0	7.049627e-19	-1.2408836e-20	0	0.23	100
0	0.6238767	0.62387437	0	4.2092502e-19	-1.0954552e-20	0.7853982	0.23	100
0	0.9996654	-1.7641533e-08	0	6.9688984e-19	-1.1708082e-20	0	0.22	100
0	0.6185545	0.6185535	0	3.8957568e-19	-1.02452765e-20	0.7853982	0.22	100
0	0.99965376	-1.3340167e-08	0	6.942527e-19	-1.1579991e-20	0	0.21	100
0	0.6185573	0.61855614	0	3.8603503e-19	-1.013335e-20	0.7853982	0.21	100
0	0.9996232	-1.0286624e-08	0	6.85504e-19	-1.119578e-20	0	0.2	100
0	0.618624	0.6186219	0	3.749774e-19	-9.7984875e-21	0.7853982	0.2	100
0	0.99961287	-1.1780172e-08	0	6.712391e-19	-1.0555913e-20	0	0.19	100
0	0.6160721	0.61606944	0	3.53678e-19	-9.20046e-21	0.7853982	0.19	100
0	0.9998784	-1.0527378e-08	0	6.759363e-19	-9.9827864e-21	0	0.18	100
0	0.60122824	0.6012279	0	3.2136099e-19	-8.489043e-21	0.7853982	0.18	100
0	0.9998663	-1.4906668e-08	0	6.5419786e-19	-9.4707325e-21	0	0.17	100
0	0.60546386	0.6054635	0	3.0860173e-19	-8.110445e-21	0.7853982	0.17	100
0	0.99985343	-1.2332344e-08	0	6.477005e-19	-9.214649e-21	0	0.16	100
0	0.60622483	0.6062241	0	3.0299453e-19	-7.901161e-21	0.7853982	0.16	100
0	0.99982834	-6.9977593e-09	0	6.33875e-19	-8.702506e-21	0	0.15	100
0	0.60581714	0.6058154	0	2.8892434e-19	-7.4571835e-21	0.7853982	0.15	100
0	0.9999597	-4.0663584e-09	0	6.2393086e-19	-7.7436885e-21	0	0.14	100
0	0.5862841	0.58628386	0	2.4297515e-19	-6.4207888e-21	0.7853982	0.14	100
0	0.99995846	-2.8238178e-09	0	6.102903e-19	-7.487689e-21	0	0.13	100
0	0.5890993	0.58909893	0	2.376781e-19	-6.2383425e-21	0.7853982	0.13	100
0	0.99995637	-2.2788558e-09	0	6.0069215e-19	-7.2316855e-21	0	0.12	100
0	0.59166926	0.5916691	0	2.3430382e-19	-6.05135e-21	0.7853982	0.12	100
0	0.99994946	-1.4501054e-09	0	5.7469055e-19	-6.5916674e-21	0	0.11	100
0	0.5962791	0.59627867	0	2.2345822e-19	-5.5588068e-21	0.7853982	0.11	100
