# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	-0.8318285	-0.55501705	0	-1.4252143e-16	-1.4343877e-16	3.73	80
0	-0.82623655	-0.5633082	0	-1.4252139e-16	-1.4343878e-16	3.74	80
0	-0.820562	-0.5715429	0	-1.4252137e-16	-1.434388e-16	3.75	80
0	-0.8148054	-0.57972056	0	-1.4252135e-16	-1.4343882e-16	3.76	80
0	-0.8089671	-0.58784026	0	-1.4252134e-16	-1.4343886e-16	3.77	80
0	-0.80304796	-0.59590125	0	-1.4252131e-16	-1.4343888e-16	3.78	80
0	-0.79704845	-0.60390246	0	-1.4252126e-16	-1.4343886e-16	3.79	80
0	-0.79096913	-0.61184335	0	-1.4252127e-16	-1.4343892e-16	3.8	80
0	-0.7848109	-0.6197232	0	-1.4252127e-16	-1.4343895e-16	3.81	80
0	-0.77857405	-0.62754095	0	-1.4252125e-16	-1.4343895e-16	3.82	80
0	-0.7722593	-0.635296	0	-1.4252123e-16	-1.4343895e-16	3.83	80
0	-0.76586735	-0.64298743	0	-1.4252121e-16	-1.4343897e-16	3.84	80
0	-0.75939876	-0.6506146	0	-1.425212e-16	-1.4343898e-16	3.85	80
0	-0.75285405	-0.6581767	0	-1.425212e-16	-1.43439e-16	3.86	80
0	-0.7462341	-0.665673	0	-1.4252118e-16	-1.4343901e-16	3.87	80
0	-0.73953956	-0.67310274	0	-1.4252117e-16	-1.4343901e-16	3.88	80
0	-0.73277104	-0.6804651	0	-1.4252114e-16	-1.4343901e-16	3.89	80
0	-0.7259292	-0.6877594	0	-1.4252115e-16	-1.43439e-16	3.9	80
0	-0.71901476	-0.694985	0	-1.4252115e-16	-1.4343901e-16	3.91	80
0	-0.7120283	-0.7021409	0	-1.4252114e-16	-1.4343901e-16	3.92	80
0	-0.7049707	-0.7092267	0	-1.4252114e-16	-1.4343901e-16	3.93	80
0	-0.69784254	-0.7162416	0	-1.4252115e-16	-1.43439e-16	3.94	80
0	-0.6906447	-0.72318476	0	-1.4252117e-16	-1.4343901e-16	3.95	80
0	-0.68337756	-0.7300556	0	-1.4252117e-16	-1.4343901e-16	3.96	80
0	-0.67604226	-0.7368534	0	-1.4252117e-16	-1.43439e-16	3.97	80
0	-0.6686393	-0.7435776	0	-1.4252118e-16	-1.4343901e-16	3.98	80
0	-0.66116947	-0.7502272	0	-1.425212e-16	-1.4343901e-16	3.99	80
0	-0.65363336	-0.75680196	0	-1.4252118e-16	-1.43439e-16	4	80
0	-0.64603204	-0.7633009	0	-1.4252121e-16	-1.4343897e-16	4.01	80
0	-0.638366	-0.76972336	0	-1.4252121e-16	-1.4343895e-16	4.02	80
0	-0.6306363	-0.77606905	0	-1.4252121e-16	-1.4343893e-16	4.03	80
0	-0.62284344	-0.78233707	0	-1.4252123e-16	-1.4343893e-16	4.04	80
0	-0.6149882	-0.7885267	0	-1.4252126e-16	-1.4343892e-16	4.05	80
0	-0.6070715	-0.79463744	0	-1.4252129e-16	-1.4343889e-16	4.06	80
0	-0.59909415	-0.80066884	0	-1.4252131e-16	-1.4343889e-16	4.07	80
0	-0.5910569	-0.80661994	0	-1.4252131e-16	-1.4343885e-16	4.08	80
0	-0.5829605	-0.81249046	0	-1.4252133e-16	-1.4343882e-16	4.09	80
0	-0.5748059	-0.8182796	0	-1.4252135e-16	-1.4343881e-16	4.1	80
0	-0.56659377	-0.823987	0	-1.4252138e-16	-1.4343878e-16	4.11	80
0	-0.558325	-0.8296119	0	-1.425214e-16	-1.4343878e-16	4.12	80
0	-0.5500003	-0.83515394	0	-1.4252142e-16	-1.4343873e-16	4.13	80
0	-0.5416208	-0.84061223	0	-1.4252147e-16	-1.4343873e-16	4.14	80
0	-0.5331871	-0.8459866	0	-1.425215e-16	-1.4343869e-16	4.15	80
0	-0.5247	-0.8512762	0	-1.4252153e-16	-1.4343866e-16	4.16	80
0	-0.51616055	-0.8564807	0	-1.4252154e-16	-1.4343862e-16	4.17	80
0	-0.5075695	-0.8615995	0	-1.4252158e-16	-1.4343861e-16	4.18	80
0	-0.49892768	-0.86663216	0	-1.4252162e-16	-1.4343858e-16	4.19	80
0	-0.49023607	-0.8715781	0	-1.4252163e-16	-1.4343854e-16	4.2	80
0	-0.4814955	-0.87643677	0	-1.4252168e-16	-1.434385e-16	4.21	80
0	-0.47270662	-0.8812079	0	-1.4252174e-16	-1.434385e-16	4.22	80
0	-0.46387058	-0.8858907	0	-1.4252175e-16	-1.4343844e-16	4.23	80
0	-0.45498827	-0.8904851	0	-1.4252179e-16	-1.4343841e-16	4.24	80
0	-0.44606045	-0.89499027	0	-1.4252182e-16	-1.4343839e-16	4.25	80
0	-0.43708807	-0.89940596	0	-1.4252184e-16	-1.4343833e-16	4.26	80
0	-0.42807204	-0.9037316	0	-1.4252188e-16	-1.434383e-16	4.27	80
0	-0.41901314	-0.90796685	0	-1.4252194e-16	-1.4343829e-16	4.28	80
0	-0.40991253	-0.91211146	0	-1.4252196e-16	-1.4343824e-16	4.29	80
0	-0.40077087	-0.91616464	0	-1.42522e-16	-1.4343821e-16	4.3	80
0	-0.39158916	-0.9201264	0	-1.4252204e-16	-1.4343819e-16	4.31	80
0	-0.38236836	-0.92399603	0	-1.4252205e-16	-1.4343813e-16	4.32	80
0	-0.37310937	-0.9277732	0	-1.4252211e-16	-1.434381e-16	4.33	80
0	-0.3638131	-0.93145746	0	-1.4252213e-16	-1.4343805e-16	4.34	80
0	-0.3544805	-0.9350488	0	-1.4252219e-16	-1.4343804e-16	4.35	80
0	-0.34511247	-0.9385465	0	-1.4252223e-16	-1.43438e-16	4.36	80
0	-0.33571005	-0.9419504	0	-1.4252224e-16	-1.4343796e-16	4.37	80
0	-0.32627404	-0.9452599	0	-1.4252228e-16	-1.4343792e-16	4.38	80
0	-0.31680545	-0.9484751	0	-1.4252232e-16	-1.4343788e-16	4.39	80
0	-0.30730522	-0.95159537	0	-1.4252236e-16	-1.4343787e-16	4.4	80
0	-0.29777429	-0.95462054	0	-1.4252239e-16	-1.4343784e-16	4.41	80
0	-0.28821373	-0.95755017	0	-1.4252241e-16	-1.4343779e-16	4.42	80
0	-0.27862433	-0.960384	0	-1.4252247e-16	-1.4343778e-16	4.43	80
0	-0.26900706	-0.9631218	0	-1.425225e-16	-1.4343775e-16	4.44	80
0	-0.25936297	-0.96576333	0	-1.4252254e-16	-1.4343771e-16	4.45	80
0	-0.24969296	-0.9683083	0	-1.4252254e-16	-1.4343768e-16	4.46	80
0	-0.23999806	-0.9707566	0	-1.425226e-16	-1.4343764e-16	4.47	80
0	-0.23027919	-0.97310764	0	-1.4252261e-16	-1.4343762e-16	4.48	80
0	-0.22053736	-0.9753614	0	-1.4252265e-16	-1.434376e-16	4.49	80
0	-0.2107735	-0.9775176	0	-1.4252266e-16	-1.4343755e-16	4.5	80
0	-0.20098856	-0.97957605	0	-1.425227e-16	-1.4343755e-16	4.51	80
0	-0.19118358	-0.9815367	0	-1.4252272e-16	-1.4343751e-16	4.52	80
0	-0.18135951	-0.9833991	0	-1.4252277e-16	-1.4343751e-16	4.53	80
0	-0.17151736	-0.9851633	0	-1.4252277e-16	-1.4343746e-16	4.54	80
0	-0.1616581	-0.9868288	0	-1.4252281e-16	-1.4343746e-16	4.55	80
0	-0.15178269	-0.98839575	0	-1.4252282e-16	-1.4343743e-16	4.56	80
0	-0.14189214	-0.9898638	0	-1.4252285e-16	-1.4343742e-16	4.57	80
0	-0.13198741	-0.99123305	0	-1.4252288e-16	-1.434374e-16	4.58	80
0	-0.12206949	-0.99250317	0	-1.4252289e-16	-1.4343739e-16	4.59	80
0	-0.11213943	-0.9936739	0	-1.425229e-16	-1.4343735e-16	4.6	80
0	-0.10219816	-0.99474543	0	-1.425229e-16	-1.4343734e-16	4.61	80
0	-0.0922467	-0.9957176	0	-1.4252293e-16	-1.4343733e-16	4.62	80
0	-0.08228603	-0.9965901	0	-1.4252295e-16	-1.4343733e-16	4.63	80
0	-0.072317146	-0.99736285	0	-1.4252295e-16	-1.4343731e-16	4.64	80
0	-0.062341042	-0.99803615	0	-1.4252295e-16	-1.4343729e-16	4.65	80
0	-0.052358713	-0.9986094	0	-1.4252297e-16	-1.434373e-16	4.66	80
0	-0.042371165	-0.9990831	0	-1.4252298e-16	-1.4343729e-16	4.67	80
0	-0.0323794	-0.9994567	0	-1.4252297e-16	-1.4343727e-16	4.68	80
0	-0.022384398	-0.9997305	0	-1.42523e-16	-1.434373e-16	4.69	80
0	-0.012387162	-0.99990433	0	-1.4252298e-16	-1.4343727e-16	4.7	80
0	-0.002388688	-0.9999781	0	-1.4252301e-16	-1.4343729e-16	4.71	80
0	0.007610023	-0.9999521	0	-1.4252298e-16	-1.4343726e-16	4.72	80
0	0.017607974	-0.99982595	0	-1.4252298e-16	-1.4343727e-16	4.73	80
0	0.02760417	-0.99959993	0	-1.4252297e-16	-1.4343727e-16	4.74	80
0	0.037597608	-0.99927413	0	-1.4252298e-16	-1.4343727e-16	4.75	80
0	0.047587298	-0.9988482	0	-1.4252297e-16	-1.4343729e-16	4.76	80
0	0.05757224	-0.9983225	0	-1.4252295e-16	-1.4343729e-16	4.77	80
0	0.067551434	-0.99769694	0	-1.4252295e-16	-1.4343731e-16	4.78	80
0	0.07752388	-0.9969717	0	-1.4252294e-16	-1.4343731e-16	4.79	80
0	0.08748861	-0.9961468	0	-1.4252294e-16	-1.4343733e-16	4.8	80
0	0.0974446	-0.9952224	0	-1.4252292e-16	-1.4343733e-16	4.81	80
0	0.107390866	-0.99419826	0	-1.425229e-16	-1.4343735e-16	4.82	80
0	0.11732641	-0.99307495	0	-1.4252289e-16	-1.4343738e-16	4.83	80
0	0.12725024	-0.99185234	0	-1.4252286e-16	-1.4343738e-16	4.84	80
0	0.1371614	-0.9905305	0	-1.4252286e-16	-1.4343742e-16	4.85	80
0	0.14705883	-0.9891095	0	-1.4252282e-16	-1.4343742e-16	4.86	80
0	0.15694158	-0.9875899	0	-1.4252281e-16	-1.4343746e-16	4.87	80
0	0.16680871	-0.9859714	0	-1.425228e-16	-1.4343746e-16	4.88	80
0	0.17665918	-0.9842543	0	-1.4252277e-16	-1.4343749e-16	4.89	80
0	0.18649201	-0.9824388	0	-1.4252273e-16	-1.434375e-16	4.9	80
0	0.1963062	-0.98052514	0	-1.4252272e-16	-1.4343753e-16	4.91	80
0	0.20610085	-0.9785133	0	-1.4252269e-16	-1.4343755e-16	4.92	80
0	0.21587488	-0.9764038	0	-1.4252266e-16	-1.4343758e-16	4.93	80
0	0.22562736	-0.9741966	0	-1.4252264e-16	-1.434376e-16	4.94	80
0	0.23535733	-0.97189194	0	-1.4252261e-16	-1.4343764e-16	4.95	80
0	0.24506384	-0.9694902	0	-1.4252258e-16	-1.4343767e-16	4.96	80
0	0.25474587	-0.96699136	0	-1.4252253e-16	-1.434377e-16	4.97	80
0	0.26440245	-0.96439606	0	-1.425225e-16	-1.4343771e-16	4.98	80
0	0.27403262	-0.9617042	0	-1.4252248e-16	-1.4343776e-16	4.99	80
0	0.28363547	-0.95891607	0	-1.4252244e-16	-1.4343778e-16	5	80
0	0.29320997	-0.9560322	0	-1.425224e-16	-1.4343783e-16	5.01	80
0	0.30275518	-0.9530527	0	-1.4252239e-16	-1.4343787e-16	5.02	80
0	0.31227016	-0.9499779	0	-1.4252233e-16	-1.4343787e-16	5.03	80
0	0.32175398	-0.94680804	0	-1.4252232e-16	-1.4343792e-16	5.04	80
0	0.33120567	-0.9435435	0	-1.4252228e-16	-1.4343796e-16	5.05	80
0	0.34062427	-0.94018453	0	-1.4252224e-16	-1.4343799e-16	5.06	80
0	0.35000885	-0.9367316	0	-1.425222e-16	-1.43438e-16	5.07	80
0	0.35935855	-0.9331851	0	-1.4252216e-16	-1.4343805e-16	5.08	80
0	0.36867222	-0.92954504	0	-1.4252212e-16	-1.434381e-16	5.09	80
0	0.37794915	-0.9258122	0	-1.4252208e-16	-1.4343812e-16	5.1	80
0	0.38718832	-0.9219868	0	-1.4252205e-16	-1.4343816e-16	5.11	80
0	0.39638883	-0.918069	0	-1.4252203e-16	-1.434382e-16	5.12	80
0	0.40554973	-0.91405946	0	-1.4252199e-16	-1.4343824e-16	5.13	80
0	0.41467008	-0.90995854	0	-1.4252194e-16	-1.4343825e-16	5.14	80
0	0.423749	-0.9057666	0	-1.4252191e-16	-1.434383e-16	5.15	80
0	0.43278563	-0.9014839	0	-1.4252186e-16	-1.4343832e-16	5.16	80
0	0.44177896	-0.8971113	0	-1.4252184e-16	-1.4343836e-16	5.17	80
0	0.4507282	-0.8926487	0	-1.4252179e-16	-1.4343839e-16	5.18	80
0	0.45963246	-0.8880969	0	-1.4252176e-16	-1.4343844e-16	5.19	80
0	0.46849075	-0.8834563	0	-1.4252174e-16	-1.4343847e-16	5.2	80
0	0.4773021	-0.8787273	0	-1.4252171e-16	-1.434385e-16	5.21	80
0	0.4860659	-0.8739104	0	-1.4252166e-16	-1.4343853e-16	5.22	80
0	0.494781	-0.86900616	0	-1.4252163e-16	-1.4343856e-16	5.23	80
0	0.50344676	-0.8640149	0	-1.425216e-16	-1.434386e-16	5.24	80
0	0.5120622	-0.85893714	0	-1.4252155e-16	-1.434386e-16	5.25	80
0	0.52062637	-0.85377353	0	-1.4252153e-16	-1.4343864e-16	5.26	80
0	0.52913857	-0.8485246	0	-1.4252151e-16	-1.4343868e-16	5.27	80
0	0.53759795	-0.84319067	0	-1.4252147e-16	-1.4343869e-16	5.28	80
0	0.5460034	-0.83777237	0	-1.4252145e-16	-1.4343873e-16	5.29	80
0	0.55435437	-0.8322703	0	-1.4252143e-16	-1.4343877e-16	5.3	80
0	0.5626499	-0.826685	0	-1.425214e-16	-1.4343878e-16	5.31	80
0	0.5708893	-0.82101697	0	-1.4252135e-16	-1.4343878e-16	5.32	80
0	0.57907146	-0.8152667	0	-1.4252137e-16	-1.4343884e-16	5.33	80
0	0.5871957	-0.80943495	0	-1.4252131e-16	-1.4343884e-16	5.34	80
0	0.5952614	-0.8035223	0	-1.4252131e-16	-1.4343886e-16	5.35	80
0	0.6032675	-0.7975292	0	-1.4252129e-16	-1.4343889e-16	5.36	80
0	0.6112132	-0.79145634	0	-1.4252126e-16	-1.4343892e-16	5.37	80
0	0.619098	-0.7853042	0	-1.4252125e-16	-1.4343893e-16	5.38	80
0	0.62692064	-0.7790736	0	-1.4252123e-16	-1.4343893e-16	5.39	80
0	0.63468075	-0.772765	0	-1.425212e-16	-1.4343895e-16	5.4	80
0	0.64237726	-0.7663791	0	-1.4252121e-16	-1.4343897e-16	5.41	80
0	0.6500096	-0.7599166	0	-1.4252118e-16	-1.4343895e-16	5.42	80
0	0.657577	-0.7533779	0	-1.4252118e-16	-1.4343898e-16	5.43	80
0	0.6650784	-0.74676406	0	-1.4252115e-16	-1.4343898e-16	5.44	80
0	0.67251354	-0.74007547	0	-1.4252115e-16	-1.43439e-16	5.45	80
0	0.67988133	-0.7333127	0	-1.4252117e-16	-1.4343901e-16	5.46	80
0	0.68718106	-0.7264767	0	-1.4252114e-16	-1.4343901e-16	5.47	80
0	0.69441205	-0.71956795	0	-1.4252115e-16	-1.4343901e-16	5.48	80
0	0.70157367	-0.7125873	0	-1.4252114e-16	-1.4343902e-16	5.49	80
0	0.7086651	-0.70553535	0	-1.4252117e-16	-1.4343901e-16	5.5	80
0	0.7156856	-0.6984128	0	-1.4252114e-16	-1.4343901e-16	5.51	80
0	0.72263443	-0.6912204	0	-1.4252115e-16	-1.4343901e-16	5.52	80
0	0.72951114	-0.6839588	0	-1.4252115e-16	-1.4343901e-16	5.53	80
0	0.73631483	-0.6766289	0	-1.4252115e-16	-1.4343901e-16	5.54	80
0	0.7430448	-0.6692313	0	-1.4252117e-16	-1.43439e-16	5.55	80
0	0.7497004	-0.6617667	0	-1.4252118e-16	-1.4343901e-16	5.56	80
0	0.75628114	-0.65423596	0	-1.425212e-16	-1.4343898e-16	5.57	80
0	0.76278615	-0.64663976	0	-1.4252121e-16	-1.4343897e-16	5.58	80
0	0.7692148	-0.6389789	0	-1.4252122e-16	-1.4343895e-16	5.59	80
0	0.7755665	-0.63125414	0	-1.4252121e-16	-1.4343893e-16	5.6	80
0	0.7818408	-0.62346625	0	-1.4252125e-16	-1.4343893e-16	5.61	80
0	0.7880367	-0.61561596	0	-1.4252125e-16	-1.434389e-16	5.62	80
0	0.79415375	-0.6077042	0	-1.4252126e-16	-1.4343888e-16	5.63	80
0	0.80019146	-0.5997316	0	-1.4252129e-16	-1.4343888e-16	5.64	80
0	0.80614907	-0.5916991	0	-1.425213e-16	-1.4343886e-16	5.65	80
0	0.81202596	-0.5836075	0	-1.4252134e-16	-1.4343885e-16	5.66	80
0	0.81782174	-0.57545733	0	-1.4252135e-16	-1.4343881e-16	5.67	80
0	0.82353556	-0.56724983	0	-1.4252139e-16	-1.4343881e-16	5.68	80
0	0.8291672	-0.5589855	0	-1.425214e-16	-1.4343877e-16	5.69	80
0	0.83471566	-0.5506653	0	-1.4252142e-16	-1.4343873e-16	5.7	80
0	0.84018075	-0.54229003	0	-1.4252149e-16	-1.4343874e-16	5.71	80
0	0.8455618	-0.5338606	0	-1.4252151e-16	-1.4343872e-16	5.72	80
0	0.85085803	-0.52537787	0	-1.4252151e-16	-1.4343866e-16	5.73	80
0	0.8560694	-0.5168425	0	-1.4252154e-16	-1.4343862e-16	5.74	80
0	0.8611951	-0.50825554	0	-1.4252157e-16	-1.4343861e-16	5.75	80
0	0.8662345	-0.49961776	0	-1.4252163e-16	-1.434386e-16	5.76	80
0	0.87118745	-0.49093	0	-1.4252163e-16	-1.4343854e-16	5.77	80
0	0.8760531	-0.48219326	0	-1.4252168e-16	-1.434385e-16	5.78	80
0	0.8808312	-0.47340828	0	-1.4252172e-16	-1.434385e-16	5.79	80
0	0.885521	-0.46457598	0	-1.4252174e-16	-1.4343844e-16	5.8	80
0	0.8901224	-0.4556973	0	-1.4252175e-16	-1.4343839e-16	5.81	80
0	0.8946348	-0.44677302	0	-1.4252183e-16	-1.434384e-16	5.82	80
0	0.89905757	-0.4378042	0	-1.4252182e-16	-1.4343833e-16	5.83	80
0	0.9033904	-0.42879158	0	-1.425219e-16	-1.4343832e-16	5.84	80
0	0.90763307	-0.4197361	0	-1.4252195e-16	-1.434383e-16	5.85	80
0	0.91178477	-0.4106387	0	-1.4252195e-16	-1.4343824e-16	5.86	80
0	0.9158453	-0.40150025	0	-1.4252198e-16	-1.4343819e-16	5.87	80
0	0.9198142	-0.3923218	0	-1.4252204e-16	-1.4343819e-16	5.88	80
0	0.9236912	-0.38310403	0	-1.4252208e-16	-1.4343815e-16	5.89	80
0	0.9274758	-0.37384805	0	-1.4252212e-16	-1.4343812e-16	5.9	80
0	0.9311676	-0.36455476	0	-1.4252213e-16	-1.4343807e-16	5.91	80
0	0.93476623	-0.355225	0	-1.425222e-16	-1.4343807e-16	5.92	80
0	0.93827134	-0.34585977	0	-1.4252221e-16	-1.43438e-16	5.93	80
0	0.9416828	-0.33646008	0	-1.4252228e-16	-1.43438e-16	5.94	80
0	0.9449999	-0.3270266	0	-1.4252232e-16	-1.4343796e-16	5.95	80
0	0.9482226	-0.3175606	0	-1.4252233e-16	-1.4343792e-16	5.96	80
0	0.95135033	-0.30806285	0	-1.4252235e-16	-1.4343787e-16	5.97	80
0	0.9543831	-0.2985344	0	-1.425224e-16	-1.4343784e-16	5.98	80
0	0.95732033	-0.28897613	0	-1.4252243e-16	-1.434378e-16	5.99	80
0	0.9601617	-0.27938896	0	-1.4252245e-16	-1.4343778e-16	6	80
0	0.9629073	-0.2697739	0	-1.4252247e-16	-1.4343774e-16	6.01	80
0	0.96555656	-0.26013193	0	-1.4252253e-16	-1.4343774e-16	6.02	80
0	0.9681093	-0.25046396	0	-1.4252256e-16	-1.434377e-16	6.03	80
0	0.9705652	-0.240771	0	-1.4252257e-16	-1.4343766e-16	6.04	80
0	0.97292393	-0.23105398	0	-1.425226e-16	-1.434376e-16	6.05	80
0	0.97518545	-0.22131392	0	-1.4252266e-16	-1.4343762e-16	6.06	80
0	0.97734946	-0.21155179	0	-1.4252268e-16	-1.4343757e-16	6.07	80
0	0.9794158	-0.20176853	0	-1.425227e-16	-1.4343755e-16	6.08	80
0	0.9813841	-0.19196509	0	-1.4252273e-16	-1.4343751e-16	6.09	80
0	0.98325443	-0.18214251	0	-1.4252277e-16	-1.4343751e-16	6.1	80
0	0.9850264	-0.17230175	0	-1.425228e-16	-1.434375e-16	6.11	80
0	0.9866999	-0.16244379	0	-1.4252282e-16	-1.4343745e-16	6.12	80
0	0.9882746	-0.15256965	0	-1.4252281e-16	-1.4343742e-16	6.13	80
0	0.98975056	-0.14268026	0	-1.4252286e-16	-1.4343743e-16	6.14	80
0	0.9911277	-0.13277665	0	-1.4252286e-16	-1.4343739e-16	6.15	80
0	0.9924056	-0.12285975	0	-1.4252288e-16	-1.4343738e-16	6.16	80
0	0.9935844	-0.112930596	0	-1.4252289e-16	-1.4343735e-16	6.17	80
0	0.9946639	-0.1029902	0	-1.425229e-16	-1.4343733e-16	6.18	80
0	0.9956438	-0.0930395	0	-1.4252293e-16	-1.4343733e-16	6.19	80
0	0.99652416	-0.08307954	0	-1.4252293e-16	-1.4343731e-16	6.2	80
0	0.99730504	-0.073111266	0	-1.4252295e-16	-1.4343731e-16	6.21	80
0	0.99798614	-0.063135706	0	-1.4252295e-16	-1.4343729e-16	6.22	80
0	0.9985674	-0.053153843	0	-1.4252295e-16	-1.4343729e-16	6.23	80
0	0.9990489	-0.04316668	0	-1.42523e-16	-1.434373e-16	6.24	80
0	0.99943054	-0.033175204	0	-1.4252298e-16	-1.4343729e-16	6.25	80
0	0.99971235	-0.023180421	0	-1.42523e-16	-1.4343729e-16	6.26	80
0	0.9998941	-0.013183324	0	-1.4252298e-16	-1.4343727e-16	6.27	80
0	0.999976	-0.003184915	0	-1.4252302e-16	-1.434373e-16	6.28	80
0	0.99997735	-8.867763e-11	0	-1.3374951e-16	-1.3463696e-16	0	70
0	0.99992734	0.009998114	0	-1.3374952e-16	-1.3463697e-16	0.01	70
0	0.9997775	0.01999523	0	-1.3374948e-16	-1.3463693e-16	0.02	70
0	0.9995276	0.029990353	0	-1.3374951e-16	-1.3463696e-16	0.03	70
0	0.9991779	0.039982494	0	-1.337495e-16	-1.3463697e-16	0.04	70
0	0.99872816	0.049970634	0	-1.3374948e-16	-1.3463697e-16	0.05	70
0	0.9981788	0.059953805	0	-1.3374947e-16	-1.34637e-16	0.06	70
0	0.9975295	0.069931	0	-1.3374945e-16	-1.3463699e-16	0.07	70
0	0.99678046	0.07990122	0	-1.3374944e-16	-1.3463701e-16	0.08	70
0	0.995932	0.08986347	0	-1.3374941e-16	-1.3463703e-16	0.09	70
0	0.9949838	0.09981676	0	-1.3374941e-16	-1.3463705e-16	0.1	70
0	0.9939363	0.10976009	0	-1.3374937e-16	-1.3463705e-16	0.11	70
0	0.9927892	0.1196925	0	-1.3374936e-16	-1.3463709e-16	0.12	70
0	0.99154305	0.12961298	0	-1.3374935e-16	-1.3463713e-16	0.13	70
0	0.99019766	0.13952053	0	-1.3374927e-16	-1.3463709e-16	0.14	70
0	0.9887534	0.14941417	0	-1.337493e-16	-1.3463718e-16	0.15	70
0	0.9872103	0.1592929	0	-1.3374924e-16	-1.3463717e-16	0.16	70
0	0.9855683	0.16915575	0	-1.3374922e-16	-1.3463721e-16	0.17	70
0	0.98382807	0.1790017	0	-1.3374918e-16	-1.3463724e-16	0.18	70
0	0.98198915	0.18882984	0	-1.3374911e-16	-1.3463726e-16	0.19	70
0	0.98005235	0.19863911	0	-1.3374911e-16	-1.346373e-16	0.2	70
0	0.9780174	0.20842864	0	-1.3374904e-16	-1.3463732e-16	0.21	70
0	0.9758848	0.21819729	0	-1.3374903e-16	-1.3463737e-16	0.22	70
0	0.97365445	0.22794418	0	-1.33749e-16	-1.3463741e-16	0.23	70
0	0.9713269	0.2376684	0	-1.3374895e-16	-1.3463746e-16	0.24	70
0	0.9689021	0.24736889	0	-1.3374892e-16	-1.346375e-16	0.25	70
0	0.96638054	0.25704476	0	-1.3374887e-16	-1.346375e-16	0.26	70
0	0.9637624	0.26669493	0	-1.3374883e-16	-1.346376e-16	0.27	70
0	0.96104777	0.2763185	0	-1.3374882e-16	-1.3463765e-16	0.28	70
0	0.958237	0.28591448	0	-1.3374874e-16	-1.3463767e-16	0.29	70
0	0.95533055	0.29548195	0	-1.3374869e-16	-1.3463769e-16	0.3	70
0	0.9523284	0.30501992	0	-1.3374863e-16	-1.3463773e-16	0.31	70
0	0.9492312	0.31452748	0	-1.3374862e-16	-1.346378e-16	0.32	70
0	0.9460389	0.3240036	0	-1.3374854e-16	-1.3463783e-16	0.33	70
0	0.9427521	0.33344746	0	-1.3374849e-16	-1.3463787e-16	0.34	70
0	0.93937093	0.342858	0	-1.3374845e-16	-1.3463795e-16	0.35	70
0	0.9358958	0.35223436	0	-1.3374841e-16	-1.3463799e-16	0.36	70
0	0.9323272	0.36157554	0	-1.3374836e-16	-1.3463804e-16	0.37	70
0	0.9286652	0.3708806	0	-1.337483e-16	-1.3463808e-16	0.38	70
0	0.92491037	0.38014865	0	-1.3374824e-16	-1.3463811e-16	0.39	70
0	0.921063	0.38937867	0	-1.3374824e-16	-1.3463818e-16	0.4	70
0	0.91712356	0.39856988	0	-1.3374814e-16	-1.3463823e-16	0.41	70
0	0.9130924	0.4077213	0	-1.3374809e-16	-1.3463827e-16	0.42	70
0	0.90896976	0.416832	0	-1.3374806e-16	-1.3463832e-16	0.43	70
0	0.9047563	0.42590114	0	-1.3374802e-16	-1.3463839e-16	0.44	70
0	0.90045226	0.43492764	0	-1.3374798e-16	-1.3463844e-16	0.45	70
0	0.8960582	0.4439108	0	-1.3374789e-16	-1.3463845e-16	0.46	70
0	0.89157444	0.45284954	0	-1.3374784e-16	-1.346385e-16	0.47	70
0	0.8870016	0.46174303	0	-1.3374779e-16	-1.3463853e-16	0.48	70
0	0.8823399	0.4705904	0	-1.3374779e-16	-1.3463861e-16	0.49	70
0	0.87758994	0.47939086	0	-1.3374771e-16	-1.3463863e-16	0.5	70
0	0.87275225	0.4881434	0	-1.3374767e-16	-1.3463868e-16	0.51	70
0	0.8678272	0.4968471	0	-1.3374763e-16	-1.3463872e-16	0.52	70
0	0.86281514	0.5055012	0	-1.3374759e-16	-1.3463876e-16	0.53	70
0	0.8577169	0.51410484	0	-1.3374753e-16	-1.346388e-16	0.54	70
0	0.85253304	0.52265704	0	-1.337475e-16	-1.3463884e-16	0.55	70
0	0.84726363	0.53115696	0	-1.3374747e-16	-1.3463889e-16	0.56	70
0	0.8419095	0.5396039	0	-1.3374743e-16	-1.3463893e-16	0.57	70
0	0.8364712	0.5479968	0	-1.3374739e-16	-1.3463896e-16	0.58	70
0	0.830949	0.556335	0	-1.3374734e-16	-1.3463898e-16	0.59	70
0	0.8253437	0.5646177	0	-1.337473e-16	-1.34639e-16	0.6	70
0	0.819656	0.57284373	0	-1.3374724e-16	-1.3463904e-16	0.61	70
0	0.8138862	0.58101255	0	-1.3374723e-16	-1.3463908e-16	0.62	70
0	0.80803496	0.5891233	0	-1.3374723e-16	-1.3463912e-16	0.63	70
0	0.80210286	0.5971751	0	-1.337472e-16	-1.3463914e-16	0.64	70
0	0.7960904	0.6051674	0	-1.3374714e-16	-1.3463914e-16	0.65	70
0	0.7899985	0.613099	0	-1.3374714e-16	-1.3463918e-16	0.66	70
0	0.7838273	0.62096936	0	-1.3374711e-16	-1.3463921e-16	0.67	70
0	0.7775779	0.62877756	0	-1.3374711e-16	-1.3463925e-16	0.68	70
0	0.77125055	0.6365229	0	-1.337471e-16	-1.3463928e-16	0.69	70
