# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-Msat (kA/m)
0	-0.43509373	0.07293167	0	-7.913283e-18	-9.695712e-18	4.712389	3.1415927	1.5707964	-0.32589582	-0.9391939	0	-0.9804366	0.15801844	0	0.0010513613	0.9999704	0	0.66	100	2e-09	-150	300
0	-0.013547537	-0.32814455	0	-7.840054e-18	-9.695725e-18	4.712389	4.712389	1.5707964	-0.021458687	-0.9921767	0	-0.019991158	-0.99222857	0	0.0008072329	0.9999717	0	0.66	100	2e-09	-150	300
0	0.66103417	0.35258603	0	-1.11063034e-17	-1.2927227e-17	0	0	1.5707964	0.99269664	-9.038275e-05	0	0.99103355	0.057908338	0	-0.0006278666	0.9999401	0	0.66	100	2e-09	-150	400
0	0.41392818	0.61781484	0	-1.1057675e-17	-1.292721e-17	0	1.5707964	1.5707964	0.9870475	-0.106847964	0	0.25509566	0.9603534	0	-0.00035862255	0.9999389	0	0.66	100	2e-09	-150	400
0	0.002081363	0.36504653	0	-1.0940646e-17	-1.29272076e-17	0	3.1415927	1.5707964	0.99269617	-0.0107587855	0	-0.9873141	0.10595969	0	0.0008620427	0.99993867	0	0.66	100	2e-09	-150	400
0	0.4344552	0.058136422	0	-1.1015e-17	-1.2927236e-17	0	4.712389	1.5707964	0.9859592	0.11658949	0	0.3172118	-0.9421211	0	0.00019476622	0.99994075	0	0.66	100	2e-09	-150	400
0	0.42392638	0.6368718	0	-1.1037588e-17	-1.2927226e-17	1.5707964	0	1.5707964	0.28120735	0.9531423	0	0.99168396	-0.042466994	0	-0.0011122556	0.99994004	0	0.66	100	2e-09	-150	400
0	-0.016951455	0.9947253	0	-1.10185305e-17	-1.2927209e-17	1.5707964	1.5707964	1.5707964	-0.02731228	0.99207723	0	-0.022765582	0.99216014	0	-0.00077649805	0.9999388	0	0.66	100	2e-09	-150	400
0	-0.44484472	0.6317124	0	-1.1049948e-17	-1.2927219e-17	1.5707964	3.1415927	1.5707964	-0.34290326	0.9332405	0	-0.9919388	-0.038043026	0	0.0003079376	0.99993956	0	0.66	100	2e-09	-150	400
0	-0.014519328	0.33332512	0	-1.1042644e-17	-1.2927237e-17	1.5707964	4.712389	1.5707964	-0.022098914	0.9927044	0	-0.021404881	-0.9926701	0	-5.4191005e-05	0.99994105	0	0.66	100	2e-09	-150	400
0	-0.0023681875	0.3667573	0	-1.0943321e-17	-1.2927223e-17	3.1415927	0	1.5707964	-0.99271387	-0.011766812	0	0.98653966	0.112098865	0	-0.00093026547	0.99993986	0	0.66	100	2e-09	-150	400
0	-0.4286134	0.61571145	0	-1.1071691e-17	-1.2927209e-17	3.1415927	1.5707964	1.5707964	-0.9876817	-0.10096443	0	-0.29794058	0.94816	0	-0.0002179939	0.9999388	0	0.66	100	2e-09	-150	400
0	-0.66108406	0.35237733	0	-1.1126407e-17	-1.2927214e-17	3.1415927	3.1415927	1.5707964	-0.9927238	1.1010575e-05	0	-0.99111634	0.057181887	0	0.0005879577	0.9999392	0	0.66	100	2e-09	-150	400
0	-0.42862442	0.61562085	0	-1.10716926e-17	-1.2927209e-17	3.1415927	4.712389	1.5707964	-0.98765653	-0.101218395	0	-0.29799896	0.94814205	0	-0.00021782902	0.9999387	0	0.66	100	2e-09	-150	400
0	0.4161066	0.07628358	0	-1.1038584e-17	-1.2927223e-17	4.712389	0	1.5707964	0.27280498	-0.9555398	0	0.9758643	0.1844507	0	-0.00034941142	0.9999399	0	0.66	100	2e-09	-150	400
0	-0.013248434	0.3333458	0	-1.10836155e-17	-1.2927207e-17	4.712389	1.5707964	1.5707964	-0.021461945	-0.9927144	0	-0.01836382	0.9928133	0	8.0464786e-05	0.9999385	0	0.66	100	2e-09	-150	400
0	-0.43657696	0.07921997	0	-1.10507186e-17	-1.2927203e-17	4.712389	3.1415927	1.5707964	-0.33302546	-0.9367541	0	-0.9777474	0.17447568	0	0.0010419025	0.9999384	0	0.66	100	2e-09	-150	400
0	-0.018620268	-0.3280319	0	-1.0969409e-17	-1.2927227e-17	4.712389	4.712389	1.5707964	-0.029075438	-0.9919826	0	-0.027597843	-0.9920533	0	0.00081247697	0.99994016	0	0.66	100	2e-09	-150	400
0	0.6607113	0.35753316	0	-1.4212334e-17	-1.615831e-17	0	0	1.5707964	0.9926933	-1.9753832e-05	0	0.9900732	0.072723836	0	-0.0006324197	0.9998954	0	0.66	100	2e-09	-150	500
0	0.4106807	0.61884665	0	-1.4169528e-17	-1.6158283e-17	0	1.5707964	1.5707964	0.9871134	-0.1062003	0	0.24528085	0.96284634	0	-0.00035215818	0.9998938	0	0.66	100	2e-09	-150	500
0	0.0031420887	0.37309375	0	-1.4049155e-17	-1.6158278e-17	0	3.1415927	1.5707964	0.9926501	-0.014166201	0	-0.98407555	0.13355398	0	0.0008516889	0.9998935	0	0.66	100	2e-09	-150	500
0	0.43557426	0.059152495	0	-1.411609e-17	-1.6158326e-17	0	4.712389	1.5707964	0.9857304	0.118510164	0	0.32080144	-0.940949	0	0.00019101427	0.9998963	0	0.66	100	2e-09	-150	500
0	0.4220714	0.6430406	0	-1.4144575e-17	-1.615831e-17	1.5707964	0	1.5707964	0.27511132	0.95487005	0	0.992223	-0.025643596	0	-0.0011200313	0.99989545	0	0.66	100	2e-09	-150	500
0	-0.02092589	0.9946015	0	-1.4132923e-17	-1.6158285e-17	1.5707964	1.5707964	1.5707964	-0.034032695	0.99188095	0	-0.027971597	0.9920298	0	-0.00077337713	0.9998938	0	0.66	100	2e-09	-150	500
0	-0.44870877	0.636094	0	-1.4160058e-17	-1.6158298e-17	1.5707964	3.1415927	1.5707964	-0.35400084	0.9291775	0	-0.99242806	-0.020790234	0	0.0003027329	0.9998947	0	0.66	100	2e-09	-150	500
0	-0.018679464	0.33331716	0	-1.4145756e-17	-1.615833e-17	1.5707964	4.712389	1.5707964	-0.028158223	0.9925552	0	-0.027830938	-0.9925005	0	-4.923304e-05	0.9998966	0	0.66	100	2e-09	-150	500
0	-0.0036760513	0.37592378	0	-1.4052533e-17	-1.6158308e-17	3.1415927	0	1.5707964	-0.99266636	-0.015502591	0	0.9825759	0.1433787	0	-0.00093777565	0.99989516	0	0.66	100	2e-09	-150	500
0	-0.4280886	0.6165145	0	-1.4186966e-17	-1.615828e-17	3.1415927	1.5707964	1.5707964	-0.9878764	-0.09904431	0	-0.2961684	0.94869405	0	-0.00022082835	0.99989367	0	0.66	100	2e-09	-150	500
0	-0.66078705	0.35710812	0	-1.4237466e-17	-1.615829e-17	3.1415927	3.1415927	1.5707964	-0.99272716	3.6516016e-05	0	-0.99021655	0.071393706	0	0.00058262434	0.99989426	0	0.66	100	2e-09	-150	500
0	-0.66078603	0.3571511	0	-1.4237466e-17	-1.615829e-17	3.1415927	4.712389	1.5707964	-0.9927272	0.000121022225	0	-0.9902135	0.07143812	0	0.0005825704	0.99989414	0	0.66	100	2e-09	-150	500
0	0.4122791	0.08229611	0	-1.414588e-17	-1.6158305e-17	4.712389	0	1.5707964	0.26523823	-0.95761454	0	0.9719536	0.2046078	0	-0.00035453742	0.99989516	0	0.66	100	2e-09	-150	500
0	-0.01672054	0.33334827	0	-1.4196979e-17	-1.6158277e-17	4.712389	1.5707964	1.5707964	-0.027252523	-0.99257547	0	-0.02299191	0.992727	0	8.281253e-05	0.9998934	0	0.66	100	2e-09	-150	500
0	-0.43798688	0.085568935	0	-1.4161003e-17	-1.6158275e-17	4.712389	3.1415927	1.5707964	-0.3402321	-0.9342262	0	-0.9747606	0.1910399	0	0.0010320358	0.9998932	0	0.66	100	2e-09	-150	500
0	-0.024219621	-0.32786712	0	-1.4071523e-17	-1.6158313e-17	4.712389	4.712389	1.5707964	-0.037305295	-0.9917096	0	-0.036171846	-0.9917873	0	0.0008182732	0.9998955	0	0.66	100	2e-09	-150	500
0	0.6603145	0.36237174	0	-1.7291345e-17	-1.9388847e-17	0	0	1.5707964	0.9926899	-0.00032563973	0	0.98889023	0.0876035	0	-0.0006366235	0.99983734	0	0.66	100	2e-09	-150	600
0	0.40762857	0.61984396	0	-1.7254308e-17	-1.938881e-17	0	1.5707964	1.5707964	0.98719484	-0.105400935	0	0.23603693	0.9650974	0	-0.0003460828	0.9998355	0	0.66	100	2e-09	-150	600
0	0.0044536097	0.38125542	0	-1.7130709e-17	-1.9388803e-17	0	3.1415927	1.5707964	0.99259865	-0.017203169	0	-0.98007834	0.16113421	0	0.0008405645	0.9998352	0	0.66	100	2e-09	-150	600
0	0.43671298	0.060183696	0	-1.7190074e-17	-1.9388872e-17	0	4.712389	1.5707964	0.9854954	0.12045373	0	0.3244565	-0.93974125	0	0.00018715906	0.99983865	0	0.66	100	2e-09	-150	600
0	0.42010728	0.649237	0	-1.7224562e-17	-1.9388852e-17	1.5707964	0	1.5707964	0.26896307	0.95657074	0	0.99248624	-0.008697551	0	-0.0011275554	0.99983776	0	0.66	100	2e-09	-150	600
0	-0.02484974	0.99445146	0	-1.7220224e-17	-1.938881e-17	1.5707964	1.5707964	1.5707964	-0.04074987	0.9916408	0	-0.033029076	0.99187773	0	-0.0007702765	0.9998356	0	0.66	100	2e-09	-150	600
0	-0.45287266	0.64022195	0	-1.724318e-17	-1.938883e-17	1.5707964	3.1415927	1.5707964	-0.36629274	0.92449784	0	-0.99262273	-0.00366866	0	0.00029743047	0.99983656	0	0.66	100	2e-09	-150	600
0	-0.02289239	0.3333092	0	-1.7221776e-17	-1.9388875e-17	1.5707964	4.712389	1.5707964	-0.034182783	0.9923711	0	-0.034450285	-0.9922824	0	-4.409692e-05	0.999839	0	0.66	100	2e-09	-150	600
0	-0.0054265405	0.38568848	0	-1.7134825e-17	-1.9388846e-17	3.1415927	0	1.5707964	-0.9926003	-0.019457871	0	0.9772658	0.17668588	0	-0.000945061	0.99983734	0	0.66	100	2e-09	-150	600
0	-0.4276723	0.6172833	0	-1.727514e-17	-1.9388806e-17	3.1415927	1.5707964	1.5707964	-0.9880688	-0.097111136	0	-0.29472464	0.9491256	0	-0.00022336177	0.9998353	0	0.66	100	2e-09	-150	600
0	-0.6604159	0.3618753	0	-1.7321503e-17	-1.938882e-17	3.1415927	3.1415927	1.5707964	-0.9927305	-6.313044e-05	0	-0.989094	0.08585305	0	0.0005770358	0.999836	0	0.66	100	2e-09	-150	600
0	-0.6603941	0.36196324	0	-1.7321503e-17	-1.9388819e-17	3.1415927	4.712389	1.5707964	-0.9927305	-0.000565656	0	-0.98902875	0.08661931	0	0.0005769515	0.999836	0	0.66	100	2e-09	-150	600
0	0.40799934	0.08852964	0	-1.7226203e-17	-1.938884e-17	4.712389	0	1.5707964	0.25691983	-0.9598225	0	0.9674379	0.22557436	0	-0.0003596129	0.99983704	0	0.66	100	2e-09	-150	600
0	-0.019893881	0.33335006	0	-1.7283254e-17	-1.93888e-17	4.712389	1.5707964	1.5707964	-0.032625843	-0.99241686	0	-0.027140623	0.992632	0	8.482375e-05	0.99983495	0	0.66	100	2e-09	-150	600
0	-0.4395027	0.0920349	0	-1.7244287e-17	-1.9388798e-17	4.712389	3.1415927	1.5707964	-0.34805524	-0.9314109	0	-0.97147447	0.20768088	0	0.0010216063	0.9998348	0	0.66	100	2e-09	-150	600
0	-0.02976788	-0.32766286	0	-1.7146557e-17	-1.9388852e-17	4.712389	4.712389	1.5707964	-0.045327004	-0.99137944	0	-0.044800647	-0.99144685	0	0.0008240255	0.9998377	0	0.66	100	2e-09	-150	600
0	0.6598447	0.3672788	0	-2.034349e-17	-2.2618713e-17	0	0	1.5707964	0.99268645	-0.0004085534	0	0.98748815	0.10247859	0	-0.0006407179	0.99976635	0	0.66	100	2e-09	-150	700
0	0.40481657	0.62076265	0	-2.0312163e-17	-2.261866e-17	0	1.5707964	1.5707964	0.98727906	-0.104567245	0	0.2275111	0.9670912	0	-0.00034046063	0.999764	0	0.66	100	2e-09	-150	700
0	0.0061091976	0.38970315	0	-2.0185467e-17	-2.2618655e-17	0	3.1415927	1.5707964	0.99252456	-0.020902216	0	-0.9750253	0.19024792	0	0.00082836015	0.9997637	0	0.66	100	2e-09	-150	700
0	0.43808824	0.061277784	0	-2.0237113e-17	-2.2618744e-17	0	4.712389	1.5707964	0.9852628	0.12234438	0	0.3288193	-0.93827873	0	0.00018265554	0.99976766	0	0.66	100	2e-09	-150	700
0	0.41805178	0.6554645	0	-2.0277702e-17	-2.2618724e-17	1.5707964	0	1.5707964	0.26282284	0.9582281	0	0.9924675	0.008398645	0	-0.0011348161	0.9997668	0	0.66	100	2e-09	-150	700
0	-0.028725911	0.9942755	0	-2.0280594e-17	-2.2618668e-17	1.5707964	1.5707964	1.5707964	-0.047466338	0.9913564	0	-0.0379442	0.9917061	0	-0.0007671905	0.9997643	0	0.66	100	2e-09	-150	700
0	-0.45730066	0.64409024	0	-2.0299469e-17	-2.2618693e-17	1.5707964	3.1415927	1.5707964	-0.37966505	0.9191869	0	-0.9925291	0.013318551	0	0.00029206087	0.9997654	0	0.66	100	2e-09	-150	700
0	-0.027062817	0.3333023	0	-2.0270862e-17	-2.2618754e-17	1.5707964	4.712389	1.5707964	-0.040048603	0.9921573	0	-0.041100938	-0.9920186	0	-3.8899416e-05	0.9997682	0	0.66	100	2e-09	-150	700
0	-0.007875595	0.3966542	0	-2.0190369e-17	-2.2618716e-17	3.1415927	0	1.5707964	-0.99249405	-0.02444214	0	0.9698195	0.2146384	0	-0.0009522693	0.99976635	0	0.66	100	2e-09	-150	700
0	-0.42708263	0.6180671	0	-2.0336368e-17	-2.261866e-17	3.1415927	1.5707964	1.5707964	-0.98824877	-0.095270865	0	-0.2927729	0.94970816	0	-0.0002262618	0.99976385	0	0.66	100	2e-09	-150	700
0	-0.6599702	0.3666703	0	-2.0378668e-17	-2.2618675e-17	3.1415927	3.1415927	1.5707964	-0.992734	-0.00020387123	0	-0.98774785	0.1004501	0	0.0005711908	0.9997647	0	0.66	100	2e-09	-150	700
0	-0.6599702	0.366673	0	-2.037867e-17	-2.2618675e-17	3.1415927	4.712389	1.5707964	-0.99273396	-0.00019633453	0	-0.9877478	0.100450575	0	0.00057118764	0.9997646	0	0.66	100	2e-09	-150	700
0	0.40356934	0.09513297	0	-2.0279712e-17	-2.2618703e-17	4.712389	0	1.5707964	0.24885772	-0.9618911	0	0.9622148	0.2475242	0	-0.0003645896	0.9997658	0	0.66	100	2e-09	-150	700
0	-0.023141287	0.3333531	0	-2.0342595e-17	-2.2618645e-17	4.712389	1.5707964	1.5707964	-0.038188595	-0.9922229	0	-0.031322077	0.99251866	0	8.680469e-05	0.9997634	0	0.66	100	2e-09	-150	700
0	-0.44079825	0.09857676	0	-2.0300731e-17	-2.2618645e-17	4.712389	3.1415927	1.5707964	-0.3555699	-0.9286363	0	-0.96783566	0.22460322	0	0.0010107749	0.9997633	0	0.66	100	2e-09	-150	700
0	-0.035807636	-0.32739174	0	-2.0194662e-17	-2.261872e-17	4.712389	4.712389	1.5707964	-0.05387275	-0.9909588	0	-0.054380447	-0.99098295	0	0.0008303018	0.99976665	0	0.66	100	2e-09	-150	700
0	0.6592847	0.37227377	0	-2.336892e-17	-2.5847788e-17	0	0	1.5707964	0.99268305	-0.00064983446	0	0.98581576	0.117788695	0	-0.00064464565	0.9996824	0	0.66	100	2e-09	-150	800
0	0.4021027	0.6216429	0	-2.3343247e-17	-2.5847718e-17	0	1.5707964	1.5707964	0.9873669	-0.10369291	0	0.21927623	0.96894187	0	-0.00033499525	0.99967974	0	0.66	100	2e-09	-150	800
0	0.0081505375	0.39856404	0	-2.3213581e-17	-2.584771e-17	0	3.1415927	1.5707964	0.9924327	-0.0247566	0	-0.96879596	0.22076933	0	0.00081481476	0.9996794	0	0.66	100	2e-09	-150	800
0	0.43963528	0.062425405	0	-2.3257346e-17	-2.5847829e-17	0	4.712389	1.5707964	0.9850298	0.12420951	0	0.33369842	-0.93661726	0	0.00017765477	0.99968386	0	0.66	100	2e-09	-150	800
0	0.41599965	0.66171294	0	-2.3304143e-17	-2.5847806e-17	1.5707964	0	1.5707964	0.25698248	0.95976615	0	0.9921582	0.025689673	0	-0.0011417475	0.999683	0	0.66	100	2e-09	-150	800
0	-0.03262591	0.9940714	0	-2.3314178e-17	-2.5847733e-17	1.5707964	1.5707964	1.5707964	-0.054301426	0.9910213	0	-0.042812243	0.9915127	0	-0.00076405844	0.9996802	0	0.66	100	2e-09	-150	800
0	-0.4641928	0.6468165	0	-2.3329072e-17	-2.584776e-17	1.5707964	3.1415927	1.5707964	-0.40071926	0.9103425	0	-0.99214596	0.030425617	0	0.0002868206	0.9996813	0	0.66	100	2e-09	-150	800
0	-0.031642776	0.33330116	0	-2.3293165e-17	-2.584784e-17	1.5707964	4.712389	1.5707964	-0.046337448	0.9918903	0	-0.048557747	-0.99167144	0	-3.3121152e-05	0.99968445	0	0.66	100	2e-09	-150	800
0	-0.011557482	0.40998822	0	-2.3219349e-17	-2.584779e-17	3.1415927	0	1.5707964	-0.9923191	-0.030864412	0	0.95860636	0.26114663	0	-0.0009597695	0.9996824	0	0.66	100	2e-09	-150	800
0	-0.426691	0.6188067	0	-2.3370797e-17	-2.5847722e-17	3.1415927	1.5707964	1.5707964	-0.9884309	-0.09336928	0	-0.29141325	0.95010966	0	-0.00022864947	0.99967974	0	0.66	100	2e-09	-150	800
0	-0.6594617	0.37142968	0	-2.3409124e-17	-2.5847738e-17	3.1415927	3.1415927	1.5707964	-0.9927374	-0.000205851	0	-0.986213	0.1148144	0	0.0005651595	0.9996805	0	0.66	100	2e-09	-150	800
0	-0.6594613	0.37143242	0	-2.3409124e-17	-2.5847738e-17	3.1415927	4.712389	1.5707964	-0.9927374	-0.00021089922	0	-0.9862116	0.114827625	0	0.00056515646	0.99968046	0	0.66	100	2e-09	-150	800
0	0.39877424	0.10215339	0	-2.3306571e-17	-2.5847773e-17	4.712389	0	1.5707964	0.24055833	-0.96394753	0	0.956134	0.27072597	0	-0.00036949385	0.9996818	0	0.66	100	2e-09	-150	800
0	-0.02647369	0.33335882	0	-2.3375151e-17	-2.58477e-17	4.712389	1.5707964	1.5707964	-0.04396697	-0.99198914	0	-0.035542864	0.9923864	0	8.87605e-05	0.9996791	0	0.66	100	2e-09	-150	800
0	-0.44227284	0.10530822	0	-2.3330485e-17	-2.58477e-17	4.712389	3.1415927	1.5707964	-0.36396596	-0.92545253	0	-0.96385175	0.24169828	0	0.0009992297	0.99967897	0	0.66	100	2e-09	-150	800
0	-0.042013913	-0.3270604	0	-2.3215992e-17	-2.5847793e-17	4.712389	4.712389	1.5707964	-0.062485777	-0.99046236	0	-0.06439273	-0.99040157	0	0.00083676475	0.99968266	0	0.66	100	2e-09	-150	800
0	0.6586499	0.3772901	0	-2.6367783e-17	-2.907595e-17	0	0	1.5707964	0.9926798	-0.00074618	0	0.9839183	0.1330306	0	-0.00064840494	0.9995858	0	0.66	100	2e-09	-150	900
0	0.39955774	0.62246275	0	-2.63477e-17	-2.907587e-17	0	1.5707964	1.5707964	0.9874552	-0.10280732	0	0.21154794	0.97061265	0	-0.00032983586	0.99958295	0	0.66	100	2e-09	-150	900
0	0.010729797	0.40814286	0	-2.6215221e-17	-2.9075855e-17	0	3.1415927	1.5707964	0.9923118	-0.029105391	0	-0.96092165	0.25395146	0	0.0007993085	0.99958247	0	0.66	100	2e-09	-150	900
0	0.44148904	0.06366329	0	-2.6250936e-17	-2.9076004e-17	0	4.712389	1.5707964	0.98480165	0.1260096	0	0.3394937	-0.9346073	0	0.00017180895	0.9995875	0	0.66	100	2e-09	-150	900
0	0.41378435	0.6680183	0	-2.6304036e-17	-2.9075978e-17	1.5707964	0	1.5707964	0.25095198	0.9613153	0	0.9915497	0.043153074	0	-0.0011484645	0.9995868	0	0.66	100	2e-09	-150	900
0	-0.036326636	0.99385047	0	-2.632112e-17	-2.9075888e-17	1.5707964	1.5707964	1.5707964	-0.060876068	0.9906558	0	-0.047342766	0.9913121	0	-0.0007610656	0.9995837	0	0.66	100	2e-09	-150	900
0	-0.6588736	0.37616402	0	-2.6413005e-17	-2.9075895e-17	1.5707964	3.1415927	1.5707964	-0.9927407	-0.00049982476	0	-0.98443913	0.12940808	0	0.0005589418	0.99958384	0	0.66	100	2e-09	-150	900
0	-0.03617189	0.33330524	0	-2.6288832e-17	-2.9076024e-17	1.5707964	4.712389	1.5707964	-0.05244719	0.9915937	0	-0.056041185	-0.9912663	0	-2.7295682e-05	0.99958825	0	0.66	100	2e-09	-150	900
0	-0.4262791	0.61953	0	-2.6378575e-17	-2.9075872e-17	3.1415927	0	1.5707964	-0.988605	-0.09151798	0	-0.2900012	0.950525	0	-0.0002310261	0.9995832	0	0.66	100	2e-09	-150	900
0	-0.42627814	0.619533	0	-2.6378576e-17	-2.9075872e-17	3.1415927	1.5707964	1.5707964	-0.98860556	-0.0915102	0	-0.28999776	0.950526	0	-0.0002310325	0.999583	0	0.66	100	2e-09	-150	900
0	-0.6588794	0.3761973	0	-2.6413005e-17	-2.9075895e-17	3.1415927	3.1415927	1.5707964	-0.9927407	-0.00026518642	0	-0.9844564	0.12927327	0	0.0005588965	0.9995838	0	0.66	100	2e-09	-150	900
0	-0.6588795	0.37620214	0	-2.6413004e-17	-2.9075895e-17	3.1415927	4.712389	1.5707964	-0.99274075	-0.00024748693	0	-0.9844569	0.12927003	0	0.00055889087	0.9995838	0	0.66	100	2e-09	-150	900
0	0.39349502	0.10987454	0	-2.6306936e-17	-2.9075935e-17	4.712389	0	1.5707964	0.23202434	-0.96598566	0	0.9488351	0.29602408	0	-0.00037439846	0.99958515	0	0.66	100	2e-09	-150	900
0	-0.029562134	0.33336464	0	-2.6381068e-17	-2.907585e-17	4.712389	1.5707964	1.5707964	-0.049395654	-0.99173945	0	-0.039381206	0.9922511	0	9.045328e-05	0.9995823	0	0.66	100	2e-09	-150	900
0	-0.44385713	0.1122584	0	-2.6333697e-17	-2.907585e-17	4.712389	3.1415927	1.5707964	-0.37308186	-0.92189467	0	-0.95947653	0.2590877	0	0.0009869402	0.9995821	0	0.66	100	2e-09	-150	900
0	-0.048491858	-0.32665634	0	-2.6210702e-17	-2.907596e-17	4.712389	4.712389	1.5707964	-0.071290605	-0.98987967	0	-0.0750285	-0.9896752	0	0.00084353215	0.9995861	0	0.66	100	2e-09	-150	900
0	0.6579311	0.3822966	0	-2.9340232e-17	-3.2303107e-17	0	0	1.5707964	0.99267614	-0.0009911131	0	0.9817691	0.14840367	0	-0.00065191666	0.99947727	0	0.66	100	2e-09	-150	1e+03
0	0.39714497	0.62324613	0	-2.9325667e-17	-3.2303004e-17	0	1.5707964	1.5707964	0.9875472	-0.10187506	0	0.20421253	0.9721394	0	-0.00032492244	0.99947417	0	0.66	100	2e-09	-150	1e+03
0	0.014267355	0.41926152	0	-2.919054e-17	-3.2302984e-17	0	3.1415927	1.5707964	0.9921244	-0.03484358	0	-0.9501024	0.29315457	0	0.00078013446	0.9994735	0	0.66	100	2e-09	-150	1e+03
0	0.4436711	0.065005586	0	-2.921802e-17	-3.230316e-17	0	4.712389	1.5707964	0.9845784	0.12774503	0	0.34626997	-0.9322073	0	0.00016505056	0.99947894	0	0.66	100	2e-09	-150	1e+03
0	0.41146463	0.67437834	0	-2.9277532e-17	-3.230314e-17	1.5707964	0	1.5707964	0.24491897	0.96282583	0	0.99062973	0.06083104	0	-0.0011549285	0.99947834	0	0.66	100	2e-09	-150	1e+03
0	-0.039885253	0.9936129	0	-2.930157e-17	-3.230303e-17	1.5707964	1.5707964	1.5707964	-0.067277074	0.9902592	0	-0.051620517	0.9911041	0	-0.00075816	0.999475	0	0.66	100	2e-09	-150	1e+03
0	-0.65821993	0.38101313	0	-2.9390462e-17	-3.2303037e-17	1.5707964	3.1415927	1.5707964	-0.99274415	-0.00029173327	0	-0.982468	0.14385599	0	0.0005523478	0.9994752	0	0.66	100	2e-09	-150	1e+03
0	-0.04085211	0.33331847	0	-2.9258014e-17	-3.230319e-17	1.5707964	4.712389	1.5707964	-0.058631778	0.9912559	0	-0.06390336	-0.9907803	0	-2.11901e-05	0.9994798	0	0.66	100	2e-09	-150	1e+03
0	-0.4258712	0.6202447	0	-2.9359853e-17	-3.230301e-17	3.1415927	0	1.5707964	-0.9887749	-0.08967386	0	-0.28860542	0.95093334	0	-0.00023335124	0.9994744	0	0.66	100	2e-09	-150	1e+03
0	-0.42586672	0.6202536	0	-2.9359853e-17	-3.230301e-17	3.1415927	1.5707964	1.5707964	-0.9887769	-0.089651495	0	-0.28859007	0.950938	0	-0.00023337475	0.99947447	0	0.66	100	2e-09	-150	1e+03
0	-0.65822226	0.38099977	0	-2.9390462e-17	-3.230303e-17	3.1415927	3.1415927	1.5707964	-0.99274415	-0.00028369037	0	-0.9824749	0.14380778	0	0.000552366	0.9994752	0	0.66	100	2e-09	-150	1e+03
0	-0.6582229	0.38099313	0	-2.9390465e-17	-3.2303037e-17	3.1415927	4.712389	1.5707964	-0.99274415	-0.00029001443	0	-0.9824767	0.14379428	0	0.00055237446	0.9994752	0	0.66	100	2e-09	-150	1e+03
0	0.38741472	0.11861537	0	-2.9280966e-17	-3.2303077e-17	4.712389	0	1.5707964	0.22284661	-0.9680916	0	0.9397769	0.3244613	0	-0.00037937207	0.99947643	0	0.66	100	2e-09	-150	1e+03
0	-0.032615896	0.33337265	0	-2.936049e-17	-3.2302978e-17	4.712389	1.5707964	1.5707964	-0.054825418	-0.9914608	0	-0.043114327	0.9921055	0	9.2045084e-05	0.9994733	0	0.66	100	2e-09	-150	1e+03
0	-0.4455781	0.11949251	0	-2.931052e-17	-3.2302975e-17	4.712389	3.1415927	1.5707964	-0.3830525	-0.91787994	0	-0.9546557	0.2768842	0	0.00097377936	0.9994732	0	0.66	100	2e-09	-150	1e+03
0	-0.05533632	-0.3261631	0	-2.9178932e-17	-3.230311e-17	4.712389	4.712389	1.5707964	-0.08039305	-0.98919755	0	-0.086466625	-0.9887692	0	0.0008507128	0.99947745	0	0.66	100	2e-09	-150	1e+03
0	0.6571224	0.38737175	0	-3.2286408e-17	-3.5529138e-17	0	0	1.5707964	0.9926727	-0.0012166748	0	0.97934955	0.163975	0	-0.0006552667	0.99935704	0	0.66	100	2e-09	-150	1.1e+03
0	0.3948418	0.6240034	0	-3.2277292e-17	-3.5529022e-17	0	1.5707964	1.5707964	0.98764396	-0.10088858	0	0.19720176	0.9735452	0	-0.00032021466	0.9993537	0	0.66	100	2e-09	-150	1.1e+03
0	0.020682268	0.43574	0	-3.213974e-17	-3.5528992e-17	0	3.1415927	1.5707964	0.991726	-0.044753373	0	-0.9304285	0.35262072	0	0.0007493458	0.99935293	0	0.66	100	2e-09	-150	1.1e+03
0	0.44659454	0.06657343	0	-3.215875e-17	-3.5529204e-17	0	4.712389	1.5707964	0.9843752	0.12930226	0	0.35525227	-0.9289407	0	0.0001563049	0.99935865	0	0.66	100	2e-09	-150	1.1e+03
0	0.4090386	0.68080217	0	-3.2224776e-17	-3.5529184e-17	1.5707964	0	1.5707964	0.23889202	0.9642958	0	0.98938495	0.07875245	0	-0.0011611417	0.99935824	0	0.66	100	2e-09	-150	1.1e+03
0	-0.043393873	0.99335474	0	-3.2255666e-17	-3.5529062e-17	1.5707964	1.5707964	1.5707964	-0.07365792	0.9898238	0	-0.05576843	0.9908854	0	-0.0007552671	0.9993547	0	0.66	100	2e-09	-150	1.1e+03
0	-0.65747154	0.38584396	0	-3.234164e-17	-3.552906e-17	1.5707964	3.1415927	1.5707964	-0.99274737	-0.00056040037	0	-0.9802128	0.15873761	0	0.0005455504	0.9993547	0	0.66	100	2e-09	-150	1.1e+03
