# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var2-s (nm)	var1-d (nm)
0	-0.02311469	0.33335856	0	-2.3367665e-17	-2.5847718e-17	4.712389	1.5707964	1.5707964	-0.03965382	-0.9921671	0	-0.029813739	0.99256307	0	0.00012348687	0.9996798	0	0.66	100	2e-09	20	-158
0	-0.4434572	0.09766311	0	-2.3326564e-17	-2.5847718e-17	4.712389	3.1415927	1.5707964	-0.3622946	-0.9260997	0	-0.968976	0.2194093	0	0.00089912576	0.9996798	0	0.66	100	2e-09	20	-158
0	-0.035059035	-0.32745612	0	-2.3222791e-17	-2.5847788e-17	4.712389	4.712389	1.5707964	-0.054890763	-0.9909015	0	-0.05099837	-0.9911491	0	0.0007120343	0.9996824	0	0.66	100	2e-09	20	-158
0	0.6601436	0.36543703	0	-2.337129e-17	-2.5847784e-17	0	0	1.5707964	0.992682	0.0022330459	0	0.9882875	0.09439588	0	-0.00053856126	0.9996823	0	0.66	100	2e-09	20	-160
0	0.40720478	0.62107915	0	-2.3336443e-17	-2.5847736e-17	0	1.5707964	1.5707964	0.98754454	-0.10194797	0	0.23433977	0.965505	0	-0.00026987758	0.99968046	0	0.66	100	2e-09	20	-160
0	0.005141344	0.38666728	0	-2.3210951e-17	-2.5847732e-17	0	3.1415927	1.5707964	0.99264365	-0.013932889	0	-0.9778957	0.17425454	0	0.0006759741	0.99968034	0	0.66	100	2e-09	20	-160
0	0.43835732	0.062164236	0	-2.3267572e-17	-2.5847811e-17	0	4.712389	1.5707964	0.98497665	0.12468095	0	0.3299902	-0.9378715	0	0.00010503443	0.9996833	0	0.66	100	2e-09	20	-160
0	0.4174403	0.65256155	0	-2.3306654e-17	-2.5847798e-17	1.5707964	0	1.5707964	0.26075867	0.95877266	0	0.9925295	-0.0007707675	0	-0.000967348	0.9996827	0	0.66	100	2e-09	20	-160
0	-0.027752023	0.99428463	0	-2.3305514e-17	-2.584775e-17	1.5707964	1.5707964	1.5707964	-0.047714036	0.99134654	0	-0.034902614	0.9918262	0	-0.0006394143	0.9996809	0	0.66	100	2e-09	20	-160
0	-0.45692897	0.6413008	0	-2.3326449e-17	-2.5847773e-17	1.5707964	3.1415927	1.5707964	-0.3783933	0.9197046	0	-0.9926123	0.0045161014	0	0.00021867668	0.9996816	0	0.66	100	2e-09	20	-160
0	-0.025436789	0.33321458	0	-2.3301928e-17	-2.5847824e-17	1.5707964	4.712389	1.5707964	-0.039753046	0.9921686	0	-0.036462434	-0.99220866	0	-9.488057e-05	0.9996838	0	0.66	100	2e-09	20	-160
0	-0.006344617	0.39177474	0	-2.3218296e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.992654	-0.016731225	0	0.97438246	0.19237307	0	-0.00076235767	0.9996824	0	0.66	100	2e-09	20	-160
0	-0.42680797	0.61887515	0	-2.336055e-17	-2.5847736e-17	3.1415927	1.5707964	1.5707964	-0.98845583	-0.09305322	0	-0.2918229	0.94999814	0	-0.0001452059	0.99968046	0	0.66	100	2e-09	20	-160
0	-0.66025037	0.36485192	0	-2.3404865e-17	-2.5847755e-17	3.1415927	3.1415927	1.5707964	-0.99273324	0.0024014907	0	-0.98850644	0.092473276	0	0.0004885289	0.999681	0	0.66	100	2e-09	20	-160
0	-0.6602483	0.36486718	0	-2.3404869e-17	-2.5847756e-17	3.1415927	4.712389	1.5707964	-0.99273336	0.0023782323	0	-0.9885	0.09254226	0	0.00048851693	0.999681	0	0.66	100	2e-09	20	-160
0	0.40492743	0.09128843	0	-2.3306538e-17	-2.5847773e-17	4.712389	0	1.5707964	0.24996765	-0.9616071	0	0.96507883	0.23579063	0	-0.00026422134	0.99968165	0	0.66	100	2e-09	20	-160
0	-0.022367321	0.33335692	0	-2.3366067e-17	-2.5847723e-17	4.712389	1.5707964	1.5707964	-0.038652476	-0.99220586	0	-0.02857905	0.99259675	0	0.00012956627	0.9996798	0	0.66	100	2e-09	20	-160
0	-0.4435949	0.09601844	0	-2.3325754e-17	-2.5847723e-17	4.712389	3.1415927	1.5707964	-0.3616719	-0.92633885	0	-0.96998847	0.21471435	0	0.00087569596	0.99967986	0	0.66	100	2e-09	20	-160
0	-0.033615317	-0.3275287	0	-2.3224265e-17	-2.5847788e-17	4.712389	4.712389	1.5707964	-0.053223994	-0.99099046	0	-0.048307404	-0.9912782	0	0.0006854479	0.9996823	0	0.66	100	2e-09	20	-160
0	0.66026807	0.36429575	0	-2.3371717e-17	-2.5847783e-17	0	0	1.5707964	0.9926812	0.0026838412	0	0.988644	0.090521276	0	-0.0005209363	0.9996822	0	0.66	100	2e-09	20	-162
0	0.40807447	0.62096965	0	-2.3335336e-17	-2.5847741e-17	0	1.5707964	1.5707964	0.987573	-0.101664945	0	0.23691007	0.96489346	0	-0.0002595799	0.9996805	0	0.66	100	2e-09	20	-162
0	0.004725847	0.38474992	0	-2.321059e-17	-2.5847736e-17	0	3.1415927	1.5707964	0.99266565	-0.012290991	0	-0.9791389	0.16686025	0	0.0006507858	0.99968034	0	0.66	100	2e-09	20	-162
0	0.438139	0.062106	0	-2.32693e-17	-2.5847808e-17	0	4.712389	1.5707964	0.98497266	0.12472114	0	0.32935083	-0.93808633	0	9.351986e-05	0.9996832	0	0.66	100	2e-09	20	-162
0	0.41774	0.6510213	0	-2.3307083e-17	-2.5847798e-17	1.5707964	0	1.5707964	0.26163298	0.95854056	0	0.99252427	-0.005159253	0	-0.00093716156	0.9996828	0	0.66	100	2e-09	20	-162
0	-0.026888445	0.9943187	0	-2.3304067e-17	-2.5847751e-17	1.5707964	1.5707964	1.5707964	-0.04649623	0.9914019	0	-0.033551052	0.9918731	0	-0.0006180559	0.99968094	0	0.66	100	2e-09	20	-162
0	-0.45591435	0.64026153	0	-2.3326033e-17	-2.5847773e-17	1.5707964	3.1415927	1.5707964	-0.375325	0.9209392	0	-0.9926253	0.00016368442	0	0.00020732805	0.99968165	0	0.66	100	2e-09	20	-162
0	-0.024369374	0.33320573	0	-2.3303387e-17	-2.5847824e-17	1.5707964	4.712389	1.5707964	-0.03852602	0.9922158	0	-0.034479033	-0.9922824	0	-0.0001030684	0.9996838	0	0.66	100	2e-09	20	-162
0	-0.0057435413	0.38923997	0	-2.321814e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.99268484	-0.014748737	0	0.9761838	0.1827863	0	-0.00072947756	0.99968237	0	0.66	100	2e-09	20	-162
0	-0.42684796	0.61886847	0	-2.3358816e-17	-2.5847741e-17	3.1415927	1.5707964	1.5707964	-0.9884567	-0.0930355	0	-0.29195532	0.9499604	0	-0.00013185212	0.9996805	0	0.66	100	2e-09	20	-162
0	-0.66036516	0.36374965	0	-2.3404166e-17	-2.5847751e-17	3.1415927	3.1415927	1.5707964	-0.9927319	0.0028061913	0	-0.9888387	0.08876164	0	0.0004750089	0.9996812	0	0.66	100	2e-09	20	-162
0	-0.6603637	0.36376476	0	-2.3404159e-17	-2.5847755e-17	3.1415927	4.712389	1.5707964	-0.9927319	0.002799899	0	-0.988834	0.08881331	0	0.0004749965	0.9996812	0	0.66	100	2e-09	20	-162
0	0.405933	0.08958188	0	-2.3306565e-17	-2.584777e-17	4.712389	0	1.5707964	0.25166675	-0.9611745	0	0.96638	0.23023836	0	-0.0002478172	0.99968165	0	0.66	100	2e-09	20	-162
0	-0.021602096	0.33335447	0	-2.336456e-17	-2.5847727e-17	4.712389	1.5707964	1.5707964	-0.037594613	-0.9922457	0	-0.027346442	0.99262893	0	0.00013477224	0.99968004	0	0.66	100	2e-09	20	-162
0	-0.44366315	0.094457746	0	-2.3324996e-17	-2.5847727e-17	4.712389	3.1415927	1.5707964	-0.36092687	-0.92662406	0	-0.97091556	0.21031733	0	0.00085292594	0.99967986	0	0.66	100	2e-09	20	-162
0	-0.032274906	-0.32759333	0	-2.3225657e-17	-2.5847784e-17	4.712389	4.712389	1.5707964	-0.051645726	-0.9910721	0	-0.04583937	-0.9913901	0	0.0006603798	0.9996823	0	0.66	100	2e-09	20	-162
0	0.66038114	0.36321855	0	-2.3372134e-17	-2.5847783e-17	0	0	1.5707964	0.9926803	0.0031222554	0	0.9889676	0.086851284	0	-0.0005042926	0.9996822	0	0.66	100	2e-09	20	-164
0	0.4089181	0.62085193	0	-2.3334297e-17	-2.5847745e-17	0	1.5707964	1.5707964	0.987598	-0.10141739	0	0.23940653	0.9642925	0	-0.000250024	0.9996805	0	0.66	100	2e-09	20	-164
0	0.0043533067	0.38295108	0	-2.3210268e-17	-2.5847741e-17	0	3.1415927	1.5707964	0.9926835	-0.01078227	0	-0.98025006	0.15995498	0	0.0006264943	0.99968046	0	0.66	100	2e-09	20	-164
0	0.43790302	0.062040523	0	-2.3270943e-17	-2.5847808e-17	0	4.712389	1.5707964	0.98496914	0.1247578	0	0.3286571	-0.93831927	0	8.287207e-05	0.99968314	0	0.66	100	2e-09	20	-164
0	0.41798618	0.64957255	0	-2.330749e-17	-2.5847794e-17	1.5707964	0	1.5707964	0.26236504	0.95834553	0	0.9925017	-0.009310534	0	-0.0009083318	0.9996827	0	0.66	100	2e-09	20	-164
0	-0.026058922	0.9943505	0	-2.330269e-17	-2.5847756e-17	1.5707964	1.5707964	1.5707964	-0.04531161	0.9914545	0	-0.03226745	0.991916	0	-0.00059769145	0.99968106	0	0.66	100	2e-09	20	-164
0	-0.45492217	0.63928026	0	-2.3325643e-17	-2.5847773e-17	1.5707964	3.1415927	1.5707964	-0.37234285	0.92212737	0	-0.99262035	-0.003968451	0	0.00019664559	0.9996818	0	0.66	100	2e-09	20	-164
0	-0.023490898	0.33319888	0	-2.330477e-17	-2.5847818e-17	1.5707964	4.712389	1.5707964	-0.037516426	0.9922534	0	-0.032846197	-0.9923404	0	-0.00011007146	0.9996836	0	0.66	100	2e-09	20	-164
0	-0.0052230414	0.38692886	0	-2.321799e-17	-2.5847784e-17	3.1415927	0	1.5707964	-0.99270916	-0.012967371	0	0.9777384	0.17407162	0	-0.0006983797	0.99968237	0	0.66	100	2e-09	20	-164
0	-0.42688236	0.6188571	0	-2.3357172e-17	-2.5847745e-17	3.1415927	1.5707964	1.5707964	-0.98845565	-0.093036786	0	-0.2920719	0.9499274	0	-0.00011942456	0.99968064	0	0.66	100	2e-09	20	-164
0	-0.6604693	0.36271894	0	-2.3403499e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	-0.9927303	0.003220857	0	-0.9891398	0.08525473	0	0.00046202407	0.99968106	0	0.66	100	2e-09	20	-164
0	-0.6604683	0.362721	0	-2.3403499e-17	-2.5847756e-17	3.1415927	4.712389	1.5707964	-0.9927305	0.003187344	0	-0.9891364	0.08529454	0	0.00046202607	0.99968123	0	0.66	100	2e-09	20	-164
0	0.40686175	0.08797818	0	-2.3306601e-17	-2.584777e-17	4.712389	0	1.5707964	0.2532454	-0.9607697	0	0.96757257	0.22502254	0	-0.00023265037	0.99968165	0	0.66	100	2e-09	20	-164
0	-0.02095763	0.33335242	0	-2.3363136e-17	-2.5847728e-17	4.712389	1.5707964	1.5707964	-0.03671611	-0.99227786	0	-0.026296062	0.9926551	0	0.00013927571	0.99968016	0	0.66	100	2e-09	20	-164
0	-0.44374093	0.09298981	0	-2.3324286e-17	-2.5847727e-17	4.712389	3.1415927	1.5707964	-0.3602801	-0.9268711	0	-0.97177356	0.20616046	0	0.00083077373	0.9996801	0	0.66	100	2e-09	20	-164
0	-0.031003226	-0.32765216	0	-2.3226982e-17	-2.5847783e-17	4.712389	4.712389	1.5707964	-0.050116222	-0.991149	0	-0.04353014	-0.9914895	0	0.00063667906	0.9996823	0	0.66	100	2e-09	20	-164
0	0.6604824	0.36222965	0	-2.3372537e-17	-2.5847783e-17	0	0	1.5707964	0.9926791	0.003571379	0	0.98925674	0.08343544	0	-0.0004885715	0.9996821	0	0.66	100	2e-09	20	-166
0	0.40974396	0.620741	0	-2.3333324e-17	-2.5847745e-17	0	1.5707964	1.5707964	0.98762405	-0.10115561	0	0.2418488	0.96369797	0	-0.00024116613	0.9996807	0	0.66	100	2e-09	20	-166
0	0.0040090214	0.38124904	0	-2.3209983e-17	-2.5847745e-17	0	3.1415927	1.5707964	0.9926995	-0.009235018	0	-0.9812755	0.1533015	0	0.00060309336	0.9996807	0	0.66	100	2e-09	20	-166
0	0.43767712	0.061972916	0	-2.32725e-17	-2.5847806e-17	0	4.712389	1.5707964	0.98496735	0.12477843	0	0.3279909	-0.9385427	0	7.2972136e-05	0.999683	0	0.66	100	2e-09	20	-166
0	0.41821313	0.6482021	0	-2.330788e-17	-2.5847794e-17	1.5707964	0	1.5707964	0.26305532	0.9581612	0	0.9924647	-0.013237448	0	-0.0008807525	0.99968266	0	0.66	100	2e-09	20	-166
0	-0.025262289	0.9943801	0	-2.3301385e-17	-2.5847756e-17	1.5707964	1.5707964	1.5707964	-0.04415959	0.9915042	0	-0.031049015	0.99195516	0	-0.0005782527	0.99968123	0	0.66	100	2e-09	20	-166
0	-0.45408624	0.6383073	0	-2.3325279e-17	-2.5847773e-17	1.5707964	3.1415927	1.5707964	-0.3698453	0.9231135	0	-0.99259984	-0.007873628	0	0.00018661187	0.99968183	0	0.66	100	2e-09	20	-166
0	-0.022587081	0.3331934	0	-2.3306072e-17	-2.5847818e-17	1.5707964	4.712389	1.5707964	-0.03644225	0.99229234	0	-0.031202791	-0.9923958	0	-0.00011619232	0.9996835	0	0.66	100	2e-09	20	-166
0	-0.00476289	0.38478696	0	-2.321785e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.9927288	-0.011318507	0	0.9791091	0.16599697	0	-0.0006689298	0.9996824	0	0.66	100	2e-09	20	-166
0	-0.4269532	0.61884046	0	-2.3355608e-17	-2.5847746e-17	3.1415927	1.5707964	1.5707964	-0.9884562	-0.09302151	0	-0.29229566	0.94986206	0	-0.00010778557	0.99968076	0	0.66	100	2e-09	20	-166
0	-0.66056514	0.36171326	0	-2.3402869e-17	-2.5847756e-17	3.1415927	3.1415927	1.5707964	-0.9927288	0.003557929	0	-0.9894161	0.08190062	0	0.00044959327	0.99968123	0	0.66	100	2e-09	20	-166
0	-0.66056347	0.36172977	0	-2.3402869e-17	-2.5847756e-17	3.1415927	4.712389	1.5707964	-0.99272895	0.0035427422	0	-0.989411	0.08196537	0	0.00044958183	0.9996813	0	0.66	100	2e-09	20	-166
0	0.4077651	0.08648967	0	-2.3306643e-17	-2.584777e-17	4.712389	0	1.5707964	0.2548515	-0.96035534	0	0.9686624	0.2201426	0	-0.00021861833	0.9996818	0	0.66	100	2e-09	20	-166
0	-0.020299131	0.33334976	0	-2.336179e-17	-2.5847732e-17	4.712389	1.5707964	1.5707964	-0.03579248	-0.9923109	0	-0.025247974	0.9926801	0	0.0001430668	0.99968016	0	0.66	100	2e-09	20	-166
0	-0.44373053	0.091585934	0	-2.332363e-17	-2.5847732e-17	4.712389	3.1415927	1.5707964	-0.35944024	-0.92719066	0	-0.9725607	0.20226833	0	0.00080928236	0.99968016	0	0.66	100	2e-09	20	-166
0	-0.029819671	-0.32770473	0	-2.3228239e-17	-2.584778e-17	4.712389	4.712389	1.5707964	-0.048667073	-0.99121976	0	-0.041406192	-0.9915764	0	0.0006142525	0.9996823	0	0.66	100	2e-09	20	-166
0	0.6605772	0.36122662	0	-2.3372926e-17	-2.5847783e-17	0	0	1.5707964	0.9926783	0.0038851774	0	0.9895268	0.080112554	0	-0.00047362552	0.9996821	0	0.66	100	2e-09	20	-168
0	0.41049242	0.6206351	0	-2.3332413e-17	-2.584775e-17	0	1.5707964	1.5707964	0.98764694	-0.100928634	0	0.24406323	0.9631532	0	-0.00023283383	0.9996807	0	0.66	100	2e-09	20	-168
0	0.0037055723	0.37964925	0	-2.3209733e-17	-2.5847745e-17	0	3.1415927	1.5707964	0.99271107	-0.007945384	0	-0.98217493	0.1472123	0	0.00058057095	0.99968076	0	0.66	100	2e-09	20	-168
0	0.4374746	0.061907407	0	-2.3273984e-17	-2.5847803e-17	0	4.712389	1.5707964	0.984968	0.12478211	0	0.32739213	-0.93874294	0	6.37364e-05	0.9996829	0	0.66	100	2e-09	20	-168
0	0.4184666	0.64689344	0	-2.3308244e-17	-2.5847794e-17	1.5707964	0	1.5707964	0.26383838	0.9579515	0	0.9924157	-0.016953604	0	-0.0008543241	0.99968266	0	0.66	100	2e-09	20	-168
0	-0.024496833	0.9944077	0	-2.3300144e-17	-2.584776e-17	1.5707964	1.5707964	1.5707964	-0.0430424	0.9915511	0	-0.029888416	0.9919908	0	-0.00055968156	0.99968135	0	0.66	100	2e-09	20	-168
0	-0.45325407	0.63739175	0	-2.332494e-17	-2.5847775e-17	1.5707964	3.1415927	1.5707964	-0.36737272	0.924082	0	-0.9925667	-0.011588627	0	0.00017717198	0.99968183	0	0.66	100	2e-09	20	-168
0	-0.02170428	0.33318907	0	-2.3307304e-17	-2.5847816e-17	1.5707964	4.712389	1.5707964	-0.035369202	0.99233025	0	-0.029622164	-0.9924464	0	-0.00012148131	0.99968344	0	0.66	100	2e-09	20	-168
0	-0.004358071	0.38281375	0	-2.3217716e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.99274445	-0.009808142	0	0.98031133	0.15856715	0	-0.0006410191	0.9996823	0	0.66	100	2e-09	20	-168
0	-0.42700773	0.61881787	0	-2.3354121e-17	-2.5847746e-17	3.1415927	1.5707964	1.5707964	-0.98845387	-0.09303799	0	-0.29247236	0.9498108	0	-9.695387e-05	0.99968076	0	0.66	100	2e-09	20	-168
0	-0.6606504	0.36078086	0	-2.3402275e-17	-2.584776e-17	3.1415927	3.1415927	1.5707964	-0.9927275	0.0038535725	0	-0.9896612	0.07880782	0	0.00043764687	0.9996813	0	0.66	100	2e-09	20	-168
0	-0.66064996	0.3607972	0	-2.3402275e-17	-2.584776e-17	3.1415927	4.712389	1.5707964	-0.9927272	0.003887025	0	-0.98965997	0.0788233	0	0.00043763086	0.9996813	0	0.66	100	2e-09	20	-168
0	0.4085893	0.08508895	0	-2.3306687e-17	-2.584777e-17	4.712389	0	1.5707964	0.2563108	-0.95997626	0	0.9696626	0.2155614	0	-0.00020562577	0.99968165	0	0.66	100	2e-09	20	-168
0	-0.019665686	0.3333469	0	-2.3360522e-17	-2.5847733e-17	4.712389	1.5707964	1.5707964	-0.034891184	-0.9923423	0	-0.024252113	0.99270266	0	0.00014623743	0.99968034	0	0.66	100	2e-09	20	-168
0	-0.44370428	0.0902556	0	-2.3323011e-17	-2.5847732e-17	4.712389	3.1415927	1.5707964	-0.35861167	-0.927505	0	-0.9732897	0.19859156	0	0.0007884064	0.99968034	0	0.66	100	2e-09	20	-168
0	-0.028705308	-0.32775232	0	-2.322943e-17	-2.5847783e-17	4.712389	4.712389	1.5707964	-0.047277097	-0.9912858	0	-0.039431825	-0.99165326	0	0.00059298926	0.9996822	0	0.66	100	2e-09	20	-168
0	0.66066176	0.36031651	0	-2.3373302e-17	-2.584778e-17	0	0	1.5707964	0.9926773	0.004235597	0	0.9897675	0.07703183	0	-0.00045948135	0.99968207	0	0.66	100	2e-09	20	-170
0	0.4111772	0.620513	0	-2.3331556e-17	-2.584775e-17	0	1.5707964	1.5707964	0.9876608	-0.10079005	0	0.24609564	0.9626481	0	-0.00022498253	0.9996809	0	0.66	100	2e-09	20	-170
0	0.003414778	0.37811822	0	-2.3209512e-17	-2.5847746e-17	0	3.1415927	1.5707964	0.9927222	-0.0064531933	0	-0.98303676	0.14112711	0	0.00055890164	0.9996809	0	0.66	100	2e-09	20	-170
0	0.4372768	0.061839648	0	-2.327539e-17	-2.5847803e-17	0	4.712389	1.5707964	0.98496974	0.12477473	0	0.3268055	-0.9389388	0	5.5146073e-05	0.9996828	0	0.66	100	2e-09	20	-170
0	0.41868243	0.6456613	0	-2.3308593e-17	-2.5847794e-17	1.5707964	0	1.5707964	0.26451948	0.95776844	0	0.99235696	-0.020467132	0	-0.0008290118	0.9996826	0	0.66	100	2e-09	20	-170
0	-0.02376204	0.9944335	0	-2.3298973e-17	-2.584776e-17	1.5707964	1.5707964	1.5707964	-0.041956708	0.9915955	0	-0.028787497	0.9920234	0	-0.00054191856	0.99968123	0	0.66	100	2e-09	20	-170
0	-0.45245925	0.6365187	0	-2.3324619e-17	-2.5847775e-17	1.5707964	3.1415927	1.5707964	-0.36502373	0.92499477	0	-0.9925223	-0.01512042	0	0.0001682969	0.9996819	0	0.66	100	2e-09	20	-170
0	-0.020973766	0.33318582	0	-2.3308474e-17	-2.5847813e-17	1.5707964	4.712389	1.5707964	-0.034476407	0.9923608	0	-0.028318971	-0.9924867	0	-0.0001259167	0.99968326	0	0.66	100	2e-09	20	-170
0	-0.0039946646	0.38095596	0	-2.3217588e-17	-2.5847788e-17	3.1415927	0	1.5707964	-0.99275684	-0.008414063	0	0.9813874	0.15159963	0	-0.0006145286	0.9996823	0	0.66	100	2e-09	20	-170
0	-0.42705986	0.61880225	0	-2.3352707e-17	-2.584775e-17	3.1415927	1.5707964	1.5707964	-0.9884533	-0.093036406	0	-0.29263952	0.94976234	0	-8.686273e-05	0.99968094	0	0.66	100	2e-09	20	-170
0	-0.66072994	0.3598882	0	-2.3401712e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	-0.9927258	0.004182363	0	-0.9898902	0.07580098	0	0.0004261774	0.99968135	0	0.66	100	2e-09	20	-170
0	-0.6607299	0.35985488	0	-2.3401712e-17	-2.5847761e-17	3.1415927	4.712389	1.5707964	-0.99272627	0.0040727076	0	-0.98988956	0.075810514	0	0.00042621305	0.9996813	0	0.66	100	2e-09	20	-170
0	0.40937623	0.08378291	0	-2.330674e-17	-2.584777e-17	4.712389	0	1.5707964	0.25774246	-0.9596022	0	0.97057974	0.21126923	0	-0.00019358832	0.9996816	0	0.66	100	2e-09	20	-170
0	-0.019063324	0.33334392	0	-2.3359322e-17	-2.5847736e-17	4.712389	1.5707964	1.5707964	-0.034023594	-0.99237174	0	-0.023315225	0.99272305	0	0.00014885247	0.9996804	0	0.66	100	2e-09	20	-170
0	-0.44368345	0.08899833	0	-2.3322437e-17	-2.5847736e-17	4.712389	3.1415927	1.5707964	-0.35785073	-0.9277929	0	-0.97396773	0.19510752	0	0.0007681254	0.99968034	0	0.66	100	2e-09	20	-170
0	-0.027644759	-0.327796	0	-2.3230567e-17	-2.5847783e-17	4.712389	4.712389	1.5707964	-0.045929518	-0.99134797	0	-0.037577555	-0.99172205	0	0.0005727902	0.9996821	0	0.66	100	2e-09	20	-170
0	0.6607398	0.3594328	0	-2.3373669e-17	-2.584778e-17	0	0	1.5707964	0.9926763	0.0045368895	0	0.98998904	0.07407928	0	-0.0004460343	0.99968207	0	0.66	100	2e-09	20	-172
0	0.41192985	0.6204008	0	-2.3330748e-17	-2.5847755e-17	0	1.5707964	1.5707964	0.987683	-0.1005683	0	0.24832433	0.96208954	0	-0.00021780522	0.999681	0	0.66	100	2e-09	20	-172
0	0.0031723715	0.3766925	0	-2.3209321e-17	-2.5847751e-17	0	3.1415927	1.5707964	0.9927286	-0.0054873712	0	-0.98374957	0.13588406	0	0.0005380811	0.99968094	0	0.66	100	2e-09	20	-172
0	0.43703696	0.06175976	0	-2.3276737e-17	-2.5847801e-17	0	4.712389	1.5707964	0.98497087	0.12477333	0	0.32609272	-0.93917686	0	4.7225883e-05	0.9996828	0	0.66	100	2e-09	20	-172
0	0.41890737	0.6444867	0	-2.3308926e-17	-2.5847793e-17	1.5707964	0	1.5707964	0.26523697	0.95757514	0	0.99228984	-0.023797607	0	-0.0008047254	0.9996826	0	0.66	100	2e-09	20	-172
0	-0.022965237	0.9944605	0	-2.3297853e-17	-2.5847761e-17	1.5707964	1.5707964	1.5707964	-0.040756002	0.99164337	0	-0.027614735	0.99205667	0	-0.0005249724	0.99968135	0	0.66	100	2e-09	20	-172
0	-0.4517353	0.63567424	0	-2.3324316e-17	-2.5847778e-17	1.5707964	3.1415927	1.5707964	-0.36289695	0.9258151	0	-0.9924689	-0.01847422	0	0.00015996052	0.9996819	0	0.66	100	2e-09	20	-172
0	-0.020218933	0.3331834	0	-2.3309579e-17	-2.5847813e-17	1.5707964	4.712389	1.5707964	-0.033527877	0.99239254	0	-0.026999205	-0.9925255	0	-0.00012971747	0.9996833	0	0.66	100	2e-09	20	-172
0	-0.0036725462	0.37923086	0	-2.3217464e-17	-2.5847784e-17	3.1415927	0	1.5707964	-0.99276626	-0.0071491254	0	0.982338	0.14515953	0	-0.00058937387	0.9996823	0	0.66	100	2e-09	20	-172
0	-0.42712542	0.61876917	0	-2.3351362e-17	-2.5847751e-17	3.1415927	1.5707964	1.5707964	-0.9884489	-0.093074135	0	-0.29284996	0.9497007	0	-7.740757e-05	0.99968094	0	0.66	100	2e-09	20	-172
0	-0.66080254	0.3590339	0	-2.3401176e-17	-2.5847761e-17	3.1415927	3.1415927	1.5707964	-0.9927243	0.0044620247	0	-0.9900984	0.07295839	0	0.00041516806	0.99968135	0	0.66	100	2e-09	20	-172
0	-0.6608019	0.35904774	0	-2.3401176e-17	-2.5847761e-17	3.1415927	4.712389	1.5707964	-0.9927243	0.0044776024	0	-0.9900965	0.07298428	0	0.00041515706	0.99968135	0	0.66	100	2e-09	20	-172
0	0.41011596	0.082575545	0	-2.33068e-17	-2.584777e-17	4.712389	0	1.5707964	0.25911653	-0.95924115	0	0.9714138	0.20728603	0	-0.00018243105	0.9996818	0	0.66	100	2e-09	20	-172
0	-0.01848118	0.3333408	0	-2.3358184e-17	-2.5847738e-17	4.712389	1.5707964	1.5707964	-0.033173766	-0.9924	0	-0.022420743	0.9927418	0	0.00015096058	0.99968046	0	0.66	100	2e-09	20	-172
0	-0.443623	0.087797105	0	-2.3321896e-17	-2.5847738e-17	4.712389	3.1415927	1.5707964	-0.35702085	-0.92810595	0	-0.97459656	0.1918168	0	0.000748449	0.99968046	0	0.66	100	2e-09	20	-172
0	-0.026653089	-0.32783538	0	-2.3231649e-17	-2.5847783e-17	4.712389	4.712389	1.5707964	-0.0446487	-0.99140555	0	-0.035864152	-0.9917826	0	0.00055359147	0.9996821	0	0.66	100	2e-09	20	-172
0	0.66081107	0.35858712	0	-2.337402e-17	-2.584778e-17	0	0	1.5707964	0.9926754	0.004798458	0	0.9901911	0.071280845	0	-0.00043324108	0.9996821	0	0.66	100	2e-09	20	-174
0	0.41258776	0.6203088	0	-2.3329989e-17	-2.5847755e-17	0	1.5707964	1.5707964	0.9877045	-0.100351885	0	0.25026968	0.961597	0	-0.00021099045	0.999681	0	0.66	100	2e-09	20	-174
0	0.0029385693	0.37532184	0	-2.3209146e-17	-2.5847751e-17	0	3.1415927	1.5707964	0.9927348	-0.0043403287	0	-0.9844371	0.13062488	0	0.00051806873	0.99968094	0	0.66	100	2e-09	20	-174
0	0.43686417	0.061691713	0	-2.3278017e-17	-2.5847801e-17	0	4.712389	1.5707964	0.9849758	0.12474068	0	0.32557693	-0.9393483	0	3.97578e-05	0.9996827	0	0.66	100	2e-09	20	-174
0	0.41911894	0.6433715	0	-2.3309242e-17	-2.5847793e-17	1.5707964	0	1.5707964	0.2659223	0.95739007	0	0.992216	-0.026958084	0	-0.00078141614	0.9996826	0	0.66	100	2e-09	20	-174
0	-0.022312267	0.99448186	0	-2.329679e-17	-2.5847765e-17	1.5707964	1.5707964	1.5707964	-0.039774843	0.99168134	0	-0.026653288	0.9920829	0	-0.00050866546	0.99968135	0	0.66	100	2e-09	20	-174
