# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	a1 (rad)	a2 (rad)	a3 (rad)	m.region1x ()	m.region1y ()	m.region1z ()	m.region2x ()	m.region2y ()	m.region2z ()	m.region3x ()	m.region3y ()	m.region3z ()	roundness ()	size (m)	Cell_size (m)	var1-d (nm)	var2-s (nm)
0	0.43085483	0.032464966	0	-2.3514056e-17	-2.6071924e-17	4.712389	0	1.5707964	0.30215818	-0.94688576	0	0.991905	0.03621094	0	0.0022147896	0.99969035	0	0.66	100	2e-09	-25	140
0	-0.022020211	0.3346992	0	-2.3528999e-17	-2.6072043e-17	4.712389	1.5707964	1.5707964	-0.015068214	-0.99283504	0	-0.050561853	0.99147666	0	-0.0006159933	0.9996949	0	0.66	100	2e-09	-25	140
0	-0.4342201	0.032938723	0	-2.3545635e-17	-2.6072187e-17	4.712389	3.1415927	1.5707964	-0.3123328	-0.94365925	0	-0.9919035	0.03439963	0	-0.0021670223	0.9997004	0	0.66	100	2e-09	-25	140
0	-0.024996944	-0.32399103	0	-2.3505182e-17	-2.6072233e-17	4.712389	4.712389	1.5707964	-0.019523125	-0.9922526	0	-0.056152314	-0.9908902	0	0.0004640314	0.9997021	0	0.66	100	2e-09	-25	140
0	0.6619641	0.31282422	0	-2.33719e-17	-2.584779e-17	0	0	1.5707964	0.9927048	-0.0030940284	0	0.99103177	-0.058115803	0	0.002155596	0.9996825	0	0.66	100	2e-09	-25	145
0	0.42085755	0.61076045	0	-2.3289459e-17	-2.5847859e-17	0	1.5707964	1.5707964	0.9854132	-0.121382914	0	0.27685955	0.9539793	0	0.0002998728	0.99968517	0	0.66	100	2e-09	-25	145
0	0.000962462	0.3025743	0	-2.3223344e-17	-2.5848028e-17	0	3.1415927	1.5707964	0.9927623	0.00297901	0	-0.98832	-0.094947934	0	-0.0015548642	0.9996918	0	0.66	100	2e-09	-25	145
0	0.40727955	0.045587774	0	-2.3327845e-17	-2.5847998e-17	0	4.712389	1.5707964	0.9874705	0.10281027	0	0.23324989	-0.96573734	0	0.0011183743	0.9996904	0	0.66	100	2e-09	-25	145
0	0.42538714	0.5874823	0	-2.3299582e-17	-2.5847808e-17	1.5707964	0	1.5707964	0.2983571	0.9480719	0	0.9758279	-0.18530846	0	0.0019764048	0.9996832	0	0.66	100	2e-09	-25	145
0	-0.025459353	0.9942395	0	-2.324005e-17	-2.5847874e-17	1.5707964	1.5707964	1.5707964	-0.01985414	0.9922091	0	-0.05590901	0.9908238	0	-0.00061490835	0.99968576	0	0.66	100	2e-09	-25	145
0	-0.42998838	0.59197277	0	-2.3325772e-17	-2.5848018e-17	1.5707964	3.1415927	1.5707964	-0.30936405	0.9446241	0	-0.9787282	-0.16839693	0	-0.0018730187	0.99969137	0	0.66	100	2e-09	-25	145
0	-0.016425477	0.33338848	0	-2.3349668e-17	-2.5848036e-17	1.5707964	4.712389	1.5707964	-0.011851338	0.992869	0	-0.0377815	-0.9923956	0	0.00035640254	0.9996921	0	0.66	100	2e-09	-25	145
0	-0.0013807951	0.29871145	0	-2.3199235e-17	-2.5847829e-17	3.1415927	0	1.5707964	-0.99275255	0.005665306	0	0.986951	-0.10921483	0	0.0016591632	0.999684	0	0.66	100	2e-09	-25	145
0	-0.6620232	0.31432492	0	-2.3399686e-17	-2.5848004e-17	3.1415927	1.5707964	1.5707964	-0.99270463	-0.003532071	0	-0.9912742	-0.053183943	0	-0.002090796	0.99969065	0	0.66	100	2e-09	-25	145
0	-0.66202307	0.31433433	0	-2.3399686e-17	-2.5848003e-17	3.1415927	3.1415927	1.5707964	-0.99270487	-0.0034950243	0	-0.9912737	-0.05319283	0	-0.0020907905	0.9996908	0	0.66	100	2e-09	-25	145
0	-0.44084722	0.053102985	0	-2.3336305e-17	-2.5848064e-17	3.1415927	4.712389	1.5707964	-0.98810685	0.09641655	0	-0.33401945	-0.93680084	0	-0.00041536716	0.99969316	0	0.66	100	2e-09	-25	145
0	0.43194792	0.03239619	0	-2.3301077e-17	-2.5847801e-17	4.712389	0	1.5707964	0.30227882	-0.94684833	0	0.9915994	0.044354122	0	0.0019655921	0.9996829	0	0.66	100	2e-09	-25	145
0	-0.018618913	0.33289903	0	-2.3315725e-17	-2.584789e-17	4.712389	1.5707964	1.5707964	-0.012877295	-0.992865	0	-0.042467702	0.9918758	0	-0.0005117401	0.9996863	0	0.66	100	2e-09	-25	145
0	-0.43509626	0.0325903	0	-2.3327684e-17	-2.5848008e-17	4.712389	3.1415927	1.5707964	-0.3117082	-0.9438611	0	-0.9916512	0.041941125	0	-0.0019294511	0.9996909	0	0.66	100	2e-09	-25	145
0	-0.021439679	-0.32797405	0	-2.3287121e-17	-2.584805e-17	4.712389	4.712389	1.5707964	-0.016890315	-0.99229777	0	-0.04783984	-0.99131685	0	0.00041110782	0.9996925	0	0.66	100	2e-09	-25	145
0	0.6600916	0.3165485	0	-2.3588782e-17	-2.6071992e-17	0	0	1.5707964	0.9927045	-0.0032102668	0	0.99132746	-0.05275555	0	0.0019446498	0.999693	0	0.66	100	2e-09	-25	150
0	0.42127162	0.6117122	0	-2.3506804e-17	-2.6072043e-17	0	1.5707964	1.5707964	0.9855095	-0.12058307	0	0.28164774	0.9526638	0	0.00030470532	0.9996949	0	0.66	100	2e-09	-25	150
0	0.0007800814	0.30683422	0	-2.3436887e-17	-2.6072187e-17	0	3.1415927	1.5707964	0.9927649	0.00203823	0	-0.9890164	-0.08723852	0	-0.001389516	0.9997004	0	0.66	100	2e-09	-25	150
0	0.40837276	0.0489169	0	-2.3541918e-17	-2.6072164e-17	0	4.712389	1.5707964	0.987462	0.102896206	0	0.24017015	-0.964082	0	0.0010152749	0.99969953	0	0.66	100	2e-09	-25	150
0	0.4248444	0.5910493	0	-2.3516326e-17	-2.6072008e-17	1.5707964	0	1.5707964	0.29926828	0.9477913	0	0.97715724	-0.17787713	0	0.0017730067	0.9996936	0	0.66	100	2e-09	-25	150
0	-0.022178942	0.99439925	0	-2.3457098e-17	-2.6072053e-17	1.5707964	1.5707964	1.5707964	-0.017505148	0.99225307	0	-0.048691962	0.9912035	0	-0.00052729313	0.99969536	0	0.66	100	2e-09	-25	150
0	-0.42901814	0.59467393	0	-2.3539262e-17	-2.6072174e-17	1.5707964	3.1415927	1.5707964	-0.30956775	0.9445587	0	-0.9794955	-0.1637458	0	-0.0016931467	0.99970007	0	0.66	100	2e-09	-25	150
0	-0.014448236	0.33526742	0	-2.3563376e-17	-2.6072195e-17	1.5707964	4.712389	1.5707964	-0.010539054	0.9928838	0	-0.033246905	-0.99253845	0	0.000313366	0.9997007	0	0.66	100	2e-09	-25	150
0	-0.0010788913	0.30380902	0	-2.341593e-17	-2.6072023e-17	3.1415927	0	1.5707964	-0.9927595	0.0043017734	0	0.98802894	-0.098597646	0	0.0014718199	0.99969417	0	0.66	100	2e-09	-25	150
0	-0.66013134	0.3176902	0	-2.3613176e-17	-2.607216e-17	3.1415927	1.5707964	1.5707964	-0.99270433	-0.0036260942	0	-0.9914984	-0.04891133	0	-0.0018936577	0.9996996	0	0.66	100	2e-09	-25	150
0	-0.66013265	0.3177351	0	-2.361318e-17	-2.6072164e-17	3.1415927	3.1415927	1.5707964	-0.99270463	-0.003570475	0	-0.9915023	-0.04883176	0	-0.001893704	0.99969953	0	0.66	100	2e-09	-25	150
0	-0.43798497	0.055567965	0	-2.3549493e-17	-2.6072218e-17	3.1415927	4.712389	1.5707964	-0.9880323	0.09719215	0	-0.3293227	-0.9383693	0	-0.00039104559	0.9997016	0	0.66	100	2e-09	-25	150
0	0.43058386	0.037075646	0	-2.3517969e-17	-2.6072e-17	4.712389	0	1.5707964	0.30235204	-0.9468257	0	0.9913478	0.050019916	0	0.0017667477	0.9996933	0	0.66	100	2e-09	-25	150
0	-0.01625829	0.33489355	0	-2.3532496e-17	-2.6072066e-17	4.712389	1.5707964	1.5707964	-0.011417904	-0.9928823	0	-0.037058234	0.99210775	0	-0.00043580838	0.9996958	0	0.66	100	2e-09	-25	150
0	-0.433559	0.037129153	0	-2.354124e-17	-2.6072169e-17	4.712389	3.1415927	1.5707964	-0.31124666	-0.9440101	0	-0.9914341	0.047358684	0	-0.0017372039	0.9996997	0	0.66	100	2e-09	-25	150
0	-0.018913653	-0.32424036	0	-2.3500514e-17	-2.6072205e-17	4.712389	4.712389	1.5707964	-0.01509281	-0.9923248	0	-0.042181753	-0.9915672	0	0.00036657404	0.999701	0	0.66	100	2e-09	-25	150
0	0.66202223	0.31646672	0	-2.337508e-17	-2.5847852e-17	0	0	1.5707964	0.9927045	-0.0032396861	0	0.99161077	-0.04704499	0	0.0017515329	0.99968475	0	0.66	100	2e-09	-25	155
0	0.4241477	0.61045784	0	-2.3293719e-17	-2.5847887e-17	0	1.5707964	1.5707964	0.98562515	-0.11961411	0	0.28651208	0.9513013	0	0.00030587742	0.9996861	0	0.66	100	2e-09	-25	155
0	0.00060940953	0.30738828	0	-2.321981e-17	-2.5848008e-17	0	3.1415927	1.5707964	0.9927662	0.001408084	0	-0.9896995	-0.07893413	0	-0.0012385496	0.9996909	0	0.66	100	2e-09	-25	155
0	0.41196463	0.046843305	0	-2.3325246e-17	-2.5847993e-17	0	4.712389	1.5707964	0.98744106	0.10310344	0	0.24753202	-0.9622638	0	0.00092073233	0.99969023	0	0.66	100	2e-09	-25	155
0	0.4267757	0.5923884	0	-2.33025e-17	-2.5847867e-17	1.5707964	0	1.5707964	0.30023706	0.94749194	0	0.97850245	-0.17001203	0	0.0015876801	0.9996853	0	0.66	100	2e-09	-25	155
0	-0.018995272	0.99450403	0	-2.3243757e-17	-2.5847897e-17	1.5707964	1.5707964	1.5707964	-0.015097297	0.9922926	0	-0.041438654	0.991533	0	-0.0004498654	0.99968666	0	0.66	100	2e-09	-25	155
0	-0.43046263	0.5952367	0	-2.332214e-17	-2.5847998e-17	1.5707964	3.1415927	1.5707964	-0.30953506	0.9445688	0	-0.9803251	-0.1585493	0	-0.0015277753	0.9996906	0	0.66	100	2e-09	-25	155
0	-0.012567496	0.33330902	0	-2.3346346e-17	-2.5848018e-17	1.5707964	4.712389	1.5707964	-0.0092796795	0.99289644	0	-0.02869735	-0.99266076	0	0.0002745443	0.99969125	0	0.66	100	2e-09	-25	155
0	-0.0008051907	0.3051049	0	-2.3202014e-17	-2.5847874e-17	3.1415927	0	1.5707964	-0.99276453	0.0030168195	0	0.9890467	-0.08738789	0	0.0013021773	0.9996858	0	0.66	100	2e-09	-25	155
0	-0.662048	0.31735632	0	-2.3396026e-17	-2.5847993e-17	3.1415927	1.5707964	1.5707964	-0.9927048	-0.0035073445	0	-0.99172693	-0.044113837	0	-0.0017122909	0.99969023	0	0.66	100	2e-09	-25	155
0	-0.66204804	0.31736928	0	-2.339603e-17	-2.584799e-17	3.1415927	3.1415927	1.5707964	-0.99270487	-0.0034715084	0	-0.9917271	-0.04411086	0	-0.0017122935	0.99969023	0	0.66	100	2e-09	-25	155
0	-0.4377255	0.052651975	0	-2.3331885e-17	-2.584804e-17	3.1415927	4.712389	1.5707964	-0.9879446	0.09809632	0	-0.32486385	-0.9398325	0	-0.00036802504	0.9996921	0	0.66	100	2e-09	-25	155
0	0.4316936	0.03635131	0	-2.3304244e-17	-2.5847859e-17	4.712389	0	1.5707964	0.30245686	-0.94679326	0	0.99103886	0.056162126	0	0.0015850449	0.99968517	0	0.66	100	2e-09	-25	155
0	-0.013966485	0.33303386	0	-2.3318786e-17	-2.5847909e-17	4.712389	1.5707964	1.5707964	-0.009911986	-0.9928979	0	-0.031618543	0.99231243	0	-0.0003689235	0.99968714	0	0.66	100	2e-09	-25	155
0	-0.43446392	0.036291275	0	-2.3324133e-17	-2.5847995e-17	4.712389	3.1415927	1.5707964	-0.31067377	-0.9441944	0	-0.9911569	0.053377908	0	-0.0015610543	0.9996904	0	0.66	100	2e-09	-25	155
0	-0.016425353	-0.3281492	0	-2.3283081e-17	-2.5848028e-17	4.712389	4.712389	1.5707964	-0.013206499	-0.9923495	0	-0.036395676	-0.9917897	0	0.0003261207	0.99969167	0	0.66	100	2e-09	-25	155
0	0.6601279	0.3197571	0	-2.3591484e-17	-2.6072038e-17	0	0	1.5707964	0.9927043	-0.0032881775	0	0.99179053	-0.04302579	0	0.0015938854	0.99969476	0	0.66	100	2e-09	-25	160
0	0.42401147	0.6114925	0	-2.3510589e-17	-2.6072065e-17	0	1.5707964	1.5707964	0.98570085	-0.1189768	0	0.28970295	0.95039546	0	0.00030155803	0.9996957	0	0.66	100	2e-09	-25	160
0	0.00049510616	0.31119373	0	-2.3433921e-17	-2.6072169e-17	0	3.1415927	1.5707964	0.9927671	0.0008102283	0	-0.990153	-0.07289347	0	-0.0011147026	0.9996997	0	0.66	100	2e-09	-25	160
0	0.4124376	0.050068904	0	-2.3539593e-17	-2.6072156e-17	0	4.712389	1.5707964	0.98742586	0.103255056	0	0.2526112	-0.9609746	0	0.0008414747	0.9996993	0	0.66	100	2e-09	-25	160
0	0.42601088	0.5952948	0	-2.3518818e-17	-2.6072051e-17	1.5707964	0	1.5707964	0.30088374	0.9472913	0	0.9793902	-0.16460566	0	0.001437107	0.9996952	0	0.66	100	2e-09	-25	160
0	-0.01669625	0.9945956	0	-2.3460452e-17	-2.6072074e-17	1.5707964	1.5707964	1.5707964	-0.013385639	0.99231726	0	-0.03645273	0.9917294	0	-0.00039163706	0.9996961	0	0.66	100	2e-09	-25	160
0	-0.42939594	0.5976369	0	-2.3536217e-17	-2.607216e-17	1.5707964	3.1415927	1.5707964	-0.30960184	0.9445473	0	-0.980903	-0.1548194	0	-0.0013910334	0.99969953	0	0.66	100	2e-09	-25	160
0	-0.011191163	0.33520937	0	-2.356044e-17	-2.6072182e-17	1.5707964	4.712389	1.5707964	-0.0083800545	0.99290437	0	-0.02553528	-0.99273306	0	0.00024278634	0.9997001	0	0.66	100	2e-09	-25	160
0	-0.00063722697	0.30936772	0	-2.3418282e-17	-2.6072061e-17	3.1415927	0	1.5707964	-0.992767	0.0021185486	0	0.9896738	-0.0796916	0	0.0011658373	0.9996956	0	0.66	100	2e-09	-25	160
0	-0.6601461	0.32045493	0	-2.3610087e-17	-2.6072154e-17	3.1415927	1.5707964	1.5707964	-0.99270463	-0.0035655499	0	-0.9918769	-0.04065328	0	-0.0015624651	0.9996992	0	0.66	100	2e-09	-25	160
0	-0.66014653	0.32047504	0	-2.3610087e-17	-2.607215e-17	3.1415927	3.1415927	1.5707964	-0.9927047	-0.003527433	0	-0.99187773	-0.0406309	0	-0.0015624755	0.9996992	0	0.66	100	2e-09	-25	160
0	-0.43543616	0.055256594	0	-2.3545594e-17	-2.6072197e-17	3.1415927	4.712389	1.5707964	-0.98788595	0.09869703	0	-0.32184315	-0.94081	0	-0.00034865853	0.99970084	0	0.66	100	2e-09	-25	160
0	0.43038458	0.040567577	0	-2.3520641e-17	-2.6072046e-17	4.712389	0	1.5707964	0.3026307	-0.9467394	0	0.9908017	0.060437806	0	0.0014373364	0.999695	0	0.66	100	2e-09	-25	160
0	-0.012311285	0.33499464	0	-2.3535234e-17	-2.6072084e-17	4.712389	1.5707964	1.5707964	-0.008839382	-0.9929077	0	-0.027879715	0.99243665	0	-0.00031865682	0.9996964	0	0.66	100	2e-09	-25	160
0	-0.43298766	0.040456828	0	-2.3538235e-17	-2.6072156e-17	4.712389	3.1415927	1.5707964	-0.310348	-0.9442993	0	-0.99093723	0.057660196	0	-0.001416473	0.99969923	0	0.66	100	2e-09	-25	160
0	-0.014632562	-0.3243722	0	-2.3496912e-17	-2.6072187e-17	4.712389	4.712389	1.5707964	-0.011911119	-0.9923646	0	-0.032408085	-0.9919234	0	0.00029221858	0.9997004	0	0.66	100	2e-09	-25	160
0	0.6621762	0.3191143	0	-2.3365505e-17	-2.5831939e-17	0	0	1.5707964	0.9927045	-0.0032521575	0	0.9919672	-0.038671825	0	0.0014480724	0.9996881	0	0.66	100	2e-09	-25	165
0	0.42640156	0.61024344	0	-2.3285195e-17	-2.5831957e-17	0	1.5707964	1.5707964	0.9857912	-0.11820909	0	0.2928544	0.9494916	0	0.00029535647	0.99968874	0	0.66	100	2e-09	-25	165
0	0.0003821252	0.3111525	0	-2.320557e-17	-2.5832043e-17	0	3.1415927	1.5707964	0.9927674	0.00026621	0	-0.990621	-0.06607479	0	-0.0010009372	0.9996921	0	0.66	100	2e-09	-25	165
0	0.41558582	0.047684357	0	-2.3311386e-17	-2.5832038e-17	0	4.712389	1.5707964	0.987407	0.103441164	0	0.2583252	-0.9594908	0	0.0007684874	0.99969184	0	0.66	100	2e-09	-25	165
0	0.42782888	0.5959275	0	-2.3292763e-17	-2.5831946e-17	1.5707964	0	1.5707964	0.30160162	0.94706815	0	0.9803224	-0.15872444	0	0.001298517	0.9996884	0	0.66	100	2e-09	-25	165
0	-0.014527801	0.9946417	0	-2.3234914e-17	-2.5831964e-17	1.5707964	1.5707964	1.5707964	-0.011747644	0.9923384	0	-0.031487435	0.9919007	0	-0.00033954656	0.999689	0	0.66	100	2e-09	-25	165
0	-0.43083873	0.5978104	0	-2.3307827e-17	-2.5832037e-17	1.5707964	3.1415927	1.5707964	-0.30944854	0.94459593	0	-0.9815378	-0.15060808	0	-0.0012643073	0.9996919	0	0.66	100	2e-09	-25	165
0	-0.009805801	0.33313146	0	-2.3331982e-17	-2.5832056e-17	1.5707964	4.712389	1.5707964	-0.007394848	0.9929123	0	-0.022230517	-0.9927981	0	0.00021415963	0.9996925	0	0.66	100	2e-09	-25	165
0	-0.00047980397	0.30973977	0	-2.3192141e-17	-2.5831957e-17	3.1415927	0	1.5707964	-0.99276847	0.001295874	0	0.99028873	-0.071338415	0	0.001041154	0.99968874	0	0.66	100	2e-09	-25	165
0	-0.46113455	0.6004546	0	-2.3291148e-17	-2.5831977e-17	3.1415927	1.5707964	1.5707964	-0.9866516	-0.11066771	0	-0.3955496	0.91258895	0	-0.0009176338	0.9996895	0	0.66	100	2e-09	-25	165
0	-0.6621881	0.31967467	0	-2.3381663e-17	-2.583203e-17	3.1415927	3.1415927	1.5707964	-0.9927051	-0.0033927935	0	-0.99202704	-0.03685404	0	-0.0014234041	0.9996916	0	0.66	100	2e-09	-25	165
0	-0.43579203	0.052266378	0	-2.3316693e-17	-2.5832066e-17	3.1415927	4.712389	1.5707964	-0.98781455	0.09942288	0	-0.3189621	-0.94173044	0	-0.0003298777	0.99969304	0	0.66	100	2e-09	-25	165
0	0.4316378	0.03919903	0	-2.3294617e-17	-2.5831944e-17	4.712389	0	1.5707964	0.3028286	-0.9466778	0	0.99051744	0.065181114	0	0.0013009799	0.9996882	0	0.66	100	2e-09	-25	165
0	-0.010728772	0.33296973	0	-2.3309369e-17	-2.5831972e-17	4.712389	1.5707964	1.5707964	-0.007794777	-0.9929159	0	-0.024111262	0.9925484	0	-0.00027381	0.9996893	0	0.66	100	2e-09	-25	165
0	-0.43404406	0.039047536	0	-2.3309839e-17	-2.5832037e-17	4.712389	3.1415927	1.5707964	-0.3099148	-0.94443834	0	-0.99066675	0.06248365	0	-0.001282896	0.9996918	0	0.66	100	2e-09	-25	165
0	-0.012759535	-0.3285194	0	-2.326811e-17	-2.5832061e-17	4.712389	4.712389	1.5707964	-0.010401407	-0.99237984	0	-0.028130662	-0.9920492	0	0.00026151934	0.9996928	0	0.66	100	2e-09	-25	165
0	0.6601347	0.32223144	0	-2.3593418e-17	-2.607207e-17	0	0	1.5707964	0.99270433	-0.0032613727	0	0.9920799	-0.0356094	0	0.0013270242	0.99969596	0	0.66	100	2e-09	-25	170
0	0.42581367	0.61140835	0	-2.351353e-17	-2.607208e-17	0	1.5707964	1.5707964	0.9858499	-0.11770853	0	0.29499054	0.94887334	0	0.00028711846	0.9996964	0	0.66	100	2e-09	-25	170
0	0.00030737495	0.31473553	0	-2.3431865e-17	-2.6072159e-17	0	3.1415927	1.5707964	0.99276763	-0.00024928182	0	-0.9909287	-0.06117761	0	-0.00090630807	0.9996993	0	0.66	100	2e-09	-25	170
0	0.4155825	0.051013246	0	-2.3537757e-17	-2.607215e-17	0	4.712389	1.5707964	0.9873935	0.10357465	0	0.26224154	-0.9584529	0	0.0007065438	0.9996992	0	0.66	100	2e-09	-25	170
0	0.42683846	0.5984714	0	-2.3520621e-17	-2.6072076e-17	1.5707964	0	1.5707964	0.3020758	0.9469204	0	0.98094326	-0.15467826	0	0.0011839429	0.9996961	0	0.66	100	2e-09	-25	170
0	-0.012948119	0.9946987	0	-2.3463152e-17	-2.607209e-17	1.5707964	1.5707964	1.5707964	-0.0105904825	0.9923517	0	-0.028064152	0.9920046	0	-0.0002993022	0.99969655	0	0.66	100	2e-09	-25	170
0	-0.42963016	0.6000409	0	-2.3534094e-17	-2.6072154e-17	1.5707964	3.1415927	1.5707964	-0.30946872	0.9445892	0	-0.9819756	-0.14762802	0	-0.001158134	0.9996991	0	0.66	100	2e-09	-25	170
0	-0.008803308	0.33517918	0	-2.3558175e-17	-2.6072167e-17	1.5707964	4.712389	1.5707964	-0.006730625	0.9929171	0	-0.019947646	-0.9928363	0	0.00019043042	0.9996997	0	0.66	100	2e-09	-25	170
0	-0.00038119045	0.31358132	0	-2.3419953e-17	-2.6072084e-17	3.1415927	0	1.5707964	-0.99276906	0.00064940687	0	0.9906752	-0.06554609	0	0.0009390784	0.99969655	0	0.66	100	2e-09	-25	170
0	-0.45433134	0.60362345	0	-2.3518886e-17	-2.60721e-17	3.1415927	1.5707964	1.5707964	-0.9865602	-0.111493714	0	-0.37953916	0.9192357	0	-0.0008235067	0.99969697	0	0.66	100	2e-09	-25	170
0	-0.6601433	0.32268724	0	-2.3607908e-17	-2.6072146e-17	3.1415927	3.1415927	1.5707964	-0.99270517	-0.0033767857	0	-0.9921256	-0.03412547	0	-0.0013069661	0.9996989	0	0.66	100	2e-09	-25	170
0	-0.43376178	0.055139836	0	-2.3542591e-17	-2.6072179e-17	3.1415927	4.712389	1.5707964	-0.9877672	0.09990101	0	-0.31695956	-0.9423647	0	-0.00031358842	0.99970007	0	0.66	100	2e-09	-25	170
0	0.43018684	0.043261968	0	-2.3522517e-17	-2.6072074e-17	4.712389	0	1.5707964	0.30278352	-0.946692	0	0.9903055	0.068495885	0	0.0011881476	0.999696	0	0.66	100	2e-09	-25	170
0	-0.00958641	0.3350503	0	-2.353739e-17	-2.6072094e-17	4.712389	1.5707964	1.5707964	-0.0070680575	-0.99292123	0	-0.021532886	0.9926172	0	-0.0002392625	0.99969697	0	0.66	100	2e-09	-25	170
0	-0.43250573	0.043108996	0	-2.3536114e-17	-2.6072149e-17	4.712389	3.1415927	1.5707964	-0.30961964	-0.9445331	0	-0.99046266	0.06587375	0	-0.0011716742	0.99969894	0	0.66	100	2e-09	-25	170
0	-0.011530847	-0.3244455	0	-2.3494082e-17	-2.6072177e-17	4.712389	4.712389	1.5707964	-0.00956415	-0.9923873	0	-0.025365645	-0.99212056	0	0.00023531969	0.9997	0	0.66	100	2e-09	-25	170
0	0.6621748	0.32130724	0	-2.336713e-17	-2.5831959e-17	0	0	1.5707964	0.9927046	-0.0032144107	0	0.99219674	-0.03213291	0	0.0012141281	0.9996888	0	0.66	100	2e-09	-25	175
0	0.42785197	0.61020833	0	-2.3287771e-17	-2.5831969e-17	0	1.5707964	1.5707964	0.98592246	-0.11708517	0	0.2970909	0.94826216	0	0.000277927	0.9996893	0	0.66	100	2e-09	-25	175
0	0.00023590065	0.3143221	0	-2.3203862e-17	-2.5832037e-17	0	3.1415927	1.5707964	0.99276763	-0.00055307924	0	-0.99124175	-0.055748302	0	-0.0008188432	0.9996918	0	0.66	100	2e-09	-25	175
0	0.41832918	0.04853523	0	-2.3309768e-17	-2.5832033e-17	0	4.712389	1.5707964	0.98737544	0.10375218	0	0.26670438	-0.9572496	0	0.0006490659	0.9996918	0	0.66	100	2e-09	-25	175
0	0.42852053	0.5986772	0	-2.3294291e-17	-2.5831967e-17	1.5707964	0	1.5707964	0.3026027	0.9467561	0	0.98161674	-0.15016519	0	0.0010776453	0.9996892	0	0.66	100	2e-09	-25	175
0	-0.01134608	0.99471766	0	-2.3237315e-17	-2.5831972e-17	1.5707964	1.5707964	1.5707964	-0.00933064	0.9923649	0	-0.024438096	0.99210185	0	-0.00026264472	0.9996894	0	0.66	100	2e-09	-25	175
0	-0.43105438	0.5999569	0	-2.3306072e-17	-2.583203e-17	1.5707964	3.1415927	1.5707964	-0.30936915	0.9446208	0	-0.9824687	-0.14419426	0	-0.0010591077	0.9996916	0	0.66	100	2e-09	-25	175
0	-0.007784976	0.33311012	0	-2.3330009e-17	-2.5832043e-17	1.5707964	4.712389	1.5707964	-0.0059990846	0.99292195	0	-0.017519878	-0.9928711	0	0.00016895657	0.99969214	0	0.66	100	2e-09	-25	175
0	-0.00028695626	0.31341526	0	-2.3193537e-17	-2.5831977e-17	3.1415927	0	1.5707964	-0.99276936	0.000120724784	0	0.99106425	-0.059139706	0	0.0008450377	0.9996894	0	0.66	100	2e-09	-25	175
0	-0.451406	0.6039363	0	-2.3292493e-17	-2.5831985e-17	3.1415927	1.5707964	1.5707964	-0.98650753	-0.11196515	0	-0.3666912	0.92432916	0	-0.0007402197	0.9996899	0	0.66	100	2e-09	-25	175
0	-0.6621801	0.32165357	0	-2.337984e-17	-2.5832025e-17	3.1415927	3.1415927	1.5707964	-0.9927055	-0.003277987	0	-0.99222785	-0.031033156	0	-0.0011981444	0.99969137	0	0.66	100	2e-09	-25	175
0	-0.4344193	0.05220904	0	-2.3314074e-17	-2.5832053e-17	3.1415927	4.712389	1.5707964	-0.98770726	0.100505196	0	-0.31498453	-0.9429844	0	-0.00029751583	0.9996926	0	0.66	100	2e-09	-25	175
0	0.4314697	0.041566942	0	-2.3296184e-17	-2.5831967e-17	4.712389	0	1.5707964	0.30300596	-0.94662285	0	0.9900537	0.0722275	0	0.0010832099	0.9996891	0	0.66	100	2e-09	-25	175
0	-0.0084130345	0.33301142	0	-2.3311267e-17	-2.5831982e-17	4.712389	1.5707964	1.5707964	-0.00625462	-0.9929264	0	-0.018771457	0.9926834	0	-0.00020794744	0.9996897	0	0.66	100	2e-09	-25	175
0	-0.43361074	0.041402776	0	-2.3308062e-17	-2.583203e-17	4.712389	3.1415927	1.5707964	-0.30928212	-0.9446412	0	-0.9902142	0.06975097	0	-0.0010682215	0.99969155	0	0.66	100	2e-09	-25	175
0	-0.0101932855	-0.32857224	0	-2.3265611e-17	-2.5832051e-17	4.712389	4.712389	1.5707964	-0.008503521	-0.9923958	0	-0.022281462	-0.9921914	0	0.00021156517	0.9996925	0	0.66	100	2e-09	-25	175
0	0.66012734	0.3241812	0	-2.3594837e-17	-2.6072088e-17	0	0	1.5707964	0.9927047	-0.0031679254	0	0.99226713	-0.029837327	0	0.0011193585	0.99969655	0	0.66	100	2e-09	-25	180
0	0.42703012	0.611406	0	-2.351585e-17	-2.6072094e-17	0	1.5707964	1.5707964	0.98596984	-0.116677396	0	0.29854956	0.9478349	0	0.00026827195	0.99969685	0	0.66	100	2e-09	-25	180
0	0.0001890055	0.31761837	0	-2.3430394e-17	-2.607215e-17	0	3.1415927	1.5707964	0.9927675	-0.0008709878	0	-0.991447	-0.051882092	0	-0.0007454625	0.99969894	0	0.66	100	2e-09	-25	180
0	0.4180609	0.051792536	0	-2.3536291e-17	-2.6072146e-17	0	4.712389	1.5707964	0.98736465	0.10385895	0	0.26983452	-0.95639247	0	0.0005999984	0.99969894	0	0.66	100	2e-09	-25	180
0	0.4274376	0.6009174	0	-2.3521963e-17	-2.6072093e-17	1.5707964	0	1.5707964	0.30294895	0.9466477	0	0.98206985	-0.14704716	0	0.0009887328	0.99969685	0	0.66	100	2e-09	-25	180
