# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	islands_angle (rad)	Cell_size (m)
0	-0.41145122	-0.58185786	0	-3.892248e-18	-5.785287e-18	3.3379421	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	-0.36337516	-0.5721267	0	-3.882016e-18	-5.7853653e-18	3.3379421	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3162633	-0.5577162	0	-3.871913e-18	-5.785576e-18	3.3379421	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2705659	-0.53867775	0	-3.862104e-18	-5.7859013e-18	3.3379421	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	-0.22676009	-0.51511234	0	-3.8527637e-18	-5.7863116e-18	3.3379421	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	-0.18534158	-0.4871842	0	-3.8440725e-18	-5.7867666e-18	3.3379421	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	-0.14680985	-0.4551306	0	-3.83619e-18	-5.7872223e-18	3.3379421	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	-0.11165115	-0.41926607	0	-3.829251e-18	-5.787636e-18	3.3379421	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	-0.08031456	-0.379976	0	-3.8233537e-18	-5.787975e-18	3.3379421	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	-0.05319248	-0.33770448	0	-3.8185623e-18	-5.7882232e-18	3.3379421	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.030609552	-0.29293346	0	-3.814895e-18	-5.7883713e-18	3.3379421	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	-0.012818157	-0.24616686	0	-3.8123476e-18	-5.788423e-18	3.3379421	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	-2.0394526e-09	-0.19791268	0	-3.8108943e-18	-5.788391e-18	3.3379421	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.007727954	-0.14867851	0	-3.8105e-18	-5.788292e-18	3.3379421	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.010304332	-0.09895661	0	-3.811129e-18	-5.788141e-18	3.3379421	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.023095468	-0.14720964	0	-3.8137245e-18	-5.788007e-18	3.436117	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.020493098	-0.09749462	0	-3.8158574e-18	-5.7877633e-18	3.436117	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.012766987	-0.048264377	0	-3.8189113e-18	-5.7875193e-18	3.436117	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	-6.578879e-10	-8.223599e-10	0	-3.8228735e-18	-5.787283e-18	3.436117	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	-0.017677618	0.046813343	0	-3.8277386e-18	-5.787055e-18	3.436117	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	-0.040081006	0.09168664	0	-3.833499e-18	-5.786825e-18	3.436117	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	-0.06696314	0.13413382	0	-3.8401442e-18	-5.786587e-18	3.436117	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09801048	0.17368498	0	-3.8476397e-18	-5.786334e-18	3.436117	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13284545	0.20990396	0	-3.855924e-18	-5.7860705e-18	3.436117	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	-0.1710338	0.24240692	0	-3.8649042e-18	-5.785811e-18	3.436117	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21210644	0.27087632	0	-3.8744536e-18	-5.7855775e-18	3.436117	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25557533	0.29506844	0	-3.884423e-18	-5.785401e-18	3.436117	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	-0.30095407	0.31481037	0	-3.894649e-18	-5.7853058e-18	3.436117	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	-0.34777454	0.32999235	0	-3.9049654e-18	-5.7853144e-18	3.436117	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3955891	0.34055403	0	-3.915218e-18	-5.785436e-18	3.436117	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	-0.44397733	0.34647226	0	-3.925276e-18	-5.7856693e-18	3.436117	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	-0.49253592	0.34775004	0	-3.93504e-18	-5.7859993e-18	3.436117	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5408723	0.34441036	0	-3.9444426e-18	-5.7864018e-18	3.436117	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5885916	0.33649567	0	-3.953451e-18	-5.7868456e-18	3.436117	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-0.63528687	0.3240757	0	-3.96206e-18	-5.787294e-18	3.436117	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6805382	0.30725393	0	-3.9702783e-18	-5.7877108e-18	3.436117	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.7239117	0.28618118	0	-3.978123e-18	-5.788066e-18	3.436117	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.76497126	0.2610651	0	-3.9855977e-18	-5.788334e-18	3.436117	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8032947	0.23217142	0	-3.9926867e-18	-5.788501e-18	3.436117	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.838491	0.19982411	0	-3.999349e-18	-5.7885677e-18	3.436117	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.870214	0.16439523	0	-4.0055076e-18	-5.788542e-18	3.436117	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.89818054	0.12628637	0	-4.0110575e-18	-5.7884424e-18	3.436117	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.92217207	0.08591149	0	-4.0158713e-18	-5.78829e-18	3.436117	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.94202816	0.0436857	0	-4.019813e-18	-5.7881074e-18	3.436117	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9576464	1.1841983e-09	0	-4.022748e-18	-5.7879176e-18	3.436117	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9689615	-0.04477193	0	-4.0245567e-18	-5.787734e-18	3.436117	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.97593576	-0.09028069	0	-4.0251506e-18	-5.7875726e-18	3.436117	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.97854865	-0.1361947	0	-4.0244727e-18	-5.7874424e-18	3.436117	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9767886	-0.18219452	0	-4.0225123e-18	-5.787351e-18	3.436117	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.97065	-0.2279592	0	-4.0193024e-18	-5.787304e-18	3.436117	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9601367	-0.2731544	0	-4.0149225e-18	-5.787303e-18	3.436117	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9452675	-0.3174286	0	-4.0094842e-18	-5.787344e-18	3.436117	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.92608947	-0.36040014	0	-4.003133e-18	-5.7874175e-18	3.436117	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.90268993	-0.4016631	0	-3.9960272e-18	-5.787505e-18	3.436117	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8752136	-0.44078392	0	-3.9883287e-18	-5.78758e-18	3.436117	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.84386647	-0.47733223	0	-3.980187e-18	-5.7876177e-18	3.436117	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8089308	-0.5108731	0	-3.971727e-18	-5.7875917e-18	3.436117	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.77075356	-0.5410065	0	-3.9630393e-18	-5.7874837e-18	3.436117	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.72973573	-0.56738144	0	-3.9541773e-18	-5.7872897e-18	3.436117	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6863118	-0.5897094	0	-3.945163e-18	-5.7870226e-18	3.436117	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6409309	-0.6077659	0	-3.9359913e-18	-5.7867053e-18	3.436117	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5940407	-0.6213864	0	-3.9266454e-18	-5.7863732e-18	3.436117	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	-0.54607075	-0.63045955	0	-3.9171146e-18	-5.786066e-18	3.436117	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	-0.49743548	-0.6349102	0	-3.9074035e-18	-5.7858227e-18	3.436117	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	-0.44853544	-0.63469005	0	-3.8975464e-18	-5.785678e-18	3.436117	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3997667	-0.6297706	0	-3.8876116e-18	-5.7856552e-18	3.436117	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	-0.35153812	-0.6201413	0	-3.877706e-18	-5.7857657e-18	3.436117	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	-0.304275	-0.6058177	0	-3.8679673e-18	-5.786003e-18	3.436117	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	-0.25843102	-0.5868502	0	-3.858562e-18	-5.7863513e-18	3.436117	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21448444	-0.56333977	0	-3.8496634e-18	-5.7867736e-18	3.436117	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	-0.17293462	-0.53545034	0	-3.8414503e-18	-5.7872294e-18	3.436117	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13428566	-0.5034201	0	-3.8340822e-18	-5.78767e-18	3.436117	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	-0.09902619	-0.46756575	0	-3.827691e-18	-5.788051e-18	3.436117	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	-0.06760842	-0.42827314	0	-3.8223706e-18	-5.7883407e-18	3.436117	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	-0.040427137	-0.38599166	0	-3.8181764e-18	-5.78852e-18	3.436117	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.017807478	-0.3412073	0	-3.815122e-18	-5.7885864e-18	3.436117	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	1.9736637e-10	-0.29442847	0	-3.813192e-18	-5.7885483e-18	3.436117	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.012818231	-0.24616703	0	-3.812347e-18	-5.7884226e-18	3.436117	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.020535333	-0.19692893	0	-3.8125404e-18	-5.7882336e-18	3.436117	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.023095477	-0.14720958	0	-3.8137237e-18	-5.7880065e-18	3.436117	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.040830128	-0.19398277	0	-3.8173815e-18	-5.7878162e-18	3.5342917	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.038200412	-0.14428203	0	-3.8199854e-18	-5.787536e-18	3.5342917	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.03045465	-0.09506723	0	-3.823444e-18	-5.7872794e-18	3.5342917	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.01767765	-0.046813354	0	-3.827738e-18	-5.787054e-18	3.5342917	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	1.3157758e-10	-2.4341853e-09	0	-3.8328605e-18	-5.786857e-18	3.5342917	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	-0.022394814	0.044888597	0	-3.838806e-18	-5.7866776e-18	3.5342917	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	-0.049262673	0.0873701	0	-3.845562e-18	-5.7865006e-18	3.5342917	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	-0.080293186	0.12697661	0	-3.8531004e-18	-5.786317e-18	3.5342917	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	-0.115113616	0.16327322	0	-3.861363e-18	-5.7861242e-18	3.5342917	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	-0.15329047	0.19587544	0	-3.870262e-18	-5.7859365e-18	3.5342917	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	-0.19435996	0.22446416	0	-3.879676e-18	-5.7857702e-18	3.5342917	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	-0.23783533	0.24879308	0	-3.8894616e-18	-5.7856523e-18	3.5342917	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	-0.28323174	0.26868704	0	-3.8994593e-18	-5.785609e-18	3.5342917	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	-0.33008066	0.28403333	0	-3.909507e-18	-5.785659e-18	3.5342917	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3779361	0.29476973	0	-3.9194547e-18	-5.785812e-18	3.5342917	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	-0.42637727	0.3008702	0	-3.9291757e-18	-5.786067e-18	3.5342917	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4750004	0.3023359	0	-3.9385713e-18	-5.7864117e-18	3.5342917	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5234137	0.29918823	0	-3.9475768e-18	-5.786821e-18	3.5342917	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	-0.57122135	0.29146838	0	-3.956161e-18	-5.7872658e-18	3.5342917	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-0.61801904	0.27924237	0	-3.9643206e-18	-5.787711e-18	3.5342917	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6633871	0.26261058	0	-3.9720663e-18	-5.7881215e-18	3.5342917	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.70689094	0.2417243	0	-3.9794166e-18	-5.7884672e-18	3.5342917	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.74809605	0.21678244	0	-3.9863786e-18	-5.7887224e-18	3.5342917	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.7865792	0.18804823	0	-3.9929423e-18	-5.788875e-18	3.5342917	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8219463	0.15584141	0	-3.999068e-18	-5.788922e-18	3.5342917	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.85385096	0.12052896	0	-4.0046845e-18	-5.7888717e-18	3.5342917	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8820057	0.08250907	0	-4.009693e-18	-5.7887423e-18	3.5342917	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9061857	0.04219651	0	-4.013972e-18	-5.788557e-18	3.5342917	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9262289	1.1841983e-09	0	-4.0173883e-18	-5.7883378e-18	3.5342917	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.94202816	-0.043685693	0	-4.0198132e-18	-5.7881074e-18	3.5342917	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9535131	-0.08848763	0	-4.021132e-18	-5.787886e-18	3.5342917	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.960644	-0.13405365	0	-4.02126e-18	-5.787689e-18	3.5342917	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9633951	-0.1800562	0	-4.0201424e-18	-5.7875263e-18	3.5342917	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9617541	-0.22616875	0	-4.0177767e-18	-5.7874118e-18	3.5342917	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9557109	-0.27207208	0	-4.0141967e-18	-5.7873497e-18	3.5342917	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.94526803	-0.317427	0	-4.009484e-18	-5.7873435e-18	3.5342917	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9304401	-0.36188337	0	-4.0037585e-18	-5.7873902e-18	3.5342917	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9112725	-0.40505436	0	-3.997166e-18	-5.787479e-18	3.5342917	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8878517	-0.44652814	0	-3.989869e-18	-5.787589e-18	3.5342917	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8603211	-0.4858698	0	-3.9820342e-18	-5.7876934e-18	3.5342917	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8288907	-0.52263564	0	-3.9738096e-18	-5.7877633e-18	3.5342917	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.79384357	-0.55639076	0	-3.965324e-18	-5.787769e-18	3.5342917	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.75553197	-0.58672833	0	-3.956666e-18	-5.787693e-18	3.5342917	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.71435976	-0.6132959	0	-3.947889e-18	-5.7875317e-18	3.5342917	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6707713	-0.6357971	0	-3.9390105e-18	-5.7872926e-18	3.5342917	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6252119	-0.6540144	0	-3.930024e-18	-5.7870056e-18	3.5342917	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5781393	-0.667777	0	-3.92091e-18	-5.786702e-18	3.5342917	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5299851	-0.6769746	0	-3.911654e-18	-5.7864245e-18	3.5342917	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	-0.48116297	-0.6815343	0	-3.9022593e-18	-5.786212e-18	3.5342917	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	-0.43207797	-0.68140644	0	-3.892757e-18	-5.7860953e-18	3.5342917	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
0	-0.38312617	-0.6765638	0	-3.883216e-18	-5.786099e-18	3.5342917	4.9087386	0.81	1e-07	1.28e-07	0	4e-09
0	-0.33471787	-0.6669953	0	-3.873742e-18	-5.786233e-18	3.5342917	5.006913	0.81	1e-07	1.28e-07	0	4e-09
0	-0.2872819	-0.65271586	0	-3.8644708e-18	-5.786487e-18	3.5342917	5.105088	0.81	1e-07	1.28e-07	0	4e-09
0	-0.24127331	-0.6337774	0	-3.8555687e-18	-5.7868422e-18	3.5342917	5.203263	0.81	1e-07	1.28e-07	0	4e-09
0	-0.19717333	-0.6102803	0	-3.8472088e-18	-5.787261e-18	3.5342917	5.3014374	0.81	1e-07	1.28e-07	0	4e-09
0	-0.15548506	-0.5823883	0	-3.839567e-18	-5.787697e-18	3.5342917	5.3996124	0.81	1e-07	1.28e-07	0	4e-09
0	-0.11671608	-0.5503426	0	-3.8327984e-18	-5.7881025e-18	3.5342917	5.497787	0.81	1e-07	1.28e-07	0	4e-09
0	-0.08135883	-0.51446176	0	-3.8270318e-18	-5.788431e-18	3.5342917	5.595962	0.81	1e-07	1.28e-07	0	4e-09
0	-0.049868062	-0.47513792	0	-3.8223553e-18	-5.7886517e-18	3.5342917	5.6941366	0.81	1e-07	1.28e-07	0	4e-09
0	-0.022640651	-0.43282282	0	-3.8188137e-18	-5.788748e-18	3.5342917	5.7923117	0.81	1e-07	1.28e-07	0	4e-09
0	-2.3026077e-09	-0.38800716	0	-3.8164124e-18	-5.788721e-18	3.5342917	5.8904862	0.81	1e-07	1.28e-07	0	4e-09
0	0.017807424	-0.3412074	0	-3.8151224e-18	-5.7885868e-18	3.5342917	5.988661	0.81	1e-07	1.28e-07	0	4e-09
0	0.030609652	-0.29293376	0	-3.8148945e-18	-5.7883705e-18	3.5342917	6.086836	0.81	1e-07	1.28e-07	0	4e-09
0	0.038299967	-0.2436938	0	-3.815668e-18	-5.7881037e-18	3.5342917	6.1850104	0.81	1e-07	1.28e-07	0	4e-09
0	0.040830083	-0.19398275	0	-3.8173815e-18	-5.7878162e-18	3.5342917	6.2831855	0.81	1e-07	1.28e-07	0	4e-09
0	0.063322544	-0.23877452	0	-3.822105e-18	-5.787564e-18	3.6324666	0	0.81	1e-07	1.28e-07	0	4e-09
0	0.06065385	-0.18910089	0	-3.8251334e-18	-5.7872666e-18	3.6324666	0.09817477	0.81	1e-07	1.28e-07	0	4e-09
0	0.052877095	-0.13991506	0	-3.828939e-18	-5.787019e-18	3.6324666	0.19634955	0.81	1e-07	1.28e-07	0	4e-09
0	0.040081035	-0.09168665	0	-3.833499e-18	-5.786825e-18	3.6324666	0.2945243	0.81	1e-07	1.28e-07	0	4e-09
0	0.022394784	-0.044888575	0	-3.8388054e-18	-5.7866776e-18	3.6324666	0.3926991	0.81	1e-07	1.28e-07	0	4e-09
0	-1.7105086e-09	9.539375e-10	0	-3.844854e-18	-5.78656e-18	3.6324666	0.49087384	0.81	1e-07	1.28e-07	0	4e-09
0	-0.02686258	0.04250073	0	-3.851638e-18	-5.7864555e-18	3.6324666	0.5890486	0.81	1e-07	1.28e-07	0	4e-09
0	-0.057886492	0.082148254	0	-3.8591297e-18	-5.786349e-18	3.6324666	0.6872234	0.81	1e-07	1.28e-07	0	4e-09
0	-0.092701495	0.11850844	0	-3.86728e-18	-5.7862347e-18	3.6324666	0.7853982	0.81	1e-07	1.28e-07	0	4e-09
0	-0.13088173	0.15119594	0	-3.8760046e-18	-5.7861197e-18	3.6324666	0.88357294	0.81	1e-07	1.28e-07	0	4e-09
0	-0.17196234	0.17989106	0	-3.8851896e-18	-5.7860213e-18	3.6324666	0.9817477	0.81	1e-07	1.28e-07	0	4e-09
0	-0.21546021	0.204344	0	-3.894696e-18	-5.785961e-18	3.6324666	1.0799224	0.81	1e-07	1.28e-07	0	4e-09
0	-0.26089254	0.22437765	0	-3.904371e-18	-5.7859663e-18	3.6324666	1.1780972	0.81	1e-07	1.28e-07	0	4e-09
0	-0.30779016	0.23987606	0	-3.9140574e-18	-5.7860523e-18	3.6324666	1.276272	0.81	1e-07	1.28e-07	0	4e-09
0	-0.3557073	0.2507743	0	-3.9236092e-18	-5.786232e-18	3.6324666	1.3744467	0.81	1e-07	1.28e-07	0	4e-09
0	-0.4042239	0.25704402	0	-3.932902e-18	-5.786505e-18	3.6324666	1.4726216	0.81	1e-07	1.28e-07	0	4e-09
0	-0.45293656	0.2586843	0	-3.9418403e-18	-5.786857e-18	3.6324666	1.5707964	0.81	1e-07	1.28e-07	0	4e-09
0	-0.50145197	0.25571445	0	-3.9503615e-18	-5.787267e-18	3.6324666	1.6689711	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5493753	0.24817322	0	-3.958438e-18	-5.7877075e-18	3.6324666	1.7671459	0.81	1e-07	1.28e-07	0	4e-09
0	-0.5963018	0.23612502	0	-3.9660676e-18	-5.7881446e-18	3.6324666	1.8653207	0.81	1e-07	1.28e-07	0	4e-09
0	-0.64181316	0.21966706	0	-3.973263e-18	-5.788543e-18	3.6324666	1.9634954	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6854761	0.1989447	0	-3.980047e-18	-5.7888742e-18	3.6324666	2.06167	0.81	1e-07	1.28e-07	0	4e-09
0	-0.7268546	0.17415544	0	-3.986429e-18	-5.7891124e-18	3.6324666	2.1598449	0.81	1e-07	1.28e-07	0	4e-09
0	-0.7655239	0.14555694	0	-3.992405e-18	-5.7892456e-18	3.6324666	2.2580197	0.81	1e-07	1.28e-07	0	4e-09
0	-0.801088	0.11346433	0	-3.9979393e-18	-5.7892696e-18	3.6324666	2.3561945	0.81	1e-07	1.28e-07	0	4e-09
0	-0.83319676	0.07824079	0	-4.002966e-18	-5.7891923e-18	3.6324666	2.4543693	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8615582	0.040282127	0	-4.007393e-18	-5.789032e-18	3.6324666	2.552544	0.81	1e-07	1.28e-07	0	4e-09
0	-0.885943	5.2631033e-10	0	-4.011104e-18	-5.788812e-18	3.6324666	2.6507187	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9061858	-0.04219637	0	-4.0139725e-18	-5.788557e-18	3.6324666	2.7488935	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9221714	-0.085912675	0	-4.0158713e-18	-5.78829e-18	3.6324666	2.8470683	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9338277	-0.1307743	0	-4.0166943e-18	-5.7880326e-18	3.6324666	2.9452431	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9411101	-0.17643037	0	-4.016357e-18	-5.7878034e-18	3.6324666	3.043418	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9439923	-0.22254539	0	-4.0148133e-18	-5.7876173e-18	3.6324666	3.1415927	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9424554	-0.26879725	0	-4.01206e-18	-5.787486e-18	3.6324666	3.2397673	0.81	1e-07	1.28e-07	0	4e-09
0	-0.9364886	-0.314861	0	-4.008138e-18	-5.7874188e-18	3.6324666	3.3379421	0.81	1e-07	1.28e-07	0	4e-09
0	-0.92608935	-0.36040065	0	-4.0031327e-18	-5.7874175e-18	3.6324666	3.436117	0.81	1e-07	1.28e-07	0	4e-09
0	-0.91127264	-0.40505412	0	-3.9971654e-18	-5.787479e-18	3.6324666	3.5342917	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8920807	-0.4484352	0	-3.9903875e-18	-5.7875904e-18	3.6324666	3.6324666	0.81	1e-07	1.28e-07	0	4e-09
0	-0.86859953	-0.49012637	0	-3.9829656e-18	-5.787731e-18	3.6324666	3.7306414	0.81	1e-07	1.28e-07	0	4e-09
0	-0.84097207	-0.5296881	0	-3.975065e-18	-5.787871e-18	3.6324666	3.828816	0.81	1e-07	1.28e-07	0	4e-09
0	-0.8094131	-0.56666696	0	-3.9668385e-18	-5.7879755e-18	3.6324666	3.9269907	0.81	1e-07	1.28e-07	0	4e-09
0	-0.77420765	-0.6006254	0	-3.9584133e-18	-5.788016e-18	3.6324666	4.0251656	0.81	1e-07	1.28e-07	0	4e-09
0	-0.7357138	-0.63115114	0	-3.9498776e-18	-5.787973e-18	3.6324666	4.12334	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6943441	-0.65788496	0	-3.9412803e-18	-5.7878394e-18	3.6324666	4.221515	0.81	1e-07	1.28e-07	0	4e-09
0	-0.65054333	-0.6805343	0	-3.9326367e-18	-5.787629e-18	3.6324666	4.3196898	0.81	1e-07	1.28e-07	0	4e-09
0	-0.6047703	-0.69887376	0	-3.923936e-18	-5.787366e-18	3.6324666	4.417865	0.81	1e-07	1.28e-07	0	4e-09
0	-0.55747944	-0.7127397	0	-3.915155e-18	-5.7870867e-18	3.6324666	4.5160394	0.81	1e-07	1.28e-07	0	4e-09
0	-0.509107	-0.72202146	0	-3.906277e-18	-5.7868327e-18	3.6324666	4.6142144	0.81	1e-07	1.28e-07	0	4e-09
0	-0.46006972	-0.7266454	0	-3.8973016e-18	-5.7866433e-18	3.6324666	4.712389	0.81	1e-07	1.28e-07	0	4e-09
0	-0.41077235	-0.72656494	0	-3.8882568e-18	-5.7865478e-18	3.6324666	4.8105636	0.81	1e-07	1.28e-07	0	4e-09
