# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Length (nm)
3.070051682420662e-09	0.97354996	0.116430506	0.0023786037	1.7194953e-18	-0	65
3.0801308860496743e-09	0.97527397	0.10627991	0.001895649	1.9632937e-18	-0	65
3.0901013850304905e-09	0.97457635	0.102717906	-0.0009201563	2.478635e-18	-0	65
3.1001605274006414e-09	0.97129804	0.10416108	-0.008528689	1.87266e-18	-0	65
3.110031345873116e-09	0.97001845	0.11777441	-0.009058043	2.1304363e-18	-0	65
3.120130954033672e-09	0.9685828	0.13040732	-0.005664641	3.032971e-18	-0	65
3.1301523176494013e-09	0.969078	0.14475632	0.0031374537	2.7658922e-18	-0	65
3.1401877568854686e-09	0.9658704	0.13760068	0.0068618883	2.5982932e-18	-0	65
3.150101465476942e-09	0.96223	0.14343034	0.003955435	3.5503254e-18	-0	65
3.160050264029585e-09	0.9679216	0.13071634	0.012643577	2.6796667e-18	-0	65
3.1700757010847007e-09	0.97106326	0.12535214	0.009566196	3.0192442e-18	-0	65
3.1800378006597384e-09	0.9754731	0.10536025	0.021061774	9.544856e-19	-0	65
3.190141420012004e-09	0.97956127	0.07647209	0.015721733	2.453371e-18	-0	65
3.2000250582739413e-09	0.97766834	0.06320196	0.019888677	3.0323542e-18	-0	65
3.210178295702359e-09	0.97677594	0.036999516	0.0145099405	3.2420471e-18	-0	65
3.2200888204538847e-09	0.9791604	0.008132518	0.017560147	1.9554045e-18	-0	65
3.23016001233846e-09	0.98092246	-0.0012771973	0.009029549	1.3803129e-18	-0	65
3.2401039188823517e-09	0.98131424	-0.013192908	0.010895998	3.4787995e-18	-0	65
3.2501153943679763e-09	0.9790459	-0.031260844	0.0108314	2.491811e-18	-0	65
3.260036947812521e-09	0.98110133	-0.045930814	0.01079589	1.4240071e-18	-0	65
3.270115081533097e-09	0.9794282	-0.05928684	0.0071364115	2.662899e-18	-0	65
3.2800612585604896e-09	0.9779289	-0.052857492	0.008001604	3.567355e-18	-0	65
3.290177161474676e-09	0.9732924	-0.081665196	0.009077931	1.52988e-18	-0	65
3.300188046311752e-09	0.97092396	-0.10953924	0.013377545	2.756666e-18	-0	65
3.3101834038231474e-09	0.97049326	-0.12413457	0.0051103327	3.338611e-18	-0	65
3.3201921957731416e-09	0.96978205	-0.12208082	0.0067566982	1.5675534e-18	-0	65
3.3301581517040494e-09	0.96953326	-0.13214937	0.01488021	2.0689065e-18	-0	65
3.3401047707470446e-09	0.96575224	-0.13930777	0.0053786975	3.1845384e-18	-0	65
3.3500842808188076e-09	0.967593	-0.15402095	0.008521019	2.2772222e-18	-0	65
3.3600621245224686e-09	0.9616178	-0.17067161	0.01946365	3.2211116e-18	-0	65
3.370028892600952e-09	0.956726	-0.19475032	0.02071078	1.6851509e-18	-0	65
3.3801622126937643e-09	0.9547304	-0.21395898	0.0073494134	2.3897078e-18	-0	65
3.390008993289537e-09	0.95436966	-0.22312152	0.010164141	2.2980759e-18	-0	65
3.4001573729154316e-09	0.95277256	-0.2334358	0.01525605	2.1152549e-18	-0	65
3.41005108312337e-09	0.9504522	-0.24334158	0.012425606	3.1416605e-18	-0	65
3.4200733854715557e-09	0.94273305	-0.26804152	0.0039458387	4.922739e-18	-0	65
3.4301185708607966e-09	0.94965506	-0.25896248	0.0074268486	1.8862243e-18	-0	65
3.440015070810249e-09	0.94359475	-0.27784538	0.010428999	2.3201515e-18	-0	65
3.4500837523187735e-09	0.93940556	-0.2884426	0.0066240616	1.6015661e-18	-0	65
3.460179579530114e-09	0.9397836	-0.2821234	-0.010636936	2.6839048e-18	-0	65
3.4701470333628274e-09	0.9410737	-0.27659932	-0.004440858	1.0576538e-18	-0	65
3.480039551884861e-09	0.9404339	-0.2715485	-0.009425923	2.8171485e-18	-0	65
3.4900855850270843e-09	0.94358224	-0.26371557	-0.0068038376	3.3937128e-18	-0	65
3.500139666381194e-09	0.9450551	-0.24383181	-0.016313069	3.0698317e-18	-0	65
3.510165622219487e-09	0.94627434	-0.23199965	-0.011242828	2.0328437e-18	-0	65
3.520149187059164e-09	0.9540407	-0.20799792	-0.007062068	3.0018488e-18	-0	65
3.530004247764361e-09	0.95809853	-0.18756774	-0.01533824	7.407353e-19	-0	65
3.540029217299839e-09	0.95984703	-0.17922622	-0.001540228	1.5649667e-18	-0	65
3.550172674740136e-09	0.95747423	-0.18376242	0.005364106	1.4696789e-18	-0	65
3.5600133741733887e-09	0.9581372	-0.19315325	0.008560564	3.631332e-18	-0	65
3.5700407557087486e-09	0.9569079	-0.21245544	0.007959952	2.7052816e-18	-0	65
3.580047343830048e-09	0.95839846	-0.21677215	0.0044375914	1.4804094e-18	-0	65
3.5901461715106735e-09	0.95916224	-0.21137945	0.001982275	1.2367374e-18	-0	65
3.600000593305888e-09	0.956742	-0.21664993	0.0016641765	2.0948603e-18	-0	65
3.610144476384971e-09	0.9561244	-0.2168054	-0.0021085027	3.08214e-18	-0	65
3.620086519968017e-09	0.96221155	-0.20203167	-0.010732572	1.3677395e-18	-0	65
3.630018014146065e-09	0.96762556	-0.17047718	-0.021801488	1.7662182e-18	-0	65
3.6400426389937285e-09	0.9697574	-0.15154366	-0.015322365	3.3584652e-18	-0	65
3.6500776337920444e-09	0.97014785	-0.12708876	-0.018008662	2.5225532e-18	-0	65
3.660176158003693e-09	0.9670122	-0.12010534	-0.01781022	2.8112509e-18	-0	65
3.670145544661757e-09	0.9680438	-0.09037337	-0.021607717	2.531789e-18	-0	65
3.6800586494162104e-09	0.9662238	-0.06996295	-0.02395104	3.380686e-18	-0	65
3.6901078378125363e-09	0.97150207	-0.026181703	-0.02923798	2.5041621e-18	-0	65
3.7000206672753797e-09	0.9769719	0.025784021	-0.041517004	3.0238874e-18	-0	65
3.710082036871807e-09	0.9786422	0.056301557	-0.028219175	1.6006094e-18	-0	65
3.7201528104472906e-09	0.9775798	0.08666579	-0.030668503	3.2220858e-18	-0	65
3.730135446847727e-09	0.9750782	0.106988885	-0.019960798	1.6878271e-18	-0	65
3.7400801040946315e-09	0.9673393	0.13484985	-0.019760529	2.9985791e-18	-0	65
3.75006596766128e-09	0.9630112	0.16115515	-0.015798585	2.3561762e-18	-0	65
3.760015398886764e-09	0.96259755	0.18433243	-0.0092280805	2.00352e-18	-0	65
3.770139861727251e-09	0.9647105	0.18746175	0.004299352	1.8995326e-18	-0	65
3.780040128732146e-09	0.967336	0.17712133	0.011894115	2.4639717e-18	-0	65
3.790057084530699e-09	0.9676627	0.16584255	0.01410376	1.425792e-18	-0	65
3.800148625043925e-09	0.9658743	0.15634055	0.002810788	2.6289152e-18	-0	65
3.810148585026592e-09	0.9617172	0.15068828	0.015644068	2.4694185e-18	-0	65
3.8201079321539515e-09	0.9641881	0.1369385	0.014748707	2.5017172e-18	-0	65
3.8300513213352404e-09	0.9695768	0.11760883	0.00981537	2.6184894e-18	-0	65
3.840186394013195e-09	0.9738386	0.10876094	0.007898122	2.1810552e-18	-0	65
3.850080686587495e-09	0.97484744	0.09904302	0.008278202	2.5574487e-18	-0	65
3.860009267719812e-09	0.97725546	0.077556975	0.017876439	1.7118962e-18	-0	65
3.87008310137526e-09	0.9772231	0.045754906	0.005402237	1.6966e-18	-0	65
3.880014173210623e-09	0.97474974	0.03078826	0.002568595	2.0483234e-18	-0	65
3.890190703970059e-09	0.97268623	0.014098523	0.0012412481	2.4319106e-18	-0	65
3.900131481735502e-09	0.9711293	0.0086702285	0.0030945141	2.6461373e-18	-0	65
3.910070600470531e-09	0.9655841	-0.011040619	0.012964212	3.1757263e-18	-0	65
3.920120159181002e-09	0.9652817	-0.018932747	0.007265657	2.687046e-18	-0	65
3.9301413117960875e-09	0.96601886	-0.016663449	0.0027338394	2.7473483e-18	-0	65
3.940034291512191e-09	0.9689613	-0.016820733	-0.004220307	3.098137e-18	-0	65
3.950129996952355e-09	0.9693597	-0.008338632	-0.0004765766	2.8375182e-18	-0	65
3.9600664042142876e-09	0.9742734	-0.0050646514	0.0066701663	2.2571323e-18	-0	65
3.970077401766529e-09	0.9788821	-0.008854355	0.0069613284	3.5177915e-18	-0	65
3.980186250053778e-09	0.9813552	-0.0065995594	0.010778718	2.0988784e-18	-0	65
3.990136022046894e-09	0.97820663	-0.025066353	0.013294932	2.8770105e-18	-0	65
4.000102114231892e-09	0.9678938	-0.045483965	0.0064150146	2.853756e-18	-0	65
4.010020749272222e-09	0.96990186	-0.05675252	0.0045413384	3.39586e-18	-0	65
4.020124957938904e-09	0.9720166	-0.06813216	0.0063453224	3.421298e-18	-0	65
4.030078329807188e-09	0.9746697	-0.08544418	0.013280272	2.9338624e-18	-0	65
4.040170519961474e-09	0.97732836	-0.09493535	0.0043137344	2.5602417e-18	-0	65
4.050069813363709e-09	0.98068285	-0.081279635	-0.005890182	2.6049423e-18	-0	65
4.060074626930644e-09	0.9789829	-0.06909768	-0.016064683	2.0453304e-18	-0	65
4.070050623730941e-09	0.9772586	-0.050138015	-0.016130254	3.689433e-18	-0	65
4.080030722606365e-09	0.97510284	-0.023690315	-0.017795343	1.8026596e-18	-0	65
4.090143023331899e-09	0.97661304	-0.014576834	-0.008979761	2.2227673e-18	-0	65
4.100165200144546e-09	0.97767043	-0.016185442	-0.012760717	3.421732e-18	-0	65
4.110049148057523e-09	0.9794468	0.0034387617	-0.01732988	2.681636e-18	-0	65
4.1200121268146465e-09	0.9829507	0.0244045	-0.018926943	1.8055285e-18	-0	65
4.130071957239865e-09	0.9801223	0.06276291	-0.022044072	2.730333e-18	-0	65
4.14014904069445e-09	0.9732173	0.105689436	-0.027071537	2.0366084e-18	-0	65
4.150141077747712e-09	0.9691815	0.13091972	-0.029820403	3.737605e-18	-0	65
4.1600844219165186e-09	0.959234	0.17160746	-0.03195243	2.5074431e-18	-0	65
4.1700014396754855e-09	0.950438	0.20244686	-0.03181072	2.0719222e-18	-0	65
4.18007343734607e-09	0.94455785	0.23873436	-0.022850247	2.8156084e-18	-0	65
4.190182389053082e-09	0.9434544	0.25774685	-0.011129144	3.4053297e-18	-0	65
4.200009919169784e-09	0.9437513	0.26929483	-0.010863604	2.1733182e-18	-0	65
4.2101287930977955e-09	0.9389073	0.2925778	-0.011761049	1.7856997e-18	-0	65
4.220156101323181e-09	0.94018084	0.28708053	-0.0029609292	2.1725545e-18	-0	65
4.230012337362178e-09	0.9394015	0.28437638	-0.0027919512	1.9754339e-18	-0	65
4.240073995296739e-09	0.94016033	0.27815294	0.01055348	4.6453863e-18	-0	65
4.250167449290708e-09	0.93694484	0.27168295	0.0068747983	1.9313555e-18	-0	65
4.2600421208077514e-09	0.9428796	0.2488578	0.00642746	1.7018544e-18	-0	65
4.2700977568761275e-09	0.9426895	0.23630273	0.015790157	1.6667886e-18	-0	65
4.280091488606892e-09	0.9505931	0.22050883	0.02354456	3.962896e-18	-0	65
4.290083509180494e-09	0.96512574	0.1844552	0.022195058	2.2226459e-18	-0	65
4.3000146223614326e-09	0.9719058	0.1566084	0.0196506	4.2422537e-19	-0	65
4.310108855965901e-09	0.97497004	0.13623282	0.01678952	3.33419e-18	-0	65
4.320141649558954e-09	0.9800532	0.10224406	0.01841715	1.9379605e-18	-0	65
4.330051847922673e-09	0.9769615	0.07468446	0.02803142	1.7190737e-18	-0	65
4.340117859729279e-09	0.9761856	0.049466256	0.02059092	2.639043e-18	-0	65
4.350050387809143e-09	0.97355044	0.01681373	0.027511891	2.4111453e-18	-0	65
4.3601167509393635e-09	0.9755201	-0.02497318	0.027014883	2.0868677e-18	-0	65
4.370181848987211e-09	0.976926	-0.054736476	0.0153700365	4.3777157e-18	-0	65
4.380103894076389e-09	0.97559863	-0.080245465	0.010059717	1.819617e-18	-0	65
4.390044678830832e-09	0.9753152	-0.09363196	0.0075667864	1.3396889e-18	-0	65
4.400003904121743e-09	0.97406554	-0.10924195	0.012191215	3.729506e-18	-0	65
4.4101312026539055e-09	0.9711491	-0.110755235	0.0094807185	3.510419e-18	-0	65
4.420011337256785e-09	0.9678606	-0.13093437	0.0077970284	2.9185358e-18	-0	65
4.430008146705999e-09	0.9681875	-0.13774702	0.004138713	1.3276244e-18	-0	65
4.440015655064718e-09	0.97152066	-0.12634556	-0.0005637988	1.6172247e-18	-0	65
4.450186096639721e-09	0.97002816	-0.12870248	-0.0037379228	3.2813115e-18	-0	65
4.460136998405502e-09	0.9687968	-0.13851054	0.0074198856	1.714884e-18	-0	65
4.470027942327227e-09	0.96598583	-0.16085511	0.011994212	2.2774636e-18	-0	65
4.480077923005907e-09	0.9627505	-0.17301455	0.0025929587	3.1138083e-18	-0	65
4.4901328715547875e-09	0.9624874	-0.17466447	0.00078558613	2.4082092e-18	-0	65
4.500104919585521e-09	0.96626306	-0.17289752	-0.009324057	2.3231754e-18	-0	65
4.510058989961316e-09	0.9677482	-0.15708382	-0.02120745	2.4275222e-18	-0	65
4.520181056074352e-09	0.97081894	-0.12930304	-0.016102782	2.712336e-18	-0	65
4.53007104632327e-09	0.97141296	-0.10796297	-0.009712727	1.7314292e-18	-0	65
4.5401776346205005e-09	0.9738137	-0.08925223	-0.009071837	1.9214734e-18	-0	65
4.550012503372839e-09	0.9746826	-0.07851556	-0.007968187	3.1282199e-18	-0	65
4.5600737755157785e-09	0.97916245	-0.06754899	-0.007497835	1.3011638e-18	-0	65
4.570114483520166e-09	0.9752718	-0.04882481	-0.0013434238	2.8751535e-18	-0	65
4.580044539872298e-09	0.9732363	-0.05482852	0.0012442118	2.4261453e-18	-0	65
4.5901779193299045e-09	0.9739072	-0.059651002	-0.0062559214	1.8444552e-18	-0	65
4.600094464745512e-09	0.97521365	-0.044262774	-0.011868769	2.8428955e-18	-0	65
4.6100232826489135e-09	0.97757536	-0.027613265	-0.012567859	9.728632e-19	-0	65
4.620133794511356e-09	0.9788251	0.0026188924	-0.021859067	3.2156342e-18	-0	65
4.630101061278013e-09	0.98069763	0.025198512	-0.014374855	2.1463997e-18	-0	65
4.640051539281461e-09	0.9816577	0.040713053	-0.003038875	1.2710669e-18	-0	65
4.650093747880873e-09	0.97384936	0.058177106	-0.020680683	2.7776311e-18	-0	65
4.660001232597301e-09	0.9703264	0.08149991	-0.014873914	2.6463847e-18	-0	65
4.670191159137611e-09	0.96513784	0.103000954	-0.020543246	2.9727124e-18	-0	65
4.6800028239753756e-09	0.9638424	0.12408501	-0.006789957	3.3287801e-18	-0	65
4.69004112837805e-09	0.9606768	0.15107656	-0.01820671	3.2398359e-18	-0	65
4.7000730845637874e-09	0.9619183	0.15814129	-0.017242562	1.9278402e-18	-0	65
4.710077681476098e-09	0.9565987	0.19097982	-0.017699031	3.2585417e-18	-0	65
4.72004113462611e-09	0.9507276	0.20544022	-0.012974547	1.7617258e-18	-0	65
4.7301773019194936e-09	0.9443918	0.22475876	-0.010237408	2.6655517e-18	-0	65
4.740020290879535e-09	0.9389533	0.24708271	-0.010854484	1.3937412e-18	-0	65
4.750118734902151e-09	0.9355378	0.27679533	-0.015551731	2.1246403e-18	-0	65
4.760123607324046e-09	0.93286866	0.2975645	-0.01605382	3.360697e-18	-0	65
4.7701073032306095e-09	0.92613995	0.32151377	-0.013882305	2.2103292e-18	-0	65
4.7800860752556974e-09	0.92389446	0.3305735	-0.012010591	1.294296e-18	-0	65
4.7900530438795175e-09	0.9221459	0.33680373	0.009681296	3.787851e-18	-0	65
4.800147209405567e-09	0.92796445	0.3156484	0.013304521	2.1444668e-18	-0	65
4.810056267090449e-09	0.932381	0.29976556	0.026139976	1.9666622e-18	-0	65
4.820149973225167e-09	0.9424324	0.25083145	0.03251023	2.1654958e-18	-0	65
4.830043005937913e-09	0.9525667	0.21675952	0.026534379	3.076424e-18	-0	65
4.840091941706336e-09	0.96478575	0.17559709	0.02617715	2.6814952e-18	-0	65
4.850149977714425e-09	0.9706583	0.14260168	0.025269601	1.1631854e-18	-0	65
4.860127002792992e-09	0.9673179	0.13099639	0.011546849	1.4896018e-18	-0	65
4.870061427278689e-09	0.96967685	0.10374578	0.022757864	3.3337376e-18	-0	65
4.880081843149108e-09	0.975628	0.065350145	0.020151747	3.189585e-18	-0	65
4.890055225053858e-09	0.9791996	0.05223157	0.0129517885	1.7065252e-18	-0	65
4.9000034302992944e-09	0.9822901	0.03891694	0.016008416	2.8114223e-18	-0	65
4.910190560811386e-09	0.9805478	0.0014168421	0.017955178	3.0557373e-18	-0	65
4.920092400142489e-09	0.9761881	-0.008004411	-0.0004121053	2.8069652e-18	-0	65
4.930172494932741e-09	0.97028714	-0.0015685399	0.005229401	2.4014958e-18	-0	65
4.9401614474772125e-09	0.96797454	-0.022446197	0.019698301	1.3405184e-18	-0	65
4.950097657567525e-09	0.9697895	-0.039504696	0.011849051	2.1030265e-18	-0	65
4.960007789625685e-09	0.97398496	-0.04847093	0.0026221531	2.360841e-18	-0	65
4.970017474086243e-09	0.976329	-0.059339553	0.013295472	3.0805453e-18	-0	65
4.980167534762362e-09	0.9770012	-0.07088967	0.014985527	3.2788832e-18	-0	65
4.990066867209623e-09	0.9778217	-0.08229266	0.010090516	1.5084767e-18	-0	65
5.000123453460085e-09	0.97842675	-0.08574423	0.0013433322	3.6367554e-18	-0	65
5.01016241424081e-09	0.9762668	-0.08423118	0.0037381668	1.8257983e-18	-0	65
5.020076330721647e-09	0.9720944	-0.08531759	0.006033027	2.7140714e-18	-0	65
5.030074987371341e-09	0.97062606	-0.10265466	-0.0023853583	1.4466317e-18	-0	65
5.040015138879731e-09	0.9754407	-0.084739275	-0.013437358	2.2731482e-18	-0	65
5.0501581013854445e-09	0.97732085	-0.071539775	-0.01822049	2.0329488e-18	-0	65
5.0601726395273756e-09	0.9802761	-0.044739358	-0.018710395	1.933703e-18	-0	65
5.070143682147993e-09	0.98184896	-0.009377397	-0.026680594	3.9552013e-18	-0	65
5.080034508988107e-09	0.9789726	0.014129908	-0.010678191	4.432924e-18	-0	65
5.0901057506535846e-09	0.9751993	0.042120744	-0.026362859	1.8649798e-18	-0	65
5.100047444101354e-09	0.969645	0.075945064	-0.017182827	3.2187047e-18	-0	65
5.110149080066294e-09	0.9695527	0.102062166	-0.016175155	3.273614e-18	-0	65
5.120069030485476e-09	0.97215694	0.10437534	-0.004176787	2.208548e-18	-0	65
5.1301709123262345e-09	0.97505087	0.10188547	0.0045868573	2.3623224e-18	-0	65
5.140109187790127e-09	0.977902	0.08706675	0.016324444	2.1534882e-18	-0	65
5.150058456478787e-09	0.9770397	0.06984027	0.014036697	2.3799146e-18	-0	65
5.160035762824516e-09	0.9779602	0.050046533	0.017591234	2.554577e-18	-0	65
5.170127753828418e-09	0.97771186	0.015739145	0.02490932	2.6181946e-18	-0	65
5.18013862592331e-09	0.97821	-0.01242511	0.023472022	1.668326e-18	-0	65
5.190068323032263e-09	0.9796928	-0.046550177	0.016681796	1.7079742e-18	-0	65
5.200036333731353e-09	0.97956824	-0.09036852	0.01112866	1.9433248e-18	-0	65
5.210200046342973e-09	0.97852457	-0.0962888	0.0044646477	3.9145582e-18	-0	65
5.220114604361722e-09	0.97898287	-0.1023883	0.010554639	3.1291217e-18	-0	65
5.230120985682906e-09	0.9758957	-0.107203834	-0.0023043577	1.7420252e-18	-0	65
5.2400482019204956e-09	0.97413826	-0.110314436	0.009954352	1.6995697e-18	-0	65
5.2500127416667035e-09	0.96826655	-0.13589738	0.011740002	2.6806103e-18	-0	65
5.260165498883442e-09	0.9632624	-0.15599911	0.008451109	2.9835346e-18	-0	65
5.270096028799388e-09	0.959703	-0.1807174	0.01282561	4.303696e-18	-0	65
5.280154356775626e-09	0.9560669	-0.20612043	0.010247816	2.7124572e-18	-0	65
5.29007142855574e-09	0.9526505	-0.23474792	0.006510951	2.813732e-18	-0	65
5.300008273432879e-09	0.95142156	-0.24310945	0.0037550812	7.0047727e-19	-0	65
5.310039732366647e-09	0.9565239	-0.23355755	-0.015624442	1.5601053e-18	-0	65
5.3200202284105294e-09	0.96040416	-0.2095567	-0.018372346	1.3686151e-18	-0	65
5.330013079713837e-09	0.96321934	-0.1871762	-0.0072503537	9.873769e-19	-0	65
5.340147444105322e-09	0.9652692	-0.17141579	-0.011392168	6.6970233e-19	-0	65
5.3500678707779226e-09	0.965379	-0.17064409	-0.010981739	2.4138323e-18	-0	65
5.360128806255596e-09	0.96425295	-0.16636677	0.0012573107	2.2668233e-18	-0	65
5.370127507187064e-09	0.96280956	-0.16153443	-0.002747047	2.7329681e-18	-0	65
5.380123833487732e-09	0.96412164	-0.15562063	-0.0051389164	6.0392834e-19	-0	65
5.390089840703984e-09	0.97016287	-0.14692177	-0.014017535	1.7548149e-18	-0	65
5.400051952361927e-09	0.9743064	-0.12365794	-0.01807908	2.0558993e-18	-0	65
5.410190331539052e-09	0.9778843	-0.10769839	0.0036411239	2.5196312e-18	-0	65
5.42012330607602e-09	0.97820926	-0.099652	-0.0077879936	2.837888e-18	-0	65
5.430045335214024e-09	0.97829306	-0.088657945	-0.008895949	1.8732293e-18	-0	65
5.4400839053730754e-09	0.97061974	-0.06997445	-0.021979928	1.6352507e-18	-0	65
5.450046131893635e-09	0.96729296	-0.04598552	-0.015420971	2.955344e-18	-0	65
5.460117364453931e-09	0.9685696	-0.040756486	-0.015328705	2.7329229e-18	-0	65
5.470039090418463e-09	0.9748133	-0.032424916	-0.0070452592	3.514097e-18	-0	65
5.480043395234619e-09	0.97709227	-0.044792764	0.0126608545	2.8218795e-18	-0	65
5.490156002990119e-09	0.97986364	-0.048288625	0.0051103737	3.078027e-18	-0	65
5.5000439117794725e-09	0.9781904	-0.050635368	0.005779641	1.0597418e-18	-0	65
5.510069364514316e-09	0.97201335	-0.034428004	0.008728448	1.2696758e-18	-0	65
5.520004966091248e-09	0.97020626	-0.042536404	0.0029142527	1.2554413e-18	-0	65
5.5300207156885214e-09	0.9737162	-0.04319732	-0.008421451	1.1986447e-18	-0	65
5.5401961980571976e-09	0.9731355	-0.040171936	0.00067484134	1.4672159e-18	-0	65
5.55007363865143e-09	0.9769247	-0.04092739	-0.004767093	2.0122498e-18	-0	65
5.560020736689352e-09	0.9758012	-0.022364091	-0.0098999515	2.7805362e-18	-0	65
5.5701300823976475e-09	0.9733841	-0.016275404	-0.003648379	3.543536e-18	-0	65
5.580178880293855e-09	0.97185886	-0.0037695933	0.0069962977	3.228625e-18	-0	65
5.590032706522534e-09	0.9749236	-0.0119652115	0.011788993	2.4678218e-18	-0	65
5.60018241104523e-09	0.9765085	-0.021113863	0.008866615	1.8096013e-18	-0	65
5.610057050947708e-09	0.97540784	-0.03721995	0.005936213	2.6096783e-18	-0	65
5.6200800797152044e-09	0.9725389	-0.02468653	0.0010124341	2.3341982e-18	-0	65
5.630198550428622e-09	0.9686944	-0.036195118	0.0061253975	3.7210133e-18	-0	65
5.6401234902965254e-09	0.9644451	-0.050389696	0.0059761587	2.8323297e-18	-0	65
5.650064105198356e-09	0.968612	-0.06700629	0.015485763	2.9341747e-18	-0	65
5.660024472563515e-09	0.97312796	-0.08620366	0.0115896575	3.2287333e-18	-0	65
5.6701076962552815e-09	0.9768061	-0.09032808	0.015082282	3.15973e-18	-0	65
5.6800551487157074e-09	0.97635794	-0.104606	0.007725251	1.8794445e-18	-0	65
5.690195868188615e-09	0.97247684	-0.12202663	-0.0022497678	2.235524e-18	-0	65
5.700095609999749e-09	0.96659046	-0.11916977	-0.007903181	2.3503533e-18	-0	65
5.710101783503436e-09	0.9638492	-0.12518278	0.0040534455	3.3420255e-19	-0	65
5.720107349367431e-09	0.96382946	-0.1323889	0.0063524046	2.3760995e-18	-0	65
5.7300466463368594e-09	0.9639761	-0.13017792	0.009004865	3.8206786e-18	-0	65
5.740160494302702e-09	0.9622465	-0.1309401	-0.00027010014	3.0223637e-18	-0	65
5.750153158215802e-09	0.9663371	-0.13500737	0.007228073	1.7302688e-18	-0	65
5.760200597593328e-09	0.9677023	-0.14623712	0.013592627	2.4524617e-18	-0	65
5.7701240686704785e-09	0.9673744	-0.16536745	0.017455041	2.9579034e-18	-0	65
5.780155788907922e-09	0.96229136	-0.1737354	0.015217677	2.3361148e-18	-0	65
5.790065207058134e-09	0.9576901	-0.18199483	-0.002165562	1.0523363e-18	-0	65
5.80018733995611e-09	0.95836824	-0.17596354	-0.0013154106	1.8522402e-18	-0	65
5.810075596298988e-09	0.9628206	-0.17492193	-0.006539872	2.7200728e-18	-0	65
5.820121309383765e-09	0.9658444	-0.1650078	-0.009715256	1.5880757e-18	-0	65
5.830193475769261e-09	0.9683702	-0.15971072	0.0007614967	3.3876076e-18	-0	65
5.840116449370972e-09	0.9656832	-0.15764709	-0.0064896937	2.0722673e-18	-0	65
