# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Roundness ()	Size (nm)	Temp (K)	alpha ()	Cell_size (m)
9.733003948419509e-08	-0.78295326	-0.5591589	0.011285013	5.760061e-18	-0	0.49	100	300	0.009999999	2e-09
9.734003217786447e-08	-0.7926011	-0.5461894	0.009224841	6.0338446e-18	-0	0.49	100	300	0.009999999	2e-09
9.735003140080906e-08	-0.7980729	-0.53922987	0.0070173577	6.485934e-18	-0	0.49	100	300	0.009999999	2e-09
9.736003746182899e-08	-0.7986157	-0.5390966	0.006278645	6.4089904e-18	-0	0.49	100	300	0.009999999	2e-09
9.737003059645728e-08	-0.8062976	-0.52863	0.013648585	6.910354e-18	-0	0.49	100	300	0.009999999	2e-09
9.738003751817985e-08	-0.8167819	-0.5165008	0.02113662	6.7779837e-18	-0	0.49	100	300	0.009999999	2e-09
9.739005223122457e-08	-0.83088714	-0.49743545	0.022487149	7.071376e-18	-0	0.49	100	300	0.009999999	2e-09
9.740004321947008e-08	-0.84749883	-0.47057322	0.024151217	6.1971834e-18	-0	0.49	100	300	0.009999999	2e-09
9.741000274319631e-08	-0.8635331	-0.4440766	0.01976975	5.4233187e-18	-0	0.49	100	300	0.009999999	2e-09
9.74200448322894e-08	-0.87496614	-0.41773784	0.013781749	6.614257e-18	-0	0.49	100	300	0.009999999	2e-09
9.743002969235003e-08	-0.8804323	-0.4004019	0.015464086	6.701353e-18	-0	0.49	100	300	0.009999999	2e-09
9.744003063425224e-08	-0.8873812	-0.38418275	0.014533905	6.873214e-18	-0	0.49	100	300	0.009999999	2e-09
9.745000872062235e-08	-0.89465386	-0.36699593	0.01572019	5.924637e-18	-0	0.49	100	300	0.009999999	2e-09
9.74600257820039e-08	-0.9029199	-0.34993944	0.011921085	5.11362e-18	-0	0.49	100	300	0.009999999	2e-09
9.747004298739166e-08	-0.90707463	-0.3376284	0.01373782	6.545872e-18	-0	0.49	100	300	0.009999999	2e-09
9.748003041477815e-08	-0.91243064	-0.31862643	0.010879068	7.465076e-18	-0	0.49	100	300	0.009999999	2e-09
9.749003387496006e-08	-0.9176614	-0.30152327	0.012643714	5.519733e-18	-0	0.49	100	300	0.009999999	2e-09
9.750000715716357e-08	-0.926463	-0.28576243	0.014532734	6.506436e-18	-0	0.49	100	300	0.009999999	2e-09
9.751004127714888e-08	-0.9390778	-0.26490748	0.016614527	6.7059143e-18	-0	0.49	100	300	0.009999999	2e-09
9.752001021095047e-08	-0.94504696	-0.2480944	0.014396349	6.965798e-18	-0	0.49	100	300	0.009999999	2e-09
9.75300248634873e-08	-0.9468715	-0.23815504	0.00961494	6.851501e-18	-0	0.49	100	300	0.009999999	2e-09
9.75400519975373e-08	-0.944228	-0.23129255	0.008148677	6.770998e-18	-0	0.49	100	300	0.009999999	2e-09
9.755000693133044e-08	-0.9401716	-0.22299042	0.007743946	5.592653e-18	-0	0.49	100	300	0.009999999	2e-09
9.756001207558391e-08	-0.9413523	-0.21167102	0.009738149	6.5626574e-18	-0	0.49	100	300	0.009999999	2e-09
9.757003318048745e-08	-0.949174	-0.18963838	0.014585179	6.312794e-18	-0	0.49	100	300	0.009999999	2e-09
9.758001793928689e-08	-0.95709866	-0.18144314	0.009562863	6.3910667e-18	-0	0.49	100	300	0.009999999	2e-09
9.759001211611075e-08	-0.9616453	-0.17914392	0.0052882917	6.3938853e-18	-0	0.49	100	300	0.009999999	2e-09
9.760002793335134e-08	-0.9620563	-0.17471611	0.002643812	6.3363656e-18	-0	0.49	100	300	0.009999999	2e-09
9.761001520824214e-08	-0.95925134	-0.166891	0.006492353	6.9972614e-18	-0	0.49	100	300	0.009999999	2e-09
9.762000653206167e-08	-0.959395	-0.14786854	0.011125146	5.9819282e-18	-0	0.49	100	300	0.009999999	2e-09
9.763001966708735e-08	-0.9608225	-0.1309019	0.010982394	6.004917e-18	-0	0.49	100	300	0.009999999	2e-09
9.76400258658862e-08	-0.9662561	-0.11475477	0.008459779	6.405999e-18	-0	0.49	100	300	0.009999999	2e-09
9.765002204213652e-08	-0.9701058	-0.10663249	0.008721674	6.737246e-18	-0	0.49	100	300	0.009999999	2e-09
9.766004328283507e-08	-0.9722195	-0.09516042	0.0068068765	6.5905917e-18	-0	0.49	100	300	0.009999999	2e-09
9.767001031235479e-08	-0.97321594	-0.08976715	0.0010289404	6.4144043e-18	-0	0.49	100	300	0.009999999	2e-09
9.76800429095587e-08	-0.9708009	-0.09211372	-0.0006752832	5.941357e-18	-0	0.49	100	300	0.009999999	2e-09
9.769004054096635e-08	-0.9681146	-0.09507324	0.0055595897	5.90657e-18	-0	0.49	100	300	0.009999999	2e-09
9.770003221477332e-08	-0.9692326	-0.08110781	0.013059932	5.8014854e-18	-0	0.49	100	300	0.009999999	2e-09
9.771001796718682e-08	-0.97391695	-0.061047964	0.018544303	6.258016e-18	-0	0.49	100	300	0.009999999	2e-09
9.772001236075196e-08	-0.9783093	-0.029776895	0.020425687	6.0125505e-18	-0	0.49	100	300	0.009999999	2e-09
9.77300469399254e-08	-0.9796516	-0.0061332528	0.020154467	7.169714e-18	-0	0.49	100	300	0.009999999	2e-09
9.774001587600636e-08	-0.97629315	0.018847132	0.015968418	6.4028457e-18	-0	0.49	100	300	0.009999999	2e-09
9.775000932952187e-08	-0.97242475	0.03277025	0.009715636	5.9653023e-18	-0	0.49	100	300	0.009999999	2e-09
9.776002611766939e-08	-0.970426	0.04213973	0.0093777925	6.069884e-18	-0	0.49	100	300	0.009999999	2e-09
9.777001526920859e-08	-0.97068113	0.051657815	0.0052347165	6.2972573e-18	-0	0.49	100	300	0.009999999	2e-09
9.77800218829236e-08	-0.97672564	0.047962435	-0.000564959	6.2599676e-18	-0	0.49	100	300	0.009999999	2e-09
9.779004984066304e-08	-0.97749645	0.052401066	0.0011332819	6.636256e-18	-0	0.49	100	300	0.009999999	2e-09
9.780003164457979e-08	-0.97793436	0.055778183	0.0044217072	6.4456573e-18	-0	0.49	100	300	0.009999999	2e-09
9.781004068428626e-08	-0.9751164	0.063358806	0.0038884692	6.2174704e-18	-0	0.49	100	300	0.009999999	2e-09
9.782001383842795e-08	-0.9710543	0.07022872	-0.0014063237	6.5477723e-18	-0	0.49	100	300	0.009999999	2e-09
9.78300194505095e-08	-0.9697214	0.06841346	-0.0035486596	6.333541e-18	-0	0.49	100	300	0.009999999	2e-09
9.784000081495035e-08	-0.971742	0.06218618	-0.0031096868	6.399278e-18	-0	0.49	100	300	0.009999999	2e-09
9.785001968897858e-08	-0.9774268	0.054809928	-0.0021771484	5.9466957e-18	-0	0.49	100	300	0.009999999	2e-09
9.786002092933138e-08	-0.97921723	0.052596018	-0.0075566866	6.3269056e-18	-0	0.49	100	300	0.009999999	2e-09
9.787004229764732e-08	-0.9793451	0.039817177	-0.01116747	6.663605e-18	-0	0.49	100	300	0.009999999	2e-09
9.788004608024304e-08	-0.9753757	0.026144305	-0.013511799	6.3701626e-18	-0	0.49	100	300	0.009999999	2e-09
9.789003587693498e-08	-0.9707242	0.010873705	-0.015345058	7.119741e-18	-0	0.49	100	300	0.009999999	2e-09
9.790001371677374e-08	-0.9707176	-0.015198294	-0.017770296	6.7156337e-18	-0	0.49	100	300	0.009999999	2e-09
9.791004703035783e-08	-0.9726921	-0.03750097	-0.021654157	6.268184e-18	-0	0.49	100	300	0.009999999	2e-09
9.7920010152414e-08	-0.97589487	-0.06938103	-0.01957209	6.975533e-18	-0	0.49	100	300	0.009999999	2e-09
9.793001763727019e-08	-0.975365	-0.094397165	-0.01402218	6.307443e-18	-0	0.49	100	300	0.009999999	2e-09
9.794002633906085e-08	-0.9741919	-0.105579905	-0.011023016	6.029325e-18	-0	0.49	100	300	0.009999999	2e-09
9.795002952685292e-08	-0.9697699	-0.11185569	-0.006785892	6.960394e-18	-0	0.49	100	300	0.009999999	2e-09
9.796000681548692e-08	-0.96672904	-0.118114404	-0.007172451	7.0326275e-18	-0	0.49	100	300	0.009999999	2e-09
9.797001912920948e-08	-0.9636505	-0.13130234	-0.009770513	6.2218123e-18	-0	0.49	100	300	0.009999999	2e-09
9.798002071800258e-08	-0.962579	-0.14547926	-0.0096617015	6.324919e-18	-0	0.49	100	300	0.009999999	2e-09
9.799001739003641e-08	-0.9626758	-0.15543956	-0.008580314	6.4525394e-18	-0	0.49	100	300	0.009999999	2e-09
9.800002255669592e-08	-0.95923114	-0.1728364	-0.01634304	5.8017745e-18	-0	0.49	100	300	0.009999999	2e-09
9.801003117348079e-08	-0.95490587	-0.19627804	-0.017616969	5.8092e-18	-0	0.49	100	300	0.009999999	2e-09
9.802002327385408e-08	-0.9510686	-0.21195894	-0.018618662	5.638186e-18	-0	0.49	100	300	0.009999999	2e-09
9.803001539127529e-08	-0.94555485	-0.23572858	-0.019645873	6.1351064e-18	-0	0.49	100	300	0.009999999	2e-09
9.804000628337787e-08	-0.9400294	-0.26354027	-0.017090442	5.698845e-18	-0	0.49	100	300	0.009999999	2e-09
9.805004013171943e-08	-0.9351484	-0.29053524	-0.016346766	6.4743774e-18	-0	0.49	100	300	0.009999999	2e-09
9.806004969958657e-08	-0.92675465	-0.3111608	-0.010204292	6.5836595e-18	-0	0.49	100	300	0.009999999	2e-09
9.807003637971577e-08	-0.91971374	-0.32306787	-0.008333543	6.08109e-18	-0	0.49	100	300	0.009999999	2e-09
9.808002097462148e-08	-0.91442925	-0.3326093	-0.00974493	6.7053684e-18	-0	0.49	100	300	0.009999999	2e-09
9.809002964262528e-08	-0.91212064	-0.33571643	-0.007619724	6.2257525e-18	-0	0.49	100	300	0.009999999	2e-09
9.810003979659155e-08	-0.9084173	-0.34535182	-0.0029972417	6.887265e-18	-0	0.49	100	300	0.009999999	2e-09
9.811002751230985e-08	-0.9060803	-0.35357833	-0.007815366	6.501261e-18	-0	0.49	100	300	0.009999999	2e-09
9.812001106304257e-08	-0.9034021	-0.3607418	-0.007034044	6.576979e-18	-0	0.49	100	300	0.009999999	2e-09
9.813001252553174e-08	-0.8992059	-0.37185788	-0.009506101	6.407943e-18	-0	0.49	100	300	0.009999999	2e-09
9.814001089114848e-08	-0.8950584	-0.38335952	-0.0077869003	6.4853297e-18	-0	0.49	100	300	0.009999999	2e-09
9.815001544764336e-08	-0.8900359	-0.38847476	-0.0048909644	6.0241475e-18	-0	0.49	100	300	0.009999999	2e-09
9.816002542185537e-08	-0.88719547	-0.39233086	-0.0044658245	6.1402022e-18	-0	0.49	100	300	0.009999999	2e-09
9.817003476617364e-08	-0.8903998	-0.395178	0.0019168014	6.126116e-18	-0	0.49	100	300	0.009999999	2e-09
9.818002593971975e-08	-0.8953217	-0.3889789	0.0065719495	6.0706678e-18	-0	0.49	100	300	0.009999999	2e-09
9.819003905825689e-08	-0.9003994	-0.3778111	0.0016883091	6.129041e-18	-0	0.49	100	300	0.009999999	2e-09
9.820004684516946e-08	-0.8972712	-0.37585768	-0.0044467556	6.3187264e-18	-0	0.49	100	300	0.009999999	2e-09
9.821000753252698e-08	-0.8914491	-0.38607398	-0.0017828429	5.8609874e-18	-0	0.49	100	300	0.009999999	2e-09
9.822003395908943e-08	-0.8892146	-0.38833708	0.0019105956	6.6887934e-18	-0	0.49	100	300	0.009999999	2e-09
9.823004591489215e-08	-0.89112556	-0.3827613	0.008572434	6.0397945e-18	-0	0.49	100	300	0.009999999	2e-09
9.824000748844451e-08	-0.89633316	-0.36960983	0.007414706	6.0225924e-18	-0	0.49	100	300	0.009999999	2e-09
9.825002753705714e-08	-0.90537804	-0.35374236	0.011430545	6.371193e-18	-0	0.49	100	300	0.009999999	2e-09
9.826004341330514e-08	-0.9130537	-0.34049058	0.007021497	6.092335e-18	-0	0.49	100	300	0.009999999	2e-09
9.827003669149766e-08	-0.9162842	-0.32489648	0.011392995	6.4807074e-18	-0	0.49	100	300	0.009999999	2e-09
9.828003150454203e-08	-0.91815287	-0.31175897	0.005795253	6.2705357e-18	-0	0.49	100	300	0.009999999	2e-09
9.829004049203821e-08	-0.9175472	-0.30788124	0.0050317342	6.944726e-18	-0	0.49	100	300	0.009999999	2e-09
9.830001314057517e-08	-0.92070484	-0.30291584	0.007788583	6.9223995e-18	-0	0.49	100	300	0.009999999	2e-09
9.831002326592745e-08	-0.92669326	-0.2926027	0.010304249	5.987979e-18	-0	0.49	100	300	0.009999999	2e-09
9.832004858917666e-08	-0.9322704	-0.27908123	0.0057045664	6.7570023e-18	-0	0.49	100	300	0.009999999	2e-09
9.833002177268661e-08	-0.9373455	-0.2684268	0.0045342366	6.31051e-18	-0	0.49	100	300	0.009999999	2e-09
9.834004722587866e-08	-0.9403781	-0.26242405	0.0075381496	5.883184e-18	-0	0.49	100	300	0.009999999	2e-09
9.835005134308822e-08	-0.9435568	-0.2504324	0.015375021	6.8790255e-18	-0	0.49	100	300	0.009999999	2e-09
9.836004671097072e-08	-0.94926965	-0.22353148	0.02122569	5.5313563e-18	-0	0.49	100	300	0.009999999	2e-09
9.83700120473648e-08	-0.9530045	-0.19878821	0.018601788	6.657072e-18	-0	0.49	100	300	0.009999999	2e-09
9.838001971464703e-08	-0.954033	-0.18179561	0.017678142	7.540926e-18	-0	0.49	100	300	0.009999999	2e-09
9.839000109715235e-08	-0.9580933	-0.15542246	0.021150056	6.681114e-18	-0	0.49	100	300	0.009999999	2e-09
9.840003588985974e-08	-0.9648471	-0.12355415	0.020032208	6.6704407e-18	-0	0.49	100	300	0.009999999	2e-09
9.841003638309653e-08	-0.9698518	-0.0923626	0.01839661	6.396989e-18	-0	0.49	100	300	0.009999999	2e-09
9.842004559166189e-08	-0.9734875	-0.069769666	0.01231768	6.8252935e-18	-0	0.49	100	300	0.009999999	2e-09
9.843005051062019e-08	-0.973178	-0.049390312	0.016290167	6.311463e-18	-0	0.49	100	300	0.009999999	2e-09
9.844000846104935e-08	-0.9742378	-0.03259509	0.020533184	6.4664373e-18	-0	0.49	100	300	0.009999999	2e-09
9.845004260071328e-08	-0.9742308	-0.0040095286	0.0242743	6.620753e-18	-0	0.49	100	300	0.009999999	2e-09
9.846001214997223e-08	-0.9743603	0.025631838	0.019176228	6.60659e-18	-0	0.49	100	300	0.009999999	2e-09
9.847003029967247e-08	-0.97380024	0.048764896	0.010193153	6.405001e-18	-0	0.49	100	300	0.009999999	2e-09
9.848000811571688e-08	-0.9736822	0.07035457	0.012868313	6.4959184e-18	-0	0.49	100	300	0.009999999	2e-09
9.84900246015644e-08	-0.97122854	0.093464606	0.01187038	6.0727303e-18	-0	0.49	100	300	0.009999999	2e-09
9.850003476409972e-08	-0.9706621	0.10242999	0.004041061	6.2690732e-18	-0	0.49	100	300	0.009999999	2e-09
9.851004060961168e-08	-0.9689456	0.10429755	0.0011840846	6.6258416e-18	-0	0.49	100	300	0.009999999	2e-09
9.852003728751447e-08	-0.9672732	0.10034128	0.003127768	6.96779e-18	-0	0.49	100	300	0.009999999	2e-09
9.853003155686096e-08	-0.9681386	0.10372843	0.0055005862	6.9157118e-18	-0	0.49	100	300	0.009999999	2e-09
9.854003556587884e-08	-0.97151786	0.10743454	0.0042801416	6.183036e-18	-0	0.49	100	300	0.009999999	2e-09
9.855000499460461e-08	-0.97193825	0.1171937	0.0030018056	6.607517e-18	-0	0.49	100	300	0.009999999	2e-09
9.856004923077222e-08	-0.96852386	0.13353431	0.0066535803	6.3609155e-18	-0	0.49	100	300	0.009999999	2e-09
9.857001052508057e-08	-0.96348387	0.14774916	0.008221195	6.5230818e-18	-0	0.49	100	300	0.009999999	2e-09
9.858003659892355e-08	-0.96222013	0.1564866	0.008815784	6.8243645e-18	-0	0.49	100	300	0.009999999	2e-09
9.859003211354031e-08	-0.96244746	0.1591817	0.0036721167	6.1753756e-18	-0	0.49	100	300	0.009999999	2e-09
9.860002776531906e-08	-0.96343446	0.15133195	-0.00054692593	6.4739394e-18	-0	0.49	100	300	0.009999999	2e-09
9.861000001801036e-08	-0.9657516	0.15356322	-0.0030345158	6.937885e-18	-0	0.49	100	300	0.009999999	2e-09
9.862002633624653e-08	-0.9677342	0.15092273	-0.0023863015	6.2489355e-18	-0	0.49	100	300	0.009999999	2e-09
9.863000986409605e-08	-0.9661826	0.14833823	-0.0034256408	6.3319567e-18	-0	0.49	100	300	0.009999999	2e-09
9.864001664140788e-08	-0.96281725	0.15076867	-0.0021666607	6.3991586e-18	-0	0.49	100	300	0.009999999	2e-09
9.865002616568105e-08	-0.96208274	0.1483877	-0.0002938883	5.7053145e-18	-0	0.49	100	300	0.009999999	2e-09
9.866003396150491e-08	-0.96231806	0.14238441	0.0034555735	5.7493395e-18	-0	0.49	100	300	0.009999999	2e-09
9.867001123674254e-08	-0.96388614	0.14702931	0.0037633064	6.3171717e-18	-0	0.49	100	300	0.009999999	2e-09
9.868004023738977e-08	-0.9642351	0.14897214	0.009596933	7.061982e-18	-0	0.49	100	300	0.009999999	2e-09
9.86900166019962e-08	-0.9629949	0.16361934	0.012129904	6.9423854e-18	-0	0.49	100	300	0.009999999	2e-09
9.870001214696766e-08	-0.9606819	0.18147343	0.0131905	6.0927167e-18	-0	0.49	100	300	0.009999999	2e-09
9.871003601648728e-08	-0.955923	0.19825469	0.008629685	5.5728655e-18	-0	0.49	100	300	0.009999999	2e-09
9.872000405280321e-08	-0.9481961	0.21497661	0.012933728	6.6580326e-18	-0	0.49	100	300	0.009999999	2e-09
9.873003473319187e-08	-0.9435702	0.23183909	0.011879675	6.329627e-18	-0	0.49	100	300	0.009999999	2e-09
9.874001613545441e-08	-0.940894	0.24673793	0.008297396	5.4085457e-18	-0	0.49	100	300	0.009999999	2e-09
9.875001601800245e-08	-0.94001245	0.2582272	0.010331733	5.9271933e-18	-0	0.49	100	300	0.009999999	2e-09
9.876004382872715e-08	-0.93731314	0.27262408	0.011360366	5.429495e-18	-0	0.49	100	300	0.009999999	2e-09
9.877005016177132e-08	-0.931205	0.28818238	0.014271351	6.1357015e-18	-0	0.49	100	300	0.009999999	2e-09
9.878001092822747e-08	-0.9234207	0.31341887	0.020293055	6.0260194e-18	-0	0.49	100	300	0.009999999	2e-09
9.87900342687665e-08	-0.91153896	0.34006363	0.020588653	6.1697375e-18	-0	0.49	100	300	0.009999999	2e-09
9.880001346036801e-08	-0.90024483	0.36568144	0.02077306	5.951873e-18	-0	0.49	100	300	0.009999999	2e-09
9.881000347721273e-08	-0.89175916	0.3898434	0.014417598	5.9428266e-18	-0	0.49	100	300	0.009999999	2e-09
9.882001404468162e-08	-0.88868546	0.40252095	0.009163182	6.455328e-18	-0	0.49	100	300	0.009999999	2e-09
9.883001266583261e-08	-0.8855852	0.4079231	0.00830635	5.9023783e-18	-0	0.49	100	300	0.009999999	2e-09
9.884001318313706e-08	-0.8788164	0.41355363	0.0064991806	6.819365e-18	-0	0.49	100	300	0.009999999	2e-09
9.885003678148021e-08	-0.87353414	0.41783792	0.0090364525	6.3697697e-18	-0	0.49	100	300	0.009999999	2e-09
9.886003246556681e-08	-0.86603636	0.42543143	0.0058815004	6.1986136e-18	-0	0.49	100	300	0.009999999	2e-09
9.887003524651549e-08	-0.8594121	0.43746653	0.011244405	6.0028203e-18	-0	0.49	100	300	0.009999999	2e-09
9.888000639476365e-08	-0.85310215	0.45133987	0.013397588	6.5360834e-18	-0	0.49	100	300	0.009999999	2e-09
9.889005135868185e-08	-0.8438771	0.4667643	0.019811675	6.442127e-18	-0	0.49	100	300	0.009999999	2e-09
9.890003093410224e-08	-0.82887655	0.49658817	0.022858879	7.209591e-18	-0	0.49	100	300	0.009999999	2e-09
9.891003806055209e-08	-0.8168201	0.51630086	0.016483389	6.945484e-18	-0	0.49	100	300	0.009999999	2e-09
9.892003451294681e-08	-0.80704737	0.53362685	0.016374625	6.46867e-18	-0	0.49	100	300	0.009999999	2e-09
9.893004445692333e-08	-0.79754996	0.5505971	0.01593163	6.6961234e-18	-0	0.49	100	300	0.009999999	2e-09
9.894004267698605e-08	-0.7905157	0.56637585	0.01049749	6.8713976e-18	-0	0.49	100	300	0.009999999	2e-09
9.895003771826105e-08	-0.7813117	0.5799171	0.012180585	6.3696737e-18	-0	0.49	100	300	0.009999999	2e-09
9.896004234374572e-08	-0.77039236	0.59154844	0.009436175	6.50114e-18	-0	0.49	100	300	0.009999999	2e-09
9.897001990668509e-08	-0.7625897	0.59737575	0.007258081	6.402413e-18	-0	0.49	100	300	0.009999999	2e-09
9.89800007325301e-08	-0.75260717	0.60513145	0.0072461725	6.7223314e-18	-0	0.49	100	300	0.009999999	2e-09
9.899002173910578e-08	-0.7498488	0.60688484	0.007069834	6.171909e-18	-0	0.49	100	300	0.009999999	2e-09
9.900001874949704e-08	-0.7465372	0.61034226	0.009472181	5.4713808e-18	-0	0.49	100	300	0.009999999	2e-09
9.901003213635756e-08	-0.7333203	0.62433714	0.015007108	6.2101006e-18	-0	0.49	100	300	0.009999999	2e-09
9.902002725254163e-08	-0.7226188	0.64045274	0.020811565	5.765576e-18	-0	0.49	100	300	0.009999999	2e-09
9.903002658183327e-08	-0.7032538	0.6655241	0.022429878	7.390998e-18	-0	0.49	100	300	0.009999999	2e-09
9.904000492614829e-08	-0.6808298	0.6896376	0.021139182	6.300191e-18	-0	0.49	100	300	0.009999999	2e-09
9.905003546422724e-08	-0.66480607	0.7082646	0.019140478	6.2755993e-18	-0	0.49	100	300	0.009999999	2e-09
9.906002269549783e-08	-0.6484022	0.7236474	0.013962305	7.551677e-18	-0	0.49	100	300	0.009999999	2e-09
9.90700455101493e-08	-0.6378806	0.73123837	0.010899613	6.3451453e-18	-0	0.49	100	300	0.009999999	2e-09
9.908004319610222e-08	-0.62800443	0.73770076	0.008155285	6.988804e-18	-0	0.49	100	300	0.009999999	2e-09
9.909000952671088e-08	-0.6211129	0.740717	0.007122641	6.430931e-18	-0	0.49	100	300	0.009999999	2e-09
9.910000035757021e-08	-0.6133116	0.7453254	0.007943016	6.985022e-18	-0	0.49	100	300	0.009999999	2e-09
9.911004117180087e-08	-0.60514957	0.75169396	0.008733655	6.93315e-18	-0	0.49	100	300	0.009999999	2e-09
9.912002910777351e-08	-0.5962455	0.76071286	0.012756489	6.4321118e-18	-0	0.49	100	300	0.009999999	2e-09
9.913000335192658e-08	-0.5812599	0.77678823	0.011700257	6.4108367e-18	-0	0.49	100	300	0.009999999	2e-09
9.914000752649276e-08	-0.5756079	0.7840367	0.0017360417	6.3144346e-18	-0	0.49	100	300	0.009999999	2e-09
9.915002674725658e-08	-0.5770166	0.786728	0.0030435782	6.4986717e-18	-0	0.49	100	300	0.009999999	2e-09
9.916000848315339e-08	-0.5757517	0.7881528	0.0020844098	6.5761467e-18	-0	0.49	100	300	0.009999999	2e-09
9.917001558716079e-08	-0.5752988	0.78446466	0.007486776	5.4927287e-18	-0	0.49	100	300	0.009999999	2e-09
9.918001064603928e-08	-0.57048947	0.78827405	0.005934781	6.4323037e-18	-0	0.49	100	300	0.009999999	2e-09
9.919003734950357e-08	-0.5633175	0.79047185	0.010743885	6.3847664e-18	-0	0.49	100	300	0.009999999	2e-09
9.920000291818166e-08	-0.55491704	0.79535574	0.009207612	6.334457e-18	-0	0.49	100	300	0.009999999	2e-09
9.921004454503393e-08	-0.536568	0.80843616	0.011303478	5.9956024e-18	-0	0.49	100	300	0.009999999	2e-09
9.922002623307033e-08	-0.5216402	0.81669694	0.008918862	6.6836404e-18	-0	0.49	100	300	0.009999999	2e-09
9.923005007812796e-08	-0.51140505	0.822276	0.010968987	7.2725744e-18	-0	0.49	100	300	0.009999999	2e-09
9.924001231176201e-08	-0.49885356	0.828437	0.008164402	6.2737576e-18	-0	0.49	100	300	0.009999999	2e-09
9.925001238548942e-08	-0.492938	0.83259934	0.0066567836	5.987853e-18	-0	0.49	100	300	0.009999999	2e-09
9.926003841396719e-08	-0.48304915	0.83919436	0.009469684	6.754282e-18	-0	0.49	100	300	0.009999999	2e-09
9.927003559884141e-08	-0.46982124	0.8493374	0.012297671	5.8442353e-18	-0	0.49	100	300	0.009999999	2e-09
9.928000309536087e-08	-0.46316075	0.85628736	0.0107992245	6.3246656e-18	-0	0.49	100	300	0.009999999	2e-09
9.929002504813327e-08	-0.4514221	0.865824	0.006262866	6.323902e-18	-0	0.49	100	300	0.009999999	2e-09
9.930000095955321e-08	-0.43963945	0.8732366	0.009728799	6.442114e-18	-0	0.49	100	300	0.009999999	2e-09
9.93100235404235e-08	-0.42949232	0.87695205	0.011650477	6.9389005e-18	-0	0.49	100	300	0.009999999	2e-09
9.93200196429292e-08	-0.41532898	0.8815243	0.012948677	6.388167e-18	-0	0.49	100	300	0.009999999	2e-09
9.93300283666913e-08	-0.39907712	0.88711244	0.017075289	6.8275802e-18	-0	0.49	100	300	0.009999999	2e-09
9.934001538166315e-08	-0.37931585	0.89387953	0.019805605	6.5612272e-18	-0	0.49	100	300	0.009999999	2e-09
9.935002265523986e-08	-0.34539565	0.9062079	0.024434218	6.9069697e-18	-0	0.49	100	300	0.009999999	2e-09
9.936002471445152e-08	-0.3192018	0.9162891	0.020136697	6.2412175e-18	-0	0.49	100	300	0.009999999	2e-09
9.93700373183959e-08	-0.29328248	0.9246119	0.016803833	6.214021e-18	-0	0.49	100	300	0.009999999	2e-09
9.938001576166838e-08	-0.28191197	0.929685	0.015612127	6.235485e-18	-0	0.49	100	300	0.009999999	2e-09
